dong_code,dong_name,station_count_준고속철도,행정동전체면적_m2,주거지역비율_pct,상업업무지역비율_pct,공공시설지역비율_pct,station_count_고속철도,아파트비율_퍼센트,station_count_일반철도,station_count_지하철,pop_0_19,pop_20_59,pop_60_plus,worker_count,business_count,worker_density,business_density,station_density_지하철,기타지역비율_pct
11060870,장안1동,0,1341140.8014898573,13.73337334075092,15.014979600709005,2.1076318145367745,0,58.19,0,2,4601,22705,10080,22014,5980,0.0164143839150824,0.0044588905156806,1.491267730996858e-06,69.1440152440033
11060880,장안2동,0,995877.0812284732,15.068528193789785,13.732742071719668,2.7975726544396387,0,61.59,0,0,5336,19287,8069,11387,3477,0.0114341420387334,0.0034913947368645,0.0,68.40115708005091
11060890,이문1동,0,1038808.7971404,12.902719055634632,4.799357347384299,5.128466524405822,0,46.15,0,5,1697,11662,4405,6706,1503,0.0064554709378622,0.0014468495108271,4.813205292172833e-06,77.16945707257526
11060900,이문2동,0,723336.1432560202,12.810572717159996,9.808290950172363,1.8687649470673893,0,77.4,0,2,2578,11081,5741,2188,916,0.0030248730419037,0.0012663545275977,2.764966217462278e-06,75.51237138560026
11060910,답십리1동,1,787641.347694006,15.618002836738762,9.664233705745866,2.7545946956395206,0,81.92,3,6,4187,17373,6283,9453,3471,0.0120016553569155,0.0044068280698036,7.617680328096218e-06,71.96316876187585
11070520,면목2동,1,762536.3752363183,20.531257321978973,10.511117899938478,2.382616928719004,0,35.5,0,6,2281,14007,7315,5735,2198,0.0075209526865488,0.0028824854411568,7.86847709141987e-06,66.57500784936354
11070540,면목4동,0,842818.455418721,13.20220338212795,4.798591453437553,2.351213400798057,0,52.11,0,2,1945,10529,5681,5016,2463,0.0059514596146906,0.002922337526113,2.3729902769899e-06,79.64799176363644
11070550,면목5동,0,704395.2091784383,11.325138269279442,7.111440923769301,0.786586958924024,0,48.79,0,2,2168,8723,3707,3117,1067,0.0044250726855329,0.0015147746408288,2.83931516556491e-06,80.77683384802722
11070570,면목7동,0,1234524.0150640404,10.494277361467429,4.233787383149711,0.9216208719962158,0,49.43,0,2,2096,12443,6686,4536,1767,0.0036742906129112,0.0014313208802941,1.6200575894670224e-06,84.35031438338665
11070590,상봉1동,1,853561.8367980008,13.752896306231769,4.604280096686042,2.786321236882116,0,66.99,0,7,3235,13510,6449,6508,1750,0.0076245208248033,0.002050232243916,8.200928975664327e-06,78.85650236020007
11070600,상봉2동,1,676924.9459255502,16.403348216646506,16.850363440992666,1.1665640178487329,0,39.73,0,8,1389,14225,4690,9495,3249,0.0140266658172529,0.0047996458388894,1.1818149187785551e-05,65.5797243245121
11070610,중화1동,1,641000.9120395957,19.233904005591093,4.881041743746703,4.231912227367291,0,36.93,0,6,2064,10888,5754,3586,1391,0.0055943758153694,0.002170043714216,9.36036109654672e-06,71.65314202329492
11070620,중화2동,1,1016175.9160013152,18.85209003457373,6.835906747200449,1.989803581403592,0,13.51,0,7,1853,14167,7833,6025,2237,0.0059290915136517,0.0022013904922886,6.888571053205373e-06,72.32219963682223
11070640,묵1동,0,1237485.180428794,15.292632975855172,4.255150894234272,2.705577335444342,0,60.58,0,6,4659,19911,9130,6227,2120,0.0050319794519009,0.0017131518288148,4.848542911740154e-06,77.74663879446621
