행정동코드,행정동전체면적_m2,상업업무지역비율_pct,공공시설지역비율_pct,주거지역비율_pct
11030700,715107.8695625416,0.0,0.0,59.15729715228251
11030710,886199.2192255587,2.276801483172248,2.541005102832958,66.89574700852134
11030720,589066.9613354369,17.119470705298166,0.0,60.34564970075341
11030730,2869863.0777262957,11.585743673550535,5.023447757404803,19.202372547879115
11030740,3031946.649751249,5.829631320729805,3.78569295766162,36.65030388455984
11120510,1794244.692122188,1.231702289150719,5.39520790937538,44.00748343951191
11120520,3124978.635382913,0.7596511379198306,2.209428642977389,29.38010689204571
11120550,961087.2753337967,7.225115624997025,0.0,58.06149219275953
11120560,985181.6623465776,5.470266495992455,0.8413350075793011,58.05226087289523
11120570,1389798.063530017,2.709230234730354,0.1367373513042375,49.42181907235941
11120580,851706.632563371,8.225598252735788,0.0,72.23438057519465
11120590,1109881.134490039,5.6783575990419175,3.535894216999231,49.971603551644115
11120600,755259.4754178862,0.0,2.113684736119091,74.89098511567992
11120650,808326.974077485,0.0,0.0,67.8039973173578
11120660,1046239.366044872,0.0,0.0,57.53394580444443
11120670,807742.4435976727,3.3020502650825247,0.0,60.54458607060368
11120680,1289959.1712761582,6.681471500868261,0.0,38.82777407479
11120710,11565506.044967972,1.0222587306553412,0.5198561923380789,13.536160586614445
11120720,1396112.1128792728,1.239159494456589,0.8604047367819893,49.70675854395412
11120730,752785.2544175392,4.284945935725267,0.0,72.51612512222931
11120740,1157561.3723002549,2.6323613537842525,0.9983850739556006,78.50926963317326
11010530,1158554.800976358,16.682972835546497,21.767235045305416,31.30832825401626
11010540,1477215.8756095318,0.7373116375292966,9.147707558070946,22.157067508660703
11010550,2274776.334630955,0.45529283219307,0.0,33.642853176845186
11010560,8947475.944916083,1.1583238780192229,0.1210380606471992,16.12271239391781
11010570,369526.4515600449,0.0,0.0044918897419888,50.31261033585815
11010580,346931.2833146141,11.07290870018735,5.999084409702162,60.02060914861778
11010600,540013.3441710233,5.92719465558772,9.452727725814484,53.61008028137546
11010610,2417179.0435193316,34.39623010243377,1.598425945302508,11.625526789138966
11010630,603176.7254881964,54.97624786244153,2.536490283085538,20.004936425728697
11010640,782407.7643301545,9.853481271150354,26.3961481185314,40.088461849644915
11010670,305150.31326511275,39.449131827698906,0.0,38.09613508415773
11010680,257519.3012519697,0.0,0.5134120672630001,92.7494719283576
11010690,216839.02271625292,0.0,0.0,91.14262813205367
11010700,239400.01273849377,0.5332425615424993,0.0,71.08689656085035
11010710,351912.03285201045,41.59908356947392,0.0,38.75549018737657
11010720,2570520.16850812,2.21127230575232,0.0,24.805265033914026
11010730,1132439.6073214295,2.6899751153836795,0.581464964834818,51.66676177310262
