dong_code,dong_name,station_count_준고속철도,행정동전체면적_m2,상업업무지역비율_pct,공공시설지역비율_pct,주거지역비율_pct,station_count_고속철도,pop_0_19,pop_20_59,pop_60_plus,worker_count,business_count,아파트비율_퍼센트,station_count_지하철,station_count_일반철도
11140770,공덕동,0,1018450.1657506932,10.216825422994733,2.090039276518605,17.638950167251284,0,4001,23384,9096,20775,3352,63.75,8,0
11140780,아현동,0,743782.7088935665,8.019669931746416,3.411484387273086,10.428381756468823,0,4957,18284,5541,14420,2322,96.64,9,0
11150510,목1동,0,1432068.1548850827,8.55874345837938,2.09863382624081,5.675076424947573,0,7465,17363,5445,22047,3688,95.24,3,0
11150520,목2동,0,1020612.2424162788,4.86330787818454,1.264922774620913,20.858571656998883,0,3551,18391,6930,5053,1886,27.35,2,0
11150530,목3동,0,531463.9500147799,9.636515975415108,2.832884042924223,26.821875329979296,0,2381,13250,5593,4993,1798,30.91,2,0
11150540,목4동,0,577073.8617576781,8.963230121053783,3.3571235875481285,26.42238347951704,0,3984,15199,5275,4587,1895,37.65,1,0
11150570,신월1동,0,621951.4510105938,11.314724130376584,2.151300655771537,25.952080841795016,0,1841,10919,6672,4824,1865,21.49,0,0
11150580,신월2동,0,606373.1224224624,6.750168444074396,3.805453949456857,19.91689144315244,0,2991,11662,6120,4424,1286,55.23,4,0
11150590,신월3동,0,917379.760310372,5.717070599616338,4.14416448307835,13.328234306470128,0,1565,8011,4710,5029,1183,25.16,0,0
11150600,신월4동,0,469534.5188639525,7.097239821509098,3.5146855624149653,20.205466360428847,0,2650,9602,5192,3339,1225,55.56,0,0
11150610,신월5동,0,637843.5041681058,7.960281569710935,3.327503734257363,16.735883907335104,0,1823,8154,4010,3740,1112,30.91,0,0
11150620,신월6동,0,443965.829853491,6.084179036573543,2.698432388562028,11.51922462554634,0,2650,8066,3156,2854,994,86.89,0,0
11150630,신월7동,0,1229742.6291137673,3.154548114276648,2.124571691066626,9.397942310592509,0,1856,10315,6493,5395,1338,39.71,0,0
11150640,신정1동,0,747026.4143278865,7.512120918022777,2.156715346638224,10.537520797715215,0,4413,11056,4248,5868,1503,89.97,3,0
11150650,신정2동,0,525516.3905447104,8.686610565681455,3.5723946463456584,11.534518827759358,0,3950,10557,4267,4036,1456,87.37,2,0
11150660,신정3동,0,2754548.01680671,3.132133638592103,1.8954275919803567,7.79254419481831,0,8456,28788,12317,8930,2582,89.65,1,0
11150690,신정6동,0,940200.9858627926,3.640849603836463,2.030341544159327,6.512262518430322,0,5301,13802,4858,6671,995,100.0,4,0
11150700,신정7동,0,1233234.5357700682,5.684702605820409,2.640516607721555,6.423179857743184,0,4860,15501,7912,7130,1448,98.16,1,0
11150710,목5동,0,1765073.5205782815,4.080019968092743,3.4111339818272857,8.696450952902467,0,10213,22727,7765,10499,2284,100.0,2,0
11150720,신정4동,0,996421.2101886552,12.477886658387504,2.9021483195427327,24.34687090562661,0,3163,19589,9000,16820,4149,19.01,5,0
11160510,염창동,0,1733196.0007027274,6.08455981230645,1.520461677337235,7.521611093702941,0,7798,26080,7481,16080,2956,90.07,4,0
11160520,등촌1동,0,650269.1672525492,17.4685995134094,1.8718474390484408,13.82598839442981,0,2378,17903,4653,19441,2881,72.36,3,0
11160530,등촌2동,0,910005.5269936752,4.143125676715425,3.291373679437831,15.382481732618976,0,2376,11804,5170,3858,1108,39.91,1,0
11160540,등촌3동,0,1059596.5790403178,10.735555184259155,5.419110141433933,6.883329996528127,0,3052,15918,10437,22632,3186,97.97,2,0
11160550,화곡본동,0,972031.8907713532,6.097427372553939,2.3729533445071933,26.267240233114432,0,3602,21542,7809,4602,1851,9.27,1,0
11160570,화곡2동,0,454291.5865664552,9.180794342095975,3.254711469823984,31.860610938309,0,2092,10475,4486,2582,1132,5.6,3,0
11160580,화곡3동,0,521482.3815115427,8.260902888765164,2.3176477609339097,25.659235693947167,0,2563,12315,6230,4628,1554,54.84,2,0
11160590,화곡4동,0,851431.6652886255,7.728098901255518,2.2919202930768634,19.81866593627939,0,2041,11751,5929,4053,1752,10.51,2,0
11160610,화곡6동,0,1037160.7448248954,8.490758341427512,2.0158531763571763,15.027018811328617,0,2819,16721,6411,13049,2190,41.61,0,0
11160630,화곡8동,0,592893.632388941,7.335406805483662,1.8625704585905083,32.04391052701339,0,2350,14516,6624,3613,1581,8.3,2,0
11160640,가양1동,0,4967111.377800222,9.566450360974926,3.9300408340906094,1.731368712113658,0,3023,25252,5598,77654,9365,85.29,0,0
11160650,가양2동,0,823278.047801683,2.5714505583590936,3.1022718732929326,3.961692665797388,0,815,6515,6128,3368,766,100.0,1,0
11160660,가양3동,0,472283.6424196507,8.896850087394158,3.634530848589216,8.0815649932082,0,1026,7837,5253,7209,1006,100.0,2,0
11160670,발산1동,0,2885594.7091239244,9.923912934405204,2.1165760192563834,5.943144663234111,0,7198,20542,7913,35989,6432,76.14,3,0
11160690,공항동,0,10853939.253527034,1.404666525108981,0.544443821464104,1.7326555109487516,0,5075,17823,6563,34783,2480,49.33,12,0
11160700,방화1동,0,1474547.8069130369,7.292504444356247,2.994306818120494,15.85445130295826,0,7404,23936,10659,12672,3289,74.17,9,0
11160710,방화2동,0,6153142.828359423,3.0571654774924246,0.9671557863585936,3.157410689404537,0,2252,13265,7181,11494,2292,54.1,10,0
11160720,방화3동,0,2557074.204477931,1.6715605981502284,1.5175655299904447,3.0967045352251104,0,2420,11828,7744,4612,1042,91.68,0,0
11160730,화곡1동,0,1196882.0128629426,11.597887796159842,2.1871955233861207,27.86893254600568,0,4174,33650,12950,10246,3869,32.51,3,0
11160740,우장산동,0,1260677.9668300026,4.993604473051118,2.487057120202942,15.2675991189809,0,8548,25758,9402,7141,2370,72.11,2,0
11170510,신도림동,0,1391772.8367334749,8.408680239807174,2.3133324406842446,7.529319290193635,0,6565,21914,7519,17291,3437,95.21,4,0
11170520,구로1동,0,1008158.1865774865,4.601231588398115,1.7390396352633526,5.366033408301248,0,3467,12505,4538,2888,1023,98.44,2,0
11170540,구로3동,0,1039355.177661106,22.044340787980307,2.7043057683666096,7.889234897065438,0,2277,15891,5126,90351,9883,74.77,4,0
11170550,구로4동,0,524117.755468053,17.018598465494232,3.538765215394281,18.66090649205403,0,1481,10727,6445,6628,2347,72.3,3,0
11170560,구로5동,0,1011733.617569924,12.00028375004071,2.649506509996684,12.750024574035663,0,2923,18850,7348,24272,4204,77.52,3,0
11170610,고척1동,0,1150403.1187430983,8.906773377302915,3.5587078829631698,10.472050317937516,0,3506,16085,6793,10524,2934,82.52,2,0
11170620,고척2동,0,1024829.7435687426,5.199514452680865,3.5763516252907586,17.792178439902795,0,3307,14473,8023,4489,1990,54.46,1,0
11170640,개봉2동,0,781957.1267328948,5.043213336654707,1.60179834659571,18.36664268298924,0,3680,16319,9731,3818,1495,59.67,3,0
11170650,개봉3동,0,827818.8890789909,4.694753424778607,2.618801855176049,15.876119492892595,0,2153,10904,6520,8404,1216,29.02,2,0
11170670,오류1동,0,726889.7278929004,8.458110356389257,1.8639909158322383,16.717699101195276,0,2052,14667,5937,5032,1707,59.88,1,0
11170690,수궁동,0,2659440.627180626,2.258457664590034,2.70738935043467,7.128008194226136,0,2939,12713,7068,5938,1494,17.77,2,0
11170700,가리봉동,0,410698.9724840274,12.590746009455264,3.842632273867234,25.80450710977702,0,401,5517,2848,3895,1056,4.38,3,0
11170710,구로2동,0,1702114.6044065831,15.538363992571004,1.5803700163482883,14.558069646353369,0,1786,12515,8138,29446,8862,26.29,5,0
11170720,개봉1동,0,1319364.5862149764,6.669322608080311,2.0444814904965805,15.274610614215328,0,4130,19034,9967,5687,2226,54.92,3,0
11170730,오류2동,0,3058811.871726517,4.060191883642379,1.8842318980185409,7.195597514606579,0,6046,20649,10593,7863,2059,70.55,4,0
11170740,항동,0,1445902.4570771274,2.243275267992275,1.564953185660254,5.883314312278014,0,3939,9531,2865,3866,1123,88.11,2,0
11180510,가산동,0,2511019.6922600977,20.50240003478851,0.4214874017666217,4.3972332931471,0,1187,19105,4403,183549,25031,50.3,4,0
11180520,독산1동,0,2060413.4735964928,11.352768821126428,1.821847069596852,7.606261974312141,0,5298,31385,9654,24359,5105,78.67,2,0
11180530,독산2동,0,616721.2892122008,8.351592738805024,3.064265803894377,27.74186266150428,0,1697,10437,5682,3556,1343,4.67,0,0
11180540,독산3동,0,934299.236753367,10.301243120761386,3.8508126100825657,21.019996416037017,0,1840,14330,7423,6229,2320,22.77,0,0
11180550,독산4동,0,590611.9944669963,8.669346418954683,1.7605513991186146,22.624959288759293,0,1273,8539,4719,2856,1220,10.86,0,0
11180570,시흥1동,0,1522242.0314234912,11.080871448570049,2.510108892914243,13.56169944475325,0,3415,19055,9650,15999,3850,47.54,1,0
11180580,시흥2동,0,1307917.9447543644,1.1906496192098213,2.215728809436423,4.346851964246213,0,3157,10996,6417,2379,823,95.21,0,0
11180590,시흥3동,0,1260466.14764501,9.371685305267563,1.874852636904936,7.816022236784802,0,1026,5590,3615,8821,3463,11.65,1,0
11180600,시흥4동,0,821105.9386114429,3.371254844424059,2.1194385722866302,18.62110382666717,0,2039,10711,6646,1940,905,26.03,0,0
11180610,시흥5동,0,1385952.4856133447,3.0939949246114185,1.2010616566200736,11.335289327935175,0,1879,9838,6475,3650,1259,25.48,0,0
11190540,여의동,0,8431315.760253912,5.004587009668249,0.8527955366052131,1.2272782173346637,0,5270,19159,8921,185171,17285,100.0,12,0
11190550,당산1동,0,744759.1147104842,23.020001655846244,1.5132208015943396,10.428958730123052,0,1867,14205,4944,27681,5679,70.62,4,0
11190560,당산2동,0,1580150.6576499194,7.795221052754969,1.4508514866444042,6.930689112220796,0,4696,24849,7142,28858,4050,84.1,6,0
11190610,양평1동,0,974200.448288198,14.084292857975052,1.4478851750672876,5.5214132945734695,0,2154,12583,3409,24405,2903,78.54,5,0
11190620,양평2동,0,2872495.765241954,5.389906038331203,1.4043916909007006,2.735130220525561,0,2860,15521,4152,22988,3153,63.08,6,0
11190630,신길1동,0,722392.3817793673,8.416063411176316,2.1761402912109857,20.577474339233813,0,1594,12561,5167,4321,1342,41.5,7,0
11190650,신길3동,0,519701.8126124086,8.767446590054659,2.802798308324398,19.60660654292557,0,2044,9244,4710,2808,1155,67.08,1,0
11190660,신길4동,0,322364.478602302,6.821349881233256,3.648305703590513,21.63788156133014,0,1571,7011,3604,1371,545,71.63,1,0
11190670,신길5동,0,494289.8647848298,5.005192495388746,4.228032834703507,17.284616729538822,0,1380,5513,3051,1939,611,53.99,1,0
11190680,신길6동,0,617898.9496416408,9.08235631955092,3.422963529111743,16.91249835701324,0,2026,10840,4856,4565,1465,71.62,4,0
11190690,신길7동,0,646693.3288146224,7.734628763552546,3.94575664415442,10.235362962930155,0,3668,12049,4085,3141,850,91.29,8,0
11190700,대림1동,0,498611.8130900599,11.107123189426272,3.190049107581594,22.614953088118305,0,1441,7767,4523,5072,1257,51.89,3,0
11190710,대림2동,0,572120.0235324813,11.493274135862675,1.925339647196865,24.626695422009,0,831,7002,3923,4649,1920,38.24,3,0
11190720,대림3동,0,921021.5398362548,12.956270398864472,2.957372853189423,13.74200805469599,0,2129,12431,6999,8768,2685,55.44,4,0
11190730,영등포본동,0,845748.9302889162,6.7716872405706745,2.2540661759741525,16.123761954898427,1,2251,12350,6191,4961,1571,57.39,3,5
11190740,영등포동,0,1371086.5816971257,28.05306962434478,1.5231495274506326,4.707968960907282,1,1911,23525,5121,45833,14591,69.31,6,5
11190750,도림동,0,585455.3412494983,9.257311824498844,2.079083971777019,21.51231418348606,1,1606,11125,4848,3140,1422,39.72,3,5
11190760,문래동,0,1785402.7320093953,15.74634493482521,1.7377441942799432,4.96205412061979,1,5831,19534,6749,50398,7117,96.02,7,5
11200520,노량진2동,0,600124.1255213493,12.393908803440636,1.4229541852954648,25.85310318229366,0,556,6460,3170,6801,1843,15.46,5,0
11200530,상도1동,0,1481755.498568926,5.488743947486633,4.174641692316094,16.71578052819955,0,5209,28371,10614,9253,2518,60.42,3,0
11200540,상도2동,0,778079.182985511,6.631323435091921,1.9948924467345923,20.584724988747308,0,4169,16985,6339,5159,1649,75.82,2,0
11200550,상도3동,0,636728.6622762942,5.9349445492601545,1.972974128299175,31.27302175450303,0,2285,14928,6717,3441,1368,12.88,3,0
11200560,상도4동,0,938866.7184147204,3.66987382667527,2.3651769850036,26.427219902765227,0,2929,16992,7767,3282,1362,15.94,4,0
11200630,사당1동,0,634697.5965846108,12.594523101265468,2.1999620481615043,27.85278993726565,0,1391,15547,5581,10847,2455,11.39,6,0
11200650,사당3동,0,907007.0835460091,3.526897788423204,2.7295198058931143,13.71967451184771,0,3300,13717,6678,4734,1304,68.73,4,0
11200660,사당4동,0,435822.36383206456,5.300295251837742,1.5725136781165734,23.986564881059103,0,1228,8616,3980,1880,871,23.35,2,0
11200670,사당5동,0,681690.2713847598,2.8626390872386,3.196506937978413,11.34605821930513,0,1743,8829,3577,1930,797,59.49,2,0
11200680,대방동,0,1543763.0700794023,6.986014960452403,4.5495051891238605,12.603446216219607,0,5174,22343,8121,12000,2222,61.08,10,0
11200690,신대방1동,0,674784.6244719744,6.508624124102476,3.722769953837396,17.94632127741421,0,3512,13914,5871,4189,1347,71.82,4,0
11200700,신대방2동,0,976657.310568742,8.518429074480334,3.236909417211949,11.591797656796471,0,3211,13934,4878,17213,1749,62.53,7,0
11200710,흑석동,0,1707033.866053747,4.599364219772284,4.291586313829017,12.175566104563906,0,4509,18182,7270,10586,1696,83.46,3,0
11200720,노량진1동,0,1612248.6330196003,7.254597602429523,1.6974305108158516,9.631226500729944,0,3389,20147,8486,7175,2169,78.08,6,0
11200730,사당2동,0,2761137.42801799,3.20055555935919,0.8703474564333666,5.223833566235895,0,3460,16558,8132,6229,2118,78.39,6,0
11210520,보라매동,0,749326.924434749,6.850088285487402,3.4826181867278887,24.699465207900985,0,2229,15014,6585,7212,1827,22.46,5,0
11210540,청림동,0,296933.9104723308,5.83958361352305,1.972219557658421,21.721157064364803,0,2129,8570,4025,1493,695,82.79,0,0
11210570,행운동,0,717700.2657625523,8.003077256437248,4.306828146772016,22.12139075302648,0,2080,20486,6299,6632,1960,49.39,2,0
11210580,낙성대동,0,2261134.373164907,3.066244155191339,2.6594526881864207,4.724162479818669,0,1294,13159,2825,8617,1832,42.69,2,0
11210610,중앙동,0,384442.6728190986,12.795993715370155,2.292826518656857,25.30610868945152,0,859,10978,3344,5124,1576,28.15,2,0
11210620,인헌동,0,1088265.8195931085,3.740345045718521,1.548350210490884,16.085055247411066,0,2134,17464,5856,4469,1449,18.72,1,0
11210630,남현동,0,3278571.494441279,1.4267310440700234,0.4458852120359223,3.929692881641668,0,1420,11976,4291,6669,1453,39.88,3,0
11210640,서원동,0,647053.8801459006,7.450951959578127,2.1908134899994223,26.53715217783752,0,1249,16816,4859,8251,1794,18.81,5,0
11210650,신원동,0,544575.0226685876,5.995299401738011,2.335628973653921,26.536531591013024,0,1079,11945,4544,2624,1110,17.11,4,0
11210660,서림동,0,940554.7989477152,6.380301004973848,1.6865011009193274,16.413246004938895,0,1538,16476,5335,2893,1233,33.58,3,0
11210680,신사동,0,640559.5204267779,10.15880855942307,2.314494248997608,27.19391328823176,0,1440,15640,5205,4368,1787,6.57,3,0
11210690,신림동,0,540840.5042011158,17.934192366063012,2.880342896013819,17.416278899367175,0,685,19377,2778,5851,2181,30.52,5,0
11210710,난향동,0,820791.9469069774,1.7206401832869171,1.4578718954480083,9.482306425309377,0,2213,8387,4130,1917,617,78.61,0,0
11210720,조원동,0,666117.3511987159,14.53271191337966,2.207153337407388,17.3132807092058,0,1502,13678,4463,6434,2053,44.74,2,0
11210730,대학동,0,8398948.30479121,1.1721977005664197,3.3925561695239623,1.8130888189968977,0,1463,18122,4696,16255,2076,49.59,2,0
11210780,은천동,0,775637.1496100364,8.685850468616312,2.867652771059954,20.980833293668766,0,4078,19660,8657,7517,2181,56.91,3,0
11210790,성현동,0,677719.138262707,3.945274688885685,3.424109943588709,14.66751482488034,0,4165,16281,7821,2976,1180,82.98,1,0
11210800,청룡동,0,1194718.0123688118,8.828540134549618,3.102940578164099,14.18087979488516,0,2502,26674,6607,12886,2594,55.0,6,0
11210810,난곡동,0,971656.5980450248,3.6181020452293646,2.724493213696658,22.176339652334345,0,2434,14759,8141,2790,1181,11.66,0,0
11210820,삼성동,0,2602463.717896752,2.0306233124450603,1.1333515636618563,6.468167701774048,0,1728,10478,7776,2516,1014,67.27,2,0
11210830,미성동,0,1358429.7106797148,5.179962913080465,2.940274914749549,14.045841250374504,0,3338,17390,8830,5347,1848,41.47,0,0
11220510,서초1동,0,1381640.311498347,11.821674118561498,3.004139768004632,10.583168242176209,0,2982,12668,4515,38516,5279,67.21,3,0
11220520,서초2동,0,1229992.4989059705,14.340232731818189,1.9230400832190075,5.912752618356936,0,4295,15981,4404,76349,8269,92.47,4,0
11220530,서초3동,0,2996312.161498385,12.11235430521302,1.883810307984144,6.935587703176373,0,4237,20577,7202,93255,11147,63.11,5,0
11220540,서초4동,0,879108.4600329077,12.53332253389669,1.6973773780980168,9.727118261072317,0,6586,17588,6110,29297,4180,99.14,7,0
11220550,잠원동,0,1755541.6450200342,6.284752525372153,0.8801499895069463,5.367549521905001,0,5122,16422,5268,17138,3235,88.25,7,0
11220560,반포본동,0,971806.9766001288,2.1304876961886947,2.2528568195796463,7.994391272003589,0,44,137,49,949,229,100.0,4,0
11220570,반포1동,0,991618.4379388732,7.415364073507337,2.334086778975045,14.26554562565622,0,6966,20891,5951,11439,2510,72.77,9,0
11220580,반포2동,0,1394982.7278886442,1.7231254093082244,1.7217956145740998,2.7015782868408853,0,5942,12842,4521,2617,569,100.0,5,0
11220590,반포3동,0,1250766.2395342449,3.012319071673629,1.0536373854857084,5.11664974575917,0,5158,13886,4728,7367,1410,99.91,6,0
11220600,반포4동,0,1426067.0123753326,12.07311896482933,2.794272541225992,11.560737014341296,0,3522,10729,4222,28826,4063,61.9,8,0
11220610,방배본동,0,677002.2395720058,11.100729497100266,1.6721563336124297,19.676141514817505,0,3931,11863,4620,9270,2240,60.21,3,0
11220620,방배1동,0,688726.8297166858,10.588627358074778,1.4373320445397426,18.862212418701898,0,2232,10050,4230,23145,2676,35.19,2,0
11220630,방배2동,0,1902603.3492622387,4.785349763996936,1.3260667289740695,8.273212775425451,0,2442,10560,5047,16664,2634,41.25,8,0
11220640,방배3동,0,2373348.9591862126,2.784928900375232,1.6493896411001048,6.43831158127148,0,2689,8847,4346,12585,1906,83.33,3,0
11220650,방배4동,0,948814.6546252748,9.326706503792105,2.162165874806149,18.855425993445944,0,3885,13756,5141,13760,3228,47.9,4,0
11220660,양재1동,0,5760998.857359762,4.078991544707934,1.0826427221725323,4.392470873199889,0,7160,24082,10746,49549,5382,74.04,4,0
11220670,양재2동,0,7556516.713944547,4.69418907439278,0.3671775753166457,1.885820618960346,0,2440,14082,4774,51197,7134,12.42,2,0
11220680,내곡동,0,12699154.071999604,1.052434067447056,0.2598275129604702,1.2771870027259975,0,2991,9352,4853,10233,1325,87.19,1,0
11230510,신사동,0,2057678.206892152,9.322796240237466,0.9809682585994458,4.518558294617091,0,2347,8997,4098,27934,5847,76.84,4,0
11230520,논현1동,0,1257791.475688569,19.49502253017484,1.1305772416394144,18.09183667797381,0,1369,15495,4176,49670,8020,31.87,8,0
11230530,논현2동,0,1457417.316169823,21.24508342138155,1.050931790775962,12.825801439129506,0,2080,13911,4416,68183,8291,51.1,7,0
11230580,삼성1동,0,1943143.862840983,14.846512761072846,1.8681554645359428,5.573507256677171,0,1776,7241,3133,71426,7462,70.17,6,0
11230590,삼성2동,0,1241325.8824145892,12.72537080548089,1.1063945601817944,12.595662038509875,0,5524,19649,5420,48075,5954,72.92,8,0
11230600,대치1동,0,809204.8117973416,5.509603743761423,2.824962604599751,8.237975680215087,0,6873,13070,3946,7798,1377,99.19,6,0
11230630,대치4동,0,700546.9238886284,20.54549655191812,2.056965742474027,19.107072858368728,0,2807,12811,3020,32608,5484,31.33,3,0
11230640,역삼1동,0,2360341.2453272543,23.229574973983063,1.601631162568238,13.84351070733572,0,2143,26570,5418,171515,19243,29.24,10,0
11230650,역삼2동,0,1134166.177711371,13.795118511448468,2.6990764373422467,14.55904291941894,0,7985,23169,5244,42557,5600,76.7,4,0
11230660,도곡1동,0,1049811.171380735,9.454334486741043,1.9032805283028569,9.260368566313687,0,3805,12242,4519,19183,2286,86.7,3,0
11230670,도곡2동,0,990008.6658603408,8.256555099265777,3.365156407976328,8.330388232520631,0,7205,18218,7226,21716,2793,95.26,5,0
11230680,개포1동,0,1448844.283505292,1.572749740495193,0.6081347400794531,1.5845415240011758,0,2228,6320,3338,1116,254,98.72,3,0
11230710,개포4동,0,1664191.8829674898,5.624659999087365,1.5925681581945943,7.714438681080937,0,3689,14201,5313,10653,2827,46.27,1,0
11230720,일원본동,0,2352816.255382805,2.7219509423182275,1.7443130271034823,4.484270304016577,0,5025,12730,5050,10089,707,94.78,1,0
11230730,일원1동,0,952738.114469984,4.577930763222897,2.8935949318994494,9.687027247003968,0,1575,8215,4768,5804,1234,58.11,1,0
11230740,일원2동,0,1299292.829807386,3.089998645762662,1.1073118039094751,3.4096821055609507,0,2624,9388,4820,9337,749,100.0,0,0
11230750,수서동,0,1628146.9985285865,3.1471549347938903,1.2019939697503796,2.901515860921186,0,1013,6456,6558,17682,1812,99.21,2,0
11230760,세곡동,0,6362857.325298201,2.0979677332083035,0.8237731708133075,4.16048502905108,0,8709,26701,10121,9536,2437,92.54,4,0
11230770,압구정동,0,2343278.206528037,10.391950681751018,1.192345415529453,5.75448911884852,0,4479,14073,7028,38685,5746,90.71,2,0
11230780,청담동,0,2327443.094732763,11.526591639812665,1.2181268021771263,7.965236662272132,0,3864,15262,5503,43007,6336,74.56,4,0
11230790,대치2동,0,1835962.384347916,10.663381329977264,1.8343231832217304,7.0530989973331,0,8923,21347,7965,58795,5599,92.44,7,0
11230800,개포2동,0,2241622.2462875303,1.5863028394936678,2.393621015104875,5.617054506771939,0,8770,25034,7880,4240,1294,97.43,8,0
11240510,풍납1동,0,1074461.5398369725,2.647119897239305,0.8361580377028851,7.824256627258655,0,1231,6493,4064,2105,724,51.85,3,0
11240520,풍납2동,0,2562572.8603888704,4.137310953744762,1.4089188975778129,4.162471933012721,0,3440,14382,5886,16221,1621,74.07,4,0
11240530,거여1동,0,521901.4918714052,5.876688637904489,3.9115520598225775,13.048053944197676,0,1339,7002,3686,3457,1081,44.52,2,0
11240540,거여2동,0,509222.9393000823,5.650990852487267,2.6868753029404338,18.14323539292562,0,3522,13578,6461,4829,1257,89.14,2,0
11240550,마천1동,0,574808.4673787202,6.60647361693274,2.3400601841426405,23.189935047403104,0,2021,9699,6262,2867,1167,44.6,1,0
11240560,마천2동,0,889992.5591763463,5.871313662831429,2.4651391022946227,14.256420585689856,0,1633,9590,6361,4307,1411,25.26,1,0
11240570,방이1동,0,608786.9865979014,10.30046154424734,3.9560994888154033,14.255944505788994,0,2338,9168,3618,7796,1771,43.14,5,0
11240580,방이2동,0,769245.3185692355,16.595090495903612,1.6489643501708804,21.26325276800388,0,2027,18675,5538,22550,4894,16.55,4,0
11240590,오륜동,0,3082692.303196935,2.207428533565042,2.187207148363504,2.173308058427476,0,3619,9576,4601,5009,780,100.0,7,0
11240600,오금동,0,1647585.9291789583,6.445769102723157,3.244005814459023,11.251417481684031,0,5217,21655,10541,18895,3230,55.63,5,0
11240610,송파1동,0,686394.2890659347,12.18367216719982,2.2523144972581464,24.83029147299498,0,2097,15935,5334,13205,2926,14.47,5,0
11240620,송파2동,0,630534.1082963527,5.040179538290468,5.199283268968074,13.538622224752649,0,2983,10881,4684,3904,1186,69.79,7,0
11240630,석촌동,0,946183.8649987913,12.709485210852842,2.458069938833661,23.80606128292241,0,2813,20809,7144,14722,3546,9.21,4,0
11240640,삼전동,0,952604.6672405044,8.337165060878192,3.3943064103227982,22.815953514452705,0,2820,19893,6362,10704,2555,3.96,2,0
11240650,가락본동,0,1013951.7007396684,13.662036571307434,2.632956656080734,10.805578051013148,0,2967,15709,6511,27038,4737,58.59,8,0
11240660,가락1동,0,1392151.4367168166,20.24495395389888,1.507000928011573,3.9405485663221,0,5719,15857,5892,12851,3808,100.0,3,0
11240670,가락2동,0,931587.0443693649,7.725302492553224,3.336516779964301,14.588333552078648,0,5255,18817,7139,11767,3166,61.24,5,0
11240680,문정1동,0,612070.7633651552,10.27409841923686,2.697709520647199,16.59168471809542,0,2439,11969,5113,7514,1783,50.47,5,0
11240690,문정2동,0,2240295.8369222027,13.7071312094463,1.9149802655838937,2.820516457259035,0,2902,19918,5969,97117,11426,100.0,6,0
11240710,잠실본동,0,1028207.016197756,12.846549110093196,1.8563262733042671,17.038909738962335,0,2449,19326,5975,22363,4282,17.5,3,0
11240750,잠실4동,0,779600.6155107062,1.9604702677167307,2.1415338768417613,4.682920728532774,0,4931,11834,4444,1645,582,100.0,5,0
11240770,잠실6동,0,1506838.6477410188,6.396433778981907,1.0545151827368762,3.328295570247388,0,2947,9127,4432,63129,3034,100.0,7,0
11240780,잠실7동,0,722932.201466048,0.9460063588095092,2.6767048486336096,5.102681800514938,0,1435,4931,3053,1213,339,100.0,2,0
11240790,잠실2동,0,2684789.4768274776,0.8249088101543739,0.963999051995246,2.612075775313336,0,9111,20260,5533,3929,1188,100.0,2,0
11240800,잠실3동,0,1541455.1008072468,3.241387622523304,0.9921587575945132,5.112979759920918,0,6580,18570,8662,8305,1842,100.0,6,0
11240810,장지동,0,1277361.5867775297,5.200121219550004,3.181344156268381,9.16631670187212,0,4332,16948,7221,10313,1654,78.18,4,0
11240820,위례동,0,2638595.697643987,1.860825372338804,0.981627984307476,5.293743716400128,0,12600,26303,6008,6902,1648,99.37,5,0
11250530,명일1동,0,634446.9055101952,9.630189105213928,2.89327506180072,13.740778793093902,0,4367,14515,6396,7309,2558,81.9,3,0
11250540,명일2동,0,913614.1562303422,5.502368283215727,1.6871261841908052,5.576157072905129,0,3313,9526,4197,5589,1474,90.0,3,0
11250550,고덕1동,0,1517309.4039229369,2.090889929511873,2.916859110715427,6.640541897921995,0,6081,13144,4760,2811,999,87.16,2,0
11250560,고덕2동,0,2473375.273047397,1.92262871737981,1.5204160324325404,3.7430577183957583,0,4758,13124,4891,5860,1320,82.98,3,0
11250580,암사2동,0,2172643.04444782,1.3221524977720758,0.48835531861435,2.471163420241459,0,2127,8986,3761,3514,1052,78.54,1,0
11250590,암사3동,0,1797967.1122820256,1.421218380413774,8.184817609523027,4.009253104217589,0,3442,9535,4195,2782,1210,85.25,1,0
11250610,천호1동,0,668477.5722608304,7.615990787632362,4.245055103975218,26.071257190845635,0,2646,15157,8168,5465,2066,31.85,3,0
11250630,천호3동,0,561435.1753777919,11.30734665477313,2.180756937824155,23.15926303715545,0,2198,16672,7184,9135,2299,55.65,5,0
11250650,성내1동,0,663160.2397709946,13.2820936424232,3.343607680520892,14.989443737084985,0,2900,11664,4827,19343,2788,49.81,2,0
11250660,성내2동,0,624661.8694407982,12.269187396237202,1.7750118588931985,23.74647188392652,0,1878,14862,6765,6560,2361,38.88,5,0
11250670,성내3동,0,646853.1167711924,15.16372808933718,1.9779870969268472,20.65836022791003,0,2471,13741,6225,9030,2951,40.58,4,0
11250700,둔촌1동,0,911467.3177781738,1.2084929308115748,1.5540033495597116,0.1100326055225094,0,5,34,13,205,22,0.0,3,0
11250710,둔촌2동,0,1549245.6166016578,6.069468481287178,2.1692156268568814,8.158218900149942,0,3369,14256,6672,9432,1830,61.34,3,0
11250720,암사1동,0,734907.5996205076,9.426133907343862,2.3992543092662264,28.64591739781892,0,4032,20083,9614,6285,2332,26.89,2,0
