dong_code,dong_name,station_count_준고속철도,station_count_2023_준고속철도,행정동전체면적_m2_x,상업업무지역비율_pct_x,공공시설지역비율_pct_x,주거지역비율_pct_x,행정동전체면적_m2_y,상업업무지역비율_pct_y,공공시설지역비율_pct_y,주거지역비율_pct_y,station_count_고속철도,station_count_2023_고속철도,pop_0_19_x,pop_20_59_x,pop_60_plus_x,worker_count_x,business_count_x,아파트비율_퍼센트_x,아파트비율_퍼센트_y,station_count_2023_일반철도,station_count_지하철,station_count_2023_지하철,pop_0_19_y,pop_20_59_y,pop_60_plus_y,worker_count_y,business_count_y,station_count_일반철도
31130580,다산1동,0,0,5589878.132549845,2.3868109033479303,0.0,15.419802478530912,5589878.132549845,2.3868109033479303,0.0,15.419802478530912,0,0,23705,60630,17456,21438,7012,94.81,94.81,0,1,1,23705,60630,17456,21438,7012,0
31130590,다산2동,0,0,5557033.460967606,1.8849229234622535,0.929056778452591,8.23205170910024,5557033.460967606,1.8849229234622535,0.929056778452591,8.23205170910024,0,0,8091,21724,6369,12268,3185,93.66,93.66,0,1,1,8091,21724,6369,12268,3185,0
31140510,중앙동,0,0,3681372.3867959534,5.49468374870704,6.834596577418947,17.789750857559895,3681372.3867959534,5.49468374870704,6.834596577418947,17.789750857559895,0,0,7129,20974,6584,10491,2805,83.8,83.8,2,1,1,7129,20974,6584,10491,2805,2
31140520,대원동,0,0,6052691.831882681,7.408114598914817,0.6087918429268224,13.803961395106873,6052691.831882681,7.408114598914817,0.6087918429268224,13.803961395106873,0,0,11618,40821,11257,19894,5358,83.33,83.33,0,0,0,11618,40821,11257,19894,5358,0
31140530,남촌동,0,0,5774636.921479041,0.4237551302359686,2.121528836440651,7.001997817196788,5774636.921479041,0.4237551302359686,2.121528836440651,7.001997817196788,0,0,2647,17235,3558,14972,3169,64.2,64.2,2,1,1,2647,17235,3558,14972,3169,2
31140540,신장동,0,0,6944926.2384184515,1.392748432947218,5.886398987031227,10.551256376941824,6944926.2384184515,1.392748432947218,5.886398987031227,10.551256376941824,0,0,12680,35544,11342,12602,3753,83.97,83.97,0,0,0,12680,35544,11342,12602,3753,0
31140550,세마동,0,0,13727618.417336397,0.1381831867940317,0.127560616617136,3.8108591015984064,13727618.417336397,0.1381831867940317,0.127560616617136,3.8108591015984064,0,0,6729,19844,5190,15543,2888,84.33,84.33,0,2,2,6729,19844,5190,15543,2888,0
31140560,초평동,0,0,6482070.523640928,1.0109469575151928,1.2257860890739758,7.088423237598743,6482070.523640928,1.0109469575151928,1.2257860890739758,7.088423237598743,0,0,2818,10341,3345,5578,1117,96.53,96.53,2,1,1,2818,10341,3345,5578,1117,2
31150510,대야동,0,0,9388209.105463527,1.684997811548793,1.4839991731641275,13.338576144644492,9388209.105463527,1.684997811548793,1.4839991731641275,13.338576144644492,0,0,6228,26075,10174,17353,5420,75.86,75.86,0,3,3,6228,26075,10174,17353,5420,0
31150520,신천동,0,0,3442063.747325457,4.882931259037459,0.2098446769213122,28.66576050466155,3442063.747325457,4.882931259037459,0.2098446769213122,28.66576050466155,0,0,3617,20413,9815,12344,4425,41.08,41.08,0,1,1,3617,20413,9815,12344,4425,0
31150530,신현동,0,0,12767073.546520542,0.0,0.2588364160321124,6.758345115751578,12767073.546520542,0.0,0.2588364160321124,6.758345115751578,0,0,908,5136,3219,7938,2463,73.09,73.09,0,1,1,908,5136,3219,7938,2463,0
31150540,은행동,0,0,6412636.5561136715,1.0380832793603074,0.0,11.44686317490882,6412636.5561136715,1.0380832793603074,0.0,11.44686317490882,0,0,12224,33297,9626,12280,3899,89.82,89.82,0,0,0,12224,33297,9626,12280,3899,0
31150550,매화동,0,0,11181259.01103606,0.1138990308464274,0.1399475250019246,6.0110902817047585,11181259.01103606,0.1138990308464274,0.1399475250019246,6.0110902817047585,0,0,1485,6578,3486,7160,1969,51.19,51.19,0,1,1,1485,6578,3486,7160,1969,0
31150560,목감동,0,0,17627489.274728518,2.7792443113401495,0.3960233395238866,5.116217605378478,17627489.274728518,2.7792443113401495,0.3960233395238866,5.116217605378478,0,0,8633,24270,8383,10688,3666,89.6,89.6,0,0,0,8633,24270,8383,10688,3666,0
31150590,과림동,0,0,7630524.353586076,0.1520750057569394,0.0,8.238949226032341,7630524.353586076,0.1520750057569394,0.0,8.238949226032341,0,0,85,757,964,7920,2618,6.49,6.49,0,0,0,85,757,964,7920,2618,0
31150610,정왕2동,0,0,11686960.929194251,0.7214189806889946,3.1883500381966403,6.385426212350937,11686960.929194251,0.7214189806889946,3.1883500381966403,6.385426212350937,0,0,4792,17864,5038,36830,6809,80.95,80.95,0,0,0,4792,17864,5038,36830,6809,0
31150620,정왕3동,0,0,6099305.301254582,1.110512655204642,5.259678131442139,9.661809631479958,6099305.301254582,1.110512655204642,5.259678131442139,9.661809631479958,0,0,3184,14211,4526,23004,4683,70.66,70.66,0,0,0,3184,14211,4526,23004,4683,0
31150640,정왕본동,0,0,8283861.51673285,0.3287559080386431,0.9336380115955852,8.511625758419207,8283861.51673285,0.3287559080386431,0.9336380115955852,8.511625758419207,0,0,1911,13406,3320,9321,3537,38.11,38.11,0,5,5,1911,13406,3320,9321,3537,0
31150650,정왕1동,0,0,6660101.261174868,3.11097337436803,5.808793847553999,11.48205385116156,6660101.261174868,3.11097337436803,5.808793847553999,11.48205385116156,0,0,2990,15192,3747,42727,8312,80.56,80.56,0,2,2,2990,15192,3747,42727,8312,0
31150670,능곡동,0,0,4334613.294939808,0.2362014971889942,0.2252431523826153,7.232627426088197,4334613.294939808,0.2362014971889942,0.2252431523826153,7.232627426088197,0,0,4977,15573,4548,5651,1846,96.9,96.9,0,1,1,4977,15573,4548,5651,1846,0
31150680,군자동,0,0,8151557.247585496,0.2518990001092636,0.0416757487888278,8.87673241412758,8151557.247585496,0.2518990001092636,0.0416757487888278,8.87673241412758,0,0,3254,12808,5554,4736,1559,50.81,50.81,0,3,3,3254,12808,5554,4736,1559,0
31150690,월곶동,0,0,8555086.339490782,0.8376424952035305,0.0,4.146470080173584,8555086.339490782,0.8376424952035305,0.0,4.146470080173584,0,0,2759,10750,3792,5704,1790,95.25,95.25,0,2,2,2759,10750,3792,5704,1790,0
31150700,연성동,0,0,9255261.313941795,0.4975771238422504,0.4953406678095339,4.453302660819388,9255261.313941795,0.4975771238422504,0.4953406678095339,4.453302660819388,0,0,4136,15285,4735,8710,2346,94.83,94.83,0,1,1,4136,15285,4735,8710,2346,0
31150710,장곡동,0,0,4113993.719824813,1.285144567255727,0.5172332774223799,6.350346305486101,4113993.719824813,1.285144567255727,0.5172332774223799,6.350346305486101,0,0,10576,28157,6120,6578,1964,98.86,98.86,0,0,0,10576,28157,6120,6578,1964,0
31150720,정왕4동,0,0,1028778.7433360114,3.658566362671496,1.2704430651061218,49.1957419297789,1028778.7433360114,3.658566362671496,1.2704430651061218,49.1957419297789,0,0,3555,12983,3464,2803,1105,100.0,100.0,0,2,2,3555,12983,3464,2803,1105,0
31150740,배곧1동,0,0,2590182.55159673,0.0,0.0,0.0,2590182.55159673,0.0,0.0,0.0,0,0,9849,21785,3651,5511,2035,98.87,98.87,0,1,1,9849,21785,3651,5511,2035,0
31150750,배곧2동,0,0,2429678.2992042303,0.0,0.0,0.0,2429678.2992042303,0.0,0.0,0.0,0,0,8305,24163,2984,12002,4186,100.0,100.0,0,0,0,8305,24163,2984,12002,4186,0
31160510,군포1동,0,0,3305154.0784527673,0.7947528034955834,0.1410745964108601,24.06769321757159,3305154.0784527673,0.7947528034955834,0.1410745964108601,24.06769321757159,0,0,3881,19789,8528,38642,7009,51.33,51.33,0,2,2,3881,19789,8528,38642,7009,0
31160520,군포2동,0,0,3280452.73309307,0.6274606012675972,0.0,17.233431815736157,3280452.73309307,0.6274606012675972,0.0,17.233431815736157,0,0,7273,24932,9811,8251,2485,83.95,83.95,0,2,2,7273,24932,9811,8251,2485,0
31160540,산본1동,0,0,689678.2457245509,0.0,0.0,62.9838246006606,689678.2457245509,0.0,0.0,62.9838246006606,0,0,1125,8715,5154,7691,2173,50.07,50.07,0,2,2,1125,8715,5154,7691,2173,0
31160550,산본2동,0,0,1405950.5480303878,0.0,3.0137741977742305,34.59590036719026,1405950.5480303878,0.0,3.0137741977742305,34.59590036719026,0,0,4230,14633,6694,5373,1467,96.5,96.5,0,0,0,4230,14633,6694,5373,1467,0
31160560,금정동,0,0,1190782.2659019816,1.526674866789347,0.8715304386050138,41.55206284707572,1190782.2659019816,1.526674866789347,0.8715304386050138,41.55206284707572,0,0,2099,12216,5183,10857,2670,37.37,37.37,0,2,2,2099,12216,5183,10857,2670,0
31160570,재궁동,0,0,853066.3002336932,0.0,17.284811814129604,38.84279312694386,853066.3002336932,0.0,17.284811814129604,38.84279312694386,0,0,1959,10493,5099,5762,1220,83.53,83.53,0,0,0,1959,10493,5099,5762,1220,0
31160580,오금동,0,0,1088735.6136840065,0.0,0.363379290644637,31.602940339734236,1088735.6136840065,0.0,0.363379290644637,31.602940339734236,0,0,3156,12590,4744,1829,660,100.0,100.0,0,2,2,3156,12590,4744,1829,660,0
31160590,수리동,0,0,2993526.663229952,0.7794224613595412,0.8028168362485002,9.496471910267124,2993526.663229952,0.7794224613595412,0.8028168362485002,9.496471910267124,0,0,2058,8805,4607,1593,556,100.0,100.0,0,2,2,2058,8805,4607,1593,556,0
31160600,궁내동,0,0,1690097.2550194669,0.942246906365976,0.6568524336114492,20.949183231820616,1690097.2550194669,0.942246906365976,0.6568524336114492,20.949183231820616,0,0,4168,11644,4086,2003,720,100.0,100.0,0,0,0,4168,11644,4086,2003,720,0
31160610,광정동,0,0,1490081.0671966702,7.440582159639551,2.7967573521619897,27.94164762978365,1490081.0671966702,7.440582159639551,2.7967573521619897,27.94164762978365,0,0,3646,14268,5870,13012,3456,97.68,97.68,0,2,2,3646,14268,5870,13012,3456,0
31160630,대야동,0,0,12859511.19524846,0.1352068708989882,0.0,4.735642168119492,12859511.19524846,0.1352068708989882,0.0,4.735642168119492,0,0,1380,5236,2683,2494,778,63.19,63.19,0,1,1,1380,5236,2683,2494,778,0
31160640,송부동,0,0,5557320.791435781,5.395483647780595,0.4989863261580781,5.117579306162903,5557320.791435781,5.395483647780595,0.4989863261580781,5.117579306162903,0,0,4371,12133,3970,14020,1878,94.74,94.74,0,2,2,4371,12133,3970,14020,1878,0
31170510,고천동,0,0,8880079.702196015,0.5395182262627143,0.9934115585427654,5.846089689762078,8880079.702196015,0.5395182262627143,0.9934115585427654,5.846089689762078,0,0,1894,8297,3350,10239,1584,90.57,90.57,0,0,0,1894,8297,3350,10239,1584,0
31170520,부곡동,0,0,11217354.69351731,0.4368098601564603,3.5791886199517537,9.01963176226487,11217354.69351731,0.4368098601564603,3.5791886199517537,9.01963176226487,0,0,4373,17034,7557,16683,2660,68.47,68.47,0,2,2,4373,17034,7557,16683,2660,0
31170530,오전동,0,0,6743586.888777918,0.7125334590056285,0.1212455123419571,12.589471533152013,6743586.888777918,0.7125334590056285,0.1212455123419571,12.589471533152013,0,0,5936,21261,9993,9780,2408,95.28,95.28,0,0,0,5936,21261,9993,9780,2408,0
31170540,내손1동,0,0,1996246.307278804,0.0,0.0,7.608767592629964,1996246.307278804,0.0,0.0,7.608767592629964,0,0,3017,11787,5330,4562,1481,95.23,95.23,0,0,0,3017,11787,5330,4562,1481,0
31170550,내손2동,0,0,1410789.8850890873,0.4090989211790337,7.33879064801139,41.67178635640813,1410789.8850890873,0.4090989211790337,7.33879064801139,41.67178635640813,0,0,3972,12887,4843,2810,1080,90.74,90.74,0,0,0,3972,12887,4843,2810,1080,0
31170560,청계동,0,0,23656370.718526207,0.215649024556575,0.7469681571298109,2.5103550833736032,23656370.718526207,0.215649024556575,0.7469681571298109,2.5103550833736032,0,0,5830,22085,9424,17565,3434,81.87,81.87,0,0,0,5830,22085,9424,17565,3434,0
31180510,천현동,0,0,34537733.76248499,0.8201409452335144,0.5095536133327956,2.948506879704352,34537733.76248499,0.8201409452335144,0.5095536133327956,2.948506879704352,0,0,555,3434,2418,11390,2282,0.0,0.0,0,2,2,555,3434,2418,11390,2282,0
31180520,신장1동,0,0,207779.72824979975,11.94716930119072,0.0,63.589073663489806,207779.72824979975,11.94716930119072,0.0,63.589073663489806,0,0,585,4296,2038,2555,1052,41.88,41.88,0,1,1,585,4296,2038,2555,1052,0
31180530,신장2동,0,0,4339862.567426403,4.7515568657259655,2.0928473925374123,14.450863793833104,4339862.567426403,4.7515568657259655,2.0928473925374123,14.450863793833104,0,0,7306,25223,13244,12697,3340,94.22,94.22,0,2,2,7306,25223,13244,12697,3340,0
31180540,덕풍1동,0,0,938740.2735808823,1.318209738677006,0.0,26.294613054538942,938740.2735808823,1.318209738677006,0.0,26.294613054538942,0,0,1611,7974,4883,1784,818,81.42,81.42,0,1,1,1611,7974,4883,1784,818,0
31180550,덕풍2동,0,0,486402.4964889138,4.798763643293997,0.0,60.77726294637655,486402.4964889138,4.798763643293997,0.0,60.77726294637655,0,0,1897,10042,6084,2533,1169,66.0,66.0,0,1,1,1897,10042,6084,2533,1169,0
31180560,덕풍3동,0,0,2169545.7881541513,7.705251108196122,9.388779911981905,12.006976397297771,2169545.7881541513,7.705251108196122,9.388779911981905,12.006976397297771,0,0,3968,14348,6794,15718,3714,81.35,81.35,0,2,2,3968,14348,6794,15718,3714,0
31180590,춘궁동,0,0,14504635.00814995,1.493731622176218,0.0,6.525688117993994,14504635.00814995,1.493731622176218,0.0,6.525688117993994,0,0,115,971,767,5529,1514,0.0,0.0,0,0,0,115,971,767,5529,1514,0
31180600,초이동,0,0,6153325.951952702,1.383006639051085,0.0,8.115281651748282,6153325.951952702,1.383006639051085,0.0,8.115281651748282,0,0,275,1750,1184,7897,1724,27.85,27.85,0,0,0,275,1750,1184,7897,1724,0
31180610,풍산동,0,0,2678878.1909574727,6.017263462006799,0.0,13.662009997264631,2678878.1909574727,6.017263462006799,0.0,13.662009997264631,0,0,7152,17884,4813,19249,5008,98.22,98.22,0,0,0,7152,17884,4813,19249,5008,0
31180620,미사1동,1,1,6653638.848816789,3.716824141689872,10.351532228403013,2.806768205990225,6653638.848816789,3.716824141689872,10.351532228403013,2.806768205990225,0,0,8986,37372,7571,15839,5077,98.15,98.15,3,2,2,8986,37372,7571,15839,5077,3
31180630,미사2동,1,1,5146423.440700799,0.8864443062637349,1.3947666201333688,3.307298691913755,5146423.440700799,0.8864443062637349,1.3947666201333688,3.307298691913755,0,0,10906,26908,9087,10371,3842,97.86,97.86,3,1,1,10906,26908,9087,10371,3842,3
31180650,위례동,0,0,4777976.49803534,0.0,0.0011049050774818,2.3196595838269216,4777976.49803534,0.0,0.0011049050774818,2.3196595838269216,0,0,8714,21267,5112,3479,1251,99.38,99.38,0,0,0,8714,21267,5112,3479,1251,0
31180660,감북동,0,0,4510073.929900149,5.567707369975838,1.251805800905064,13.638612743376347,4510073.929900149,5.567707369975838,1.251805800905064,13.638612743376347,0,0,213,1641,958,6234,1206,0.0,0.0,0,1,1,213,1641,958,6234,1206,0
31180670,감일동,0,0,5731516.777212668,1.3755149414068568,0.4021623739422764,10.884679281351897,5731516.777212668,1.3755149414068568,0.4021623739422764,10.884679281351897,0,0,10175,23800,5540,5333,1768,97.78,97.78,0,1,1,10175,23800,5540,5333,1768,0
31191110,포곡읍,0,0,41789682.78709996,0.1641832606137332,0.2119271350830211,3.7843273657788674,41789682.78709996,0.1641832606137332,0.2119271350830211,3.7843273657788674,0,0,5181,19921,7778,15327,3962,35.88,35.88,0,3,3,5181,19921,7778,15327,3962,0
31191120,모현읍,0,0,50289567.340035304,0.7507012752711693,0.2033716526301852,3.729541137906208,50289567.340035304,0.7507012752711693,0.2033716526301852,3.729541137906208,0,0,3816,15072,7399,17413,4605,16.42,16.42,0,0,0,3816,15072,7399,17413,4605,0
31191130,이동읍,0,0,75915739.37123531,0.296437724263636,0.2674548626960074,2.164691421278766,75915739.37123531,0.296437724263636,0.2674548626960074,2.164691421278766,0,0,2861,11054,6151,16470,3561,45.84,45.84,0,0,0,2861,11054,6151,16470,3561,0
31191140,남사읍,0,0,58785863.919417426,0.4736375764276572,0.3170719287301735,2.8227917760565013,58785863.919417426,0.4736375764276572,0.3170719287301735,2.8227917760565013,0,0,5236,12888,5757,16550,2706,75.21,75.21,0,0,0,5236,12888,5757,16550,2706,0
31191340,원삼면,0,0,59990250.48554316,0.278220974823997,0.7566550381199373,3.2628074768525432,59990250.48554316,0.278220974823997,0.7566550381199373,3.2628074768525432,0,0,845,3641,3428,6514,1502,1.35,1.35,0,0,0,845,3641,3428,6514,1502,0
31191350,백암면,0,0,65717288.20575411,0.5449752445333667,0.3558126538452213,3.0147956814461176,65717288.20575411,0.5449752445333667,0.3558126538452213,3.0147956814461176,0,0,566,3720,3759,8196,1465,7.77,7.77,0,0,0,566,3720,3759,8196,1465,0
31191360,양지면,0,0,57694305.64852851,0.8865067768823703,0.5048402913007753,3.3261373843902797,57694305.64852851,0.8865067768823703,0.5048402913007753,3.3261373843902797,0,0,2790,11523,5533,13259,2772,9.43,9.43,0,0,0,2790,11523,5533,13259,2772,0
31191510,중앙동,0,0,7987806.451232175,4.266176402959234,1.354420608079745,9.715188480185532,7987806.451232175,4.266176402959234,1.354420608079745,9.715188480185532,0,0,3317,15302,6229,15070,3673,62.18,62.18,0,5,5,3317,15302,6229,15070,3673,0
31191530,유림동,0,0,13659749.199892184,0.5398621543662429,0.3734138817906303,6.727542621958486,13659749.199892184,0.5398621543662429,0.3734138817906303,6.727542621958486,0,0,6973,22741,7419,10230,2337,69.69,69.69,0,5,5,6973,22741,7419,10230,2337,0
31191540,동부동,0,0,23561306.83518242,0.7290094310545171,2.103761273765856,3.9347718720619502,23561306.83518242,0.7290094310545171,2.103761273765856,3.9347718720619502,0,0,1523,7272,3971,8043,2462,44.25,44.25,0,2,2,1523,7272,3971,8043,2462,0
31191550,역북동,0,0,6045810.587842504,1.7314505756019998,0.984124435987462,9.938522486931824,6045810.587842504,1.7314505756019998,0.984124435987462,9.938522486931824,0,0,6856,22876,5731,8463,2656,77.07,77.07,0,4,4,6856,22876,5731,8463,2656,0
31191560,삼가동,0,0,6441692.868407967,1.901038075573344,0.3871092833732952,3.7426383390040625,6441692.868407967,1.901038075573344,0.3871092833732952,3.7426383390040625,0,0,2057,7541,2761,7168,957,76.15,76.15,0,3,3,2057,7541,2761,7168,957,0
31192520,구갈동,0,0,4246345.470665719,1.7107627924256008,1.304602487822429,7.862119409449091,4246345.470665719,1.7107627924256008,1.304602487822429,7.862119409449091,0,0,6730,27008,7277,21693,8416,87.06,87.06,0,5,5,6730,27008,7277,21693,8416,0
31192540,기흥동,0,0,11742514.279098768,2.1725175290817496,4.074520050204417,4.3962197339571825,11742514.279098768,2.1725175290817496,4.074520050204417,4.3962197339571825,0,0,3378,12288,5627,16165,3552,71.34,71.34,0,0,0,3378,12288,5627,16165,3552,0
31192550,서농동,0,0,4235915.140949024,1.970210309440892,1.735138072991501,4.515997304541502,4235915.140949024,1.970210309440892,1.735138072991501,4.515997304541502,0,0,5147,16363,3730,25559,2098,86.4,86.4,0,0,0,5147,16363,3730,25559,2098,0
31192560,구성동,0,0,6912953.714433545,0.5299609937139943,11.068764818394328,8.839848207949654,6912953.714433545,0.5299609937139943,11.068764818394328,8.839848207949654,0,0,7236,21773,10294,9102,2462,90.5,90.5,0,0,0,7236,21773,10294,9102,2462,0
31192570,마북동,0,0,5381173.487006029,3.566463182983847,8.959942989792022,11.8355449677718,5381173.487006029,3.566463182983847,8.959942989792022,11.8355449677718,0,0,5023,17895,8531,12425,1802,91.16,91.16,0,2,2,5023,17895,8531,12425,1802,0
31192590,보정동,0,0,6808738.399034976,2.9744304438579237,1.5174450712431418,7.012718968588408,6808738.399034976,2.9744304438579237,1.5174450712431418,7.012718968588408,0,0,6994,20194,8138,15584,3658,88.48,88.48,0,4,4,6994,20194,8138,15584,3658,0
31192600,상하동,0,0,5518833.782265965,2.2059948076297475,3.0311901635368876,6.788582841612143,5518833.782265965,2.2059948076297475,3.0311901635368876,6.788582841612143,0,0,3879,13823,5918,5883,1559,86.5,86.5,0,4,4,3879,13823,5918,5883,1559,0
31192610,신갈동,0,0,4850536.863340964,2.323503648108689,1.4717420407067503,15.39500147684864,4850536.863340964,2.323503648108689,1.4717420407067503,15.39500147684864,0,0,5989,22731,8521,9949,2497,82.68,82.68,0,3,3,5989,22731,8521,9949,2497,0
31192630,영덕1동,0,0,3620111.782646525,1.5632663811533134,3.5477890065624877,7.116472563524963,3620111.782646525,1.5632663811533134,3.5477890065624877,7.116472563524963,0,0,6302,19575,5476,18607,3411,90.8,90.8,0,0,0,6302,19575,5476,18607,3411,0
31192640,영덕2동,0,0,5913849.947467959,1.1929897741965858,2.079177642182965,4.504551442799089,5913849.947467959,1.1929897741965858,2.079177642182965,4.504551442799089,0,0,3358,11932,3909,10563,1653,89.02,89.02,0,1,1,3358,11932,3909,10563,1653,0
31192650,상갈동,0,0,2006743.8792769995,3.06602432231086,7.162325631444959,14.358047440260274,2006743.8792769995,3.06602432231086,7.162325631444959,14.358047440260274,0,0,1790,8099,3007,3761,909,84.96,84.96,0,4,4,1790,8099,3007,3761,909,0
31192660,보라동,0,0,10157352.694815485,0.6506433395728382,0.9955738515059696,3.2407446420799277,10157352.694815485,0.6506433395728382,0.9955738515059696,3.2407446420799277,0,0,6418,19013,7475,9953,2349,85.21,85.21,0,2,2,6418,19013,7475,9953,2349,0
31192670,동백1동,0,0,4014744.7386533543,0.0,0.730774213800662,6.716723745167832,4014744.7386533543,0.0,0.730774213800662,6.716723745167832,0,0,7756,19079,5188,3766,1425,88.24,88.24,0,0,0,7756,19079,5188,3766,1425,0
31192680,동백2동,0,0,4664885.169222139,0.4174330129186153,1.7292485618345057,5.431680922059208,4664885.169222139,0.4174330129186153,1.7292485618345057,5.431680922059208,0,0,6330,15959,4605,14005,4182,81.63,81.63,0,3,3,6330,15959,4605,14005,4182,0
31192690,동백3동,0,0,1687577.9274599922,12.72024503979602,1.664185643993788,2.232414458890232,1687577.9274599922,12.72024503979602,1.664185643993788,2.232414458890232,0,0,6336,15110,5452,5312,1294,91.65,91.65,0,2,2,6336,15110,5452,5312,1294,0
31193510,풍덕천1동,0,0,1906460.5662897837,11.42963924882737,7.308701418932846,24.70505037475381,1906460.5662897837,11.42963924882737,7.308701418932846,24.70505037475381,0,0,5591,21890,7708,9006,3170,90.33,90.33,0,2,2,5591,21890,7708,9006,3170,0
31193520,풍덕천2동,0,0,1485363.9192675292,6.7924796829653635,5.187452915904771,39.48589299906917,1485363.9192675292,6.7924796829653635,5.187452915904771,39.48589299906917,0,0,9692,25886,5872,7794,2091,98.56,98.56,0,2,2,9692,25886,5872,7794,2091,0
31193530,신봉동,0,0,6664064.665962586,0.3035338860578012,0.3633780749763832,7.755487356534116,6664064.665962586,0.3035338860578012,0.3633780749763832,7.755487356534116,0,0,8927,23852,8538,6187,2203,87.51,87.51,0,0,0,8927,23852,8538,6187,2203,0
31193550,죽전2동,0,0,1107120.979622605,7.7117733553098,1.0846141904105675,23.51485370145903,1107120.979622605,7.7117733553098,1.0846141904105675,23.51485370145903,0,0,2656,11496,3851,6260,1613,94.6,94.6,0,3,3,2656,11496,3851,6260,1613,0
31193560,동천동,0,0,16620698.658888884,3.4114104360872637,0.487358796175971,3.776127602199957,16620698.658888884,3.4114104360872637,0.487358796175971,3.776127602199957,0,0,10740,30408,9645,15519,3902,81.35,81.35,0,2,2,10740,30408,9645,15519,3902,0
31193580,상현2동,0,0,1566596.6181503828,0.2509868221225421,0.0,18.53712805988525,1566596.6181503828,0.2509868221225421,0.0,18.53712805988525,0,0,6953,19071,7086,4621,1768,97.1,97.1,0,1,1,6953,19071,7086,4621,1768,0
31193590,성복동,0,0,4977844.57902057,0.7755148961843128,0.4332096122663947,11.511419393399922,4977844.57902057,0.7755148961843128,0.4332096122663947,11.511419393399922,0,0,11836,30131,12729,8828,2833,94.1,94.1,0,1,1,11836,30131,12729,8828,2833,0
31193600,죽전1동,0,0,2353212.4860377726,1.118839265736186,0.0,16.29690263413991,2353212.4860377726,1.118839265736186,0.0,16.29690263413991,0,0,5365,16608,6460,11067,2548,96.52,96.52,0,1,1,5365,16608,6460,11067,2548,0
31193610,죽전3동,0,0,2083139.8318751345,3.2145541996442017,0.0,7.2721447321969155,2083139.8318751345,3.2145541996442017,0.0,7.2721447321969155,0,0,5049,16308,5227,7393,2414,91.4,91.4,0,1,1,5049,16308,5227,7393,2414,0
31193620,상현1동,0,0,672559.3344351884,1.749477614481948,0.0,40.25314882293346,672559.3344351884,1.749477614481948,0.0,40.25314882293346,0,0,4451,11587,4050,2220,779,99.2,99.2,0,1,1,4451,11587,4050,2220,779,0
31193630,상현3동,0,0,2702945.3230059426,1.179594591174266,0.0,8.854218597829925,2702945.3230059426,1.179594591174266,0.0,8.854218597829925,0,0,5631,17285,4843,13144,2545,100.0,100.0,0,1,1,5631,17285,4843,13144,2545,0
31200110,문산읍,0,0,,,,,,,,,0,0,8699,26207,11993,14332,4128,78.57,78.57,0,3,3,8699,26207,11993,14332,4128,0
31200120,파주읍,0,0,,,,,,,,,0,0,1392,7467,5252,9210,1818,20.78,20.78,0,2,2,1392,7467,5252,9210,1818,0
31200130,법원읍,0,0,,,,,,,,,0,0,768,4712,4376,6699,1466,16.88,16.88,0,0,0,768,4712,4376,6699,1466,0
31200150,조리읍,0,0,,,,,,,,,0,0,3750,15240,9386,14664,4201,65.52,65.52,0,0,0,3750,15240,9386,14664,4201,0
31200310,월롱면,0,0,,,,,,,,,0,0,336,6015,2404,33378,2723,0.0,0.0,0,1,1,336,6015,2404,33378,2723,0
31200320,탄현면,0,0,,,,,,,,,0,0,1379,7149,4535,19419,4128,25.63,25.63,0,0,0,1379,7149,4535,19419,4128,0
31200350,광탄면,0,0,,,,,,,,,0,0,928,5088,4670,14586,3266,8.88,8.88,0,0,0,928,5088,4670,14586,3266,0
31200360,파평면,0,0,,,,,,,,,0,0,221,1538,1899,2289,579,2.25,2.25,0,0,0,221,1538,1899,2289,579,0
31200370,적성면,0,0,,,,,,,,,0,0,861,3372,2745,3189,1039,23.54,23.54,0,0,0,861,3372,2745,3189,1039,0
31200390,장단면,0,0,,,,,,,,,0,0,67,324,328,214,68,0.0,0.0,0,1,1,67,324,328,214,68,0
31200520,금촌2동,0,0,,,,,,,,,0,0,6255,18448,6803,8816,2916,98.47,98.47,0,1,1,6255,18448,6803,8816,2916,0
31200530,금촌1동,0,0,,,,,,,,,0,0,2116,12946,6532,15301,4409,52.22,52.22,0,1,1,2116,12946,6532,15301,4409,0
31200540,금촌3동,0,0,,,,,,,,,0,0,4184,15085,6452,7349,1903,82.91,82.91,0,1,1,4184,15085,6452,7349,1903,0
31200550,교하동,0,0,,,,,,,,,0,0,700,4000,2715,41469,9604,89.13,89.13,0,0,0,700,4000,2715,41469,9604,0
31200560,운정1동,0,0,,,,,,,,,0,0,10088,29115,8395,18284,6442,64.73,64.73,0,0,0,10088,29115,8395,18284,6442,0
31200570,운정2동,0,0,,,,,,,,,0,0,16387,38950,9523,8588,3516,96.13,96.13,0,0,0,16387,38950,9523,8588,3516,0
31200580,운정3동,0,0,,,,,,,,,0,0,15944,42181,11331,13743,5115,90.94,90.94,0,0,0,15944,42181,11331,13743,5115,0
31210110,장호원읍,0,0,60475093.588790275,0.1864897119744308,0.1775674337606983,3.4490955112754498,60475093.588790275,0.1864897119744308,0.1775674337606983,3.4490955112754498,0,0,1980,6874,5268,4665,1669,38.02,38.02,0,0,0,1980,6874,5268,4665,1669,0
