dong_code,dong_name,station_count_지하철,행정동전체면적_m2,주거지역비율_pct,상업업무지역비율_pct,공공시설지역비율_pct,station_count_고속철도,pop_0_19,pop_20_59,pop_60_plus,worker_count,business_count,station_count_준고속철도,station_count_일반철도,아파트비율_퍼센트,worker_density,business_density,station_density_지하철,기타지역비율_pct
11170670,오류1동,1,726889.73,24.48,12.88,1.91,0,2644.0,14592.0,5327.0,4614.0,1008.0,0,0,47.46,0.006347592777155518,0.0013867302816152496,1.3757244857294144e-06,60.73
11170730,오류2동,4,3058811.87,8.98,4.1,2.1,0,10775.0,30902.0,10982.0,7673.0,1169.0,0,0,68.36,0.002508490330912347,0.00038217453366825666,1.3076972922780383e-06,84.82
11170690,수궁동,2,2659440.63,9.68,3.11,3.09,0,3827.0,14699.0,5997.0,5889.0,948.0,0,0,17.41,0.002214375434272378,0.00035646593847685757,7.520378448878852e-07,84.12
11180510,가산동,4,2511019.69,4.71,21.68,0.34,0,1564.0,15769.0,3694.0,170646.0,16423.0,0,0,31.84,0.06795884583418794,0.006540370856245495,1.5929783489607245e-06,73.27
11180520,독산1동,2,2060413.47,7.33,12.64,1.92,0,5678.0,27788.0,7955.0,24871.0,3667.0,0,0,65.63,0.012070878181493975,0.001779739869387576,9.706789579425013e-07,78.11
11180530,독산2동,0,616721.29,40.72,12.92,2.62,0,2352.0,12208.0,4884.0,3312.0,952.0,0,0,4.3,0.005370335115147876,0.0015436470500062736,0.0,43.74
11180540,독산3동,0,934299.24,29.95,15.16,4.71,0,2697.0,16046.0,6418.0,6254.0,1841.0,0,0,19.93,0.006693786885594665,0.0019704607701278827,0.0,50.18
11180550,독산4동,0,590611.99,31.71,11.71,1.73,0,1814.0,10108.0,4074.0,2993.0,857.0,0,0,11.32,0.005067624854600944,0.0014510372537230234,0.0,54.849999999999994
11180570,시흥1동,1,1522242.03,18.9,14.2,3.23,0,4562.0,21297.0,8476.0,15424.0,2774.0,0,0,42.11,0.010132422897230525,0.0018223120537420561,6.569257583785351e-07,63.67
11180580,시흥2동,0,1307917.94,5.14,1.38,2.2,0,4012.0,12921.0,5608.0,1748.0,390.0,0,0,95.23,0.0013364752837526147,0.0002981838447731806,0.0,91.28
11180590,시흥3동,1,1260466.15,9.82,9.34,2.0,0,1387.0,6717.0,3256.0,9900.0,2984.0,0,0,10.79,0.007854237101029216,0.0023673781322698165,7.933572829322441e-07,78.84
11180600,시흥4동,0,821105.94,26.77,4.69,2.38,0,2902.0,12790.0,5668.0,1762.0,581.0,0,0,27.81,0.0021458863152037863,0.0007075822639803632,0.0,66.16
11180610,시흥5동,0,1385952.49,17.07,4.23,1.27,0,2583.0,11804.0,5778.0,3340.0,911.0,0,0,29.72,0.002409895017379637,0.0006573096888721105,0.0,77.43
11190730,영등포본동,3,845748.93,23.16,12.27,3.06,1,3023.0,13294.0,5633.0,5223.0,1266.0,0,5,54.22,0.006175591614331979,0.0014968981397174585,3.5471519898517974e-06,61.51
11190740,영등포동,6,1371086.58,6.05,34.82,2.19,1,2196.0,19179.0,5075.0,34349.0,5849.0,0,5,37.98,0.02505239311710678,0.004265959630322791,4.3760912603755765e-06,56.940000000000005
11190540,여의동,10,8431315.76,1.14,3.1,1.38,0,5979.0,20044.0,8199.0,160524.0,8097.0,0,0,81.52,0.019039021259454007,0.0009603483288343119,1.1860545002276298e-06,94.38
11190550,당산1동,4,744759.11,12.77,28.04,3.09,0,2377.0,13923.0,4689.0,19152.0,3025.0,0,0,58.67,0.025715697522307374,0.004061716009031944,5.370864144174472e-06,56.1
11190560,당산2동,6,1580150.66,7.94,9.85,1.64,0,4997.0,24535.0,6351.0,22840.0,2182.0,0,0,61.11,0.01445431791918845,0.001380880985099352,3.797106283499593e-06,80.57
11190750,도림동,3,585455.34,30.74,11.94,2.46,1,2151.0,12022.0,4463.0,2814.0,860.0,0,5,27.12,0.0048065152159205435,0.0014689421057895052,5.124216648102925e-06,54.86
11190760,문래동,7,1785402.73,4.65,22.72,1.89,1,6249.0,19157.0,6329.0,44563.0,5195.0,0,5,70.89,0.0249596347372844,0.0029097076601708248,3.920684046428445e-06,70.74000000000001
11190610,양평1동,5,974200.45,6.62,18.04,2.28,0,2444.0,12118.0,3338.0,22882.0,1881.0,0,0,40.98,0.023487979296011537,0.0019308141358184469,5.132413970809269e-06,73.06
11190620,양평2동,6,2872495.77,2.86,6.96,3.03,0,3522.0,15300.0,3719.0,19787.0,2044.0,0,0,56.54,0.006888434860926223,0.0007115763307087078,2.088775921845522e-06,87.15
11190630,신길1동,4,722392.38,33.94,12.22,2.68,0,1678.0,11500.0,4486.0,5178.0,991.0,0,0,25.92,0.007167849693996387,0.0013718306386153766,5.537156967166e-06,51.160000000000004
11190650,신길3동,1,519701.81,27.7,12.85,2.99,0,2515.0,10476.0,4344.0,2303.0,765.0,0,0,67.41,0.004431387298719791,0.0014719979520280678,1.9241803294484547e-06,56.46
11190660,신길4동,1,322364.48,27.94,8.6,4.43,0,971.0,5349.0,2657.0,1368.0,338.0,0,0,51.37,0.004243643716446563,0.0010485026141512706,3.1020787400925166e-06,59.03
11190670,신길5동,1,494289.86,25.95,8.39,3.55,0,1102.0,5322.0,2631.0,2476.0,446.0,0,0,26.03,0.005009206541177899,0.0009023045708260674,2.023104418892528e-06,62.11
11190680,신길6동,2,617898.95,23.46,12.12,3.18,0,2312.0,11405.0,4481.0,4769.0,1096.0,0,0,66.94,0.007718090474053758,0.0017737528118186034,3.2367752040485463e-06,61.24
11190690,신길7동,4,646693.33,11.07,7.44,4.71,0,3199.0,10543.0,3113.0,2873.0,561.0,0,0,89.09,0.004442600327972417,0.0008674900048703535,6.185311977685231e-06,76.78
11190700,대림1동,3,498611.81,32.25,16.02,3.41,0,1365.0,7748.0,3772.0,4431.0,977.0,0,0,39.56,0.008886672780396303,0.001959440150405594,6.01670465835904e-06,48.32
11190710,대림2동,3,572120.02,35.64,15.96,2.03,0,1207.0,7752.0,3714.0,4461.0,1305.0,0,0,33.26,0.007797314975836761,0.002280989922319429,5.243654993837768e-06,46.37
11190720,대림3동,4,921021.54,17.61,17.35,3.4,0,3019.0,14666.0,6045.0,9931.0,2012.0,0,0,56.32,0.01078259255466726,0.002184530885106286,4.343003747726215e-06,61.64
11200720,노량진1동,6,1612248.63,13.72,10.84,1.84,0,4207.0,20183.0,7812.0,8051.0,1691.0,0,0,75.37,0.004993646668473252,0.0010488456733807312,3.7215103727287924e-06,73.6
11200520,노량진2동,4,600124.13,39.48,14.87,2.25,0,1026.0,8060.0,3698.0,7727.0,1654.0,0,0,3.52,0.012875669571678853,0.0027560964761947485,6.665287729612451e-06,43.400000000000006
11200530,상도1동,3,1481755.5,22.74,6.84,4.83,0,6688.0,29543.0,9588.0,8612.0,1556.0,0,0,60.66,0.005812024993287947,0.0010501057698044643,2.0246255201885558e-06,65.59
11200540,상도2동,2,778079.18,27.19,10.45,2.61,0,4451.0,18256.0,6165.0,5174.0,1275.0,0,0,66.17,0.006649708838030472,0.0016386507090237442,2.570432484743128e-06,59.75
11200550,상도3동,2,636728.66,47.84,8.5,2.85,0,3241.0,16446.0,5939.0,3277.0,811.0,0,0,12.94,0.005146619283555626,0.0012736979673370805,3.1410554065032813e-06,40.809999999999995
11200560,상도4동,4,938866.72,42.8,5.47,3.27,0,3967.0,18727.0,6774.0,2848.0,751.0,0,0,8.39,0.0030334444062195174,0.0007999005439153292,4.260455626712805e-06,48.46
11200710,흑석동,3,1707033.87,19.13,5.03,4.27,0,4710.0,20332.0,7735.0,10195.0,1428.0,0,0,71.58,0.005972347812841157,0.0008365387618182611,1.7574343735677755e-06,71.57
11200630,사당1동,6,634697.6,41.33,18.63,2.36,0,1911.0,16186.0,5266.0,9688.0,1663.0,0,0,9.1,0.015263961924304363,0.0026201454046364736,9.453320762368516e-06,37.68000000000001
11200730,사당2동,6,2761137.43,6.83,3.46,1.39,0,3682.0,16944.0,7170.0,6591.0,1512.0,0,0,75.11,0.002387059741526929,0.0005476004140780938,2.173017516182912e-06,88.32
11200650,사당3동,4,907007.08,19.39,5.27,2.85,0,3962.0,15660.0,6122.0,3899.0,803.0,0,0,66.7,0.004298753654664981,0.0008853293625791177,4.4101089045037e-06,72.49000000000001
11200660,사당4동,2,435822.36,34.62,7.51,2.17,0,1629.0,9498.0,3587.0,1840.0,546.0,0,0,23.79,0.0042219036213694515,0.0012528040093846308,4.589025675401578e-06,55.7
11200670,사당5동,2,681690.27,14.23,3.74,2.73,0,1854.0,8068.0,2838.0,1541.0,414.0,0,0,47.91,0.0022605574229149473,0.0006073139345144634,2.933883741615765e-06,79.3
11200680,대방동,5,1543763.07,17.75,7.99,4.97,0,7009.0,25026.0,7690.0,11511.0,1513.0,0,0,57.05,0.007456455089267963,0.0009800726739694577,3.2388389754443415e-06,69.28999999999999
11200690,신대방1동,3,674784.62,25.38,8.93,3.35,0,4358.0,14394.0,5142.0,4113.0,938.0,0,0,64.85,0.006095278223648677,0.001390073176217471,4.445863036942872e-06,62.34
11200700,신대방2동,3,976657.31,16.6,8.3,3.63,0,3352.0,12962.0,4105.0,18988.0,1134.0,0,0,55.39,0.019441824481716705,0.0011611032737658914,3.071701782449448e-06,71.47
11210520,보라매동,2,749326.92,40.34,9.84,4.19,0,2977.0,16077.0,6093.0,6422.0,1232.0,0,0,21.06,0.008570358048679602,0.0016441421856077966,2.6690619896230466e-06,45.629999999999995
11210540,청림동,0,296933.91,28.24,6.75,2.53,0,2721.0,9718.0,3705.0,1303.0,369.0,0,0,83.03,0.004388181868336016,0.001242700774686101,0.0,62.480000000000004
11210790,성현동,1,677719.14,23.08,4.31,4.83,0,5399.0,18231.0,7338.0,2764.0,634.0,0,0,78.55,0.004078385627354742,0.0009354907698056825,1.4755374918070702e-06,67.78
11210570,행운동,2,717700.27,31.44,11.29,4.46,0,2757.0,20866.0,5903.0,6763.0,1290.0,0,0,44.94,0.009423153762929152,0.0017974077116928297,2.786678622779581e-06,52.81
11210580,낙성대동,2,2261134.37,7.81,3.45,2.2,0,1687.0,12528.0,2661.0,7803.0,1245.0,0,0,30.98,0.0034509227330729087,0.0005506085867840281,8.845117859984388e-07,86.53999999999999
11210800,청룡동,3,1194718.01,21.08,11.04,4.3,0,2999.0,24242.0,5834.0,10256.0,1757.0,0,0,28.42,0.008584452493450027,0.0014706399211185353,2.5110527964459906e-06,63.58
11210780,은천동,2,775637.15,32.53,12.22,3.27,0,5102.0,21704.0,7865.0,6473.0,1370.0,0,0,55.19,0.008345397071190499,0.0017662898173228772,2.5785252807633243e-06,51.98
11210610,중앙동,2,384442.67,40.31,16.46,3.07,0,1173.0,11060.0,3225.0,5433.0,882.0,0,0,19.66,0.014132146152919701,0.0022942302423845347,5.202336150531825e-06,40.16
11210620,인헌동,1,1088265.82,24.15,5.66,2.0,0,3075.0,18295.0,5333.0,3458.0,933.0,0,0,18.46,0.0031775324892297217,0.0008573273026175045,9.188931432127593e-07,68.19
11210630,남현동,3,3278571.49,5.53,1.92,0.55,0,2054.0,12882.0,3844.0,4892.0,807.0,0,0,33.54,0.0014921132617989911,0.00024614378623707804,9.150326625913683e-07,92.0
11210640,서원동,2,647053.88,42.28,11.25,2.3,0,1723.0,16905.0,4566.0,7352.0,1172.0,0,0,12.26,0.01136226862573852,0.001811286565474095,3.0909327055871927e-06,44.17
11210650,신원동,1,544575.02,43.61,7.77,3.23,0,1621.0,12545.0,4344.0,2297.0,755.0,0,0,17.26,0.004217967985306818,0.001386402189336808,1.8362942905123284e-06,45.39
11210660,서림동,0,940554.8,25.18,9.15,1.84,0,2100.0,16814.0,4813.0,2882.0,752.0,0,0,32.84,0.0030641489469506278,0.0007995281082952367,0.0,63.83
11210680,신사동,2,640559.52,43.64,16.73,3.04,0,2177.0,16011.0,4674.0,4268.0,1271.0,0,0,6.73,0.006662924937769047,0.001984202810661776,3.1222703550932743e-06,36.59
11210690,신림동,2,540840.5,27.75,28.04,3.42,0,941.0,18015.0,2689.0,6599.0,1648.0,0,0,15.98,0.012201379149449767,0.0030471090829357807,3.6979479161841996e-06,40.79
11210710,난향동,0,820791.95,12.27,2.21,1.15,0,2883.0,9546.0,3846.0,1785.0,296.0,0,0,78.48,0.0021747289309772748,0.0003606273185262036,0.0,84.37
11210720,조원동,2,666117.35,25.91,21.66,3.47,0,1651.0,12046.0,3833.0,6559.0,1600.0,0,0,25.94,0.00984661336309816,0.0024019791707511904,3.0024739634389877e-06,48.96
11210730,대학동,0,8398948.3,2.41,1.58,4.05,0,1868.0,17680.0,4001.0,14922.0,1532.0,0,0,41.76,0.0017766510123633254,0.00018240378976950908,0.0,91.96000000000001
11210820,삼성동,0,2602463.72,9.96,2.66,1.17,0,2793.0,14367.0,7881.0,2370.0,762.0,0,0,59.5,0.0009106755194231461,0.00029279947080187226,0.0,86.21
11210830,미성동,0,1358429.71,20.88,7.27,3.68,0,4517.0,19659.0,7891.0,5266.0,1234.0,0,0,39.81,0.0038765347674567826,0.0009084018046034314,0.0,68.17
11210810,난곡동,0,971656.6,33.66,5.07,3.0,0,3579.0,17459.0,7308.0,2192.0,694.0,0,0,12.0,0.002255941039228716,0.0007142441063981427,0.0,58.27
11220510,서초1동,3,1381640.31,15.86,15.54,2.98,0,3601.0,13509.0,4248.0,32003.0,3791.0,0,0,63.09,0.023163047406866963,0.0027438400374787566,2.1713321320064023e-06,65.62
11220520,서초2동,4,1229992.5,5.34,14.71,4.01,0,3184.0,12201.0,3123.0,52997.0,5042.0,0,0,67.4,0.043087254596730566,0.0040992119870316346,3.252052349886263e-06,75.94
11220530,서초3동,5,2996312.16,9.53,14.32,2.99,0,4506.0,19634.0,6491.0,81070.0,7664.0,0,0,51.21,0.02705659346245467,0.002557810932481221,1.6687179883097735e-06,73.16
11220540,서초4동,7,879108.46,11.19,15.71,1.94,0,7338.0,18727.0,5622.0,28520.0,3003.0,0,0,89.11,0.03244195829906538,0.003415960756384759,7.962612485745359e-06,71.16
11220550,잠원동,6,1755541.65,9.12,7.41,0.91,0,6837.0,22185.0,5892.0,18024.0,2160.0,0,0,89.68,0.010266916766057548,0.0012303894926034345,3.4177485905650957e-06,82.56
11220560,반포본동,4,971806.98,10.93,1.87,1.98,0,2624.0,6947.0,2551.0,2319.0,658.0,0,0,99.47,0.00238627633645535,0.0006770891890416646,4.11604370238094e-06,85.22
11220570,반포1동,9,991618.44,17.42,9.89,2.19,0,6757.0,21044.0,5067.0,10224.0,1706.0,0,0,69.91,0.01031041738180756,0.0017204198017765743,9.076071638915106e-06,70.5
11220580,반포2동,5,1394982.73,5.83,0.83,1.59,0,4691.0,8915.0,2602.0,2143.0,301.0,0,0,99.89,0.0015362197351250634,0.00021577328057519556,3.5842737637075672e-06,91.75
11220590,반포3동,6,1250766.24,6.67,2.9,0.83,0,4645.0,12127.0,3557.0,7491.0,961.0,0,0,98.32,0.005989128711964682,0.0007683290204509491,4.797059440900827e-06,89.6
11220600,반포4동,8,1426067.01,16.95,12.71,3.45,0,3978.0,11742.0,3945.0,29857.0,3269.0,0,0,62.75,0.02093660381344256,0.0022923186477591096,5.609834561661939e-06,66.89
11220610,방배본동,3,677002.24,26.74,16.77,1.44,0,4474.0,12715.0,4194.0,10468.0,1594.0,0,0,60.71,0.015462282665187899,0.002354497379471677,4.431299961364511e-06,55.05
11220620,방배1동,2,688726.83,27.96,14.91,1.42,0,2598.0,10948.0,3842.0,16275.0,1850.0,0,0,34.66,0.023630559012437043,0.0026861157709989884,2.903908941620528e-06,55.71
11220630,방배2동,8,1902603.35,18.05,7.38,1.6,0,2974.0,12760.0,5069.0,17719.0,1763.0,0,0,37.81,0.00931302890847263,0.0009266250897701476,4.204765013137368e-06,72.97
11220640,방배3동,3,2373348.96,8.52,3.33,1.65,0,3606.0,13227.0,5457.0,13752.0,1112.0,0,0,63.35,0.00579434387092493,0.0004685362408717657,1.264036621056922e-06,86.5
11220650,방배4동,4,948814.65,31.47,15.75,2.57,0,4386.0,14818.0,4581.0,14582.0,2096.0,0,0,47.3,0.015368649714510957,0.002209072130134067,4.215786507889441e-06,50.21
11220660,양재1동,4,5760998.86,5.78,5.48,1.09,0,8972.0,27098.0,9499.0,43808.0,3421.0,0,0,71.94,0.007604236880533588,0.0005938206347768765,6.943240394935709e-07,87.65
11220670,양재2동,2,7556516.71,2.49,6.55,0.48,0,3274.0,15435.0,4191.0,48135.0,4862.0,0,0,12.78,0.006369998485709205,0.0006434181497354971,2.6467221297223244e-07,90.48
11220680,내곡동,1,12699154.07,1.74,2.13,0.25,0,3519.0,10548.0,4351.0,8753.0,742.0,0,0,77.41,0.0006892585090113099,5.8429088733736077e-05,7.874540260611331e-08,95.88
11230510,신사동,3,2057678.21,6.74,11.96,0.95,0,2826.0,10547.0,3881.0,26120.0,4112.0,0,0,71.37,0.012693918744405161,0.001998368831431624,1.457953913982216e-06,80.35
11230520,논현1동,7,1257791.48,26.54,26.61,1.03,0,1707.0,17248.0,4194.0,41787.0,5263.0,0,0,20.44,0.033222517932517535,0.004184318373629114,5.565310396238609e-06,45.82
11230530,논현2동,7,1457417.32,19.3,27.92,1.53,0,2561.0,14803.0,4233.0,62226.0,5565.0,0,0,40.17,0.042696075547924074,0.0038183984254844833,4.803016887401866e-06,51.25
11230770,압구정동,2,2343278.21,7.16,13.66,1.28,0,5168.0,15807.0,6567.0,29487.0,3911.0,0,0,86.8,0.012583653052393708,0.001669029304029294,8.535051414110426e-07,77.9
11230780,청담동,4,2327443.09,11.74,14.86,1.06,0,5000.0,18912.0,5950.0,38135.0,4200.0,0,0,72.06,0.01638493339050286,0.0018045554016025175,1.7186241920023978e-06,72.34
11230580,삼성1동,6,1943143.86,7.27,16.3,1.9,0,2389.0,9135.0,3135.0,63506.0,4045.0,0,0,62.29,0.03268208870529698,0.0020816780904627324,3.0877796150250664e-06,74.53
11230590,삼성2동,8,1241325.88,17.97,16.32,1.61,0,6053.0,19810.0,4577.0,37492.0,3623.0,0,0,65.24,0.030203188867453542,0.0029186533998395436,6.444721832380996e-06,64.1
11230600,대치1동,6,809204.81,9.29,5.21,3.21,0,7697.0,14285.0,3274.0,6447.0,1064.0,0,0,97.44,0.007967080670121486,0.0013148710769364449,7.414686524077697e-06,82.28999999999999
11230790,대치2동,7,1835962.38,9.73,12.87,2.26,0,8671.0,23205.0,6618.0,64458.0,3859.0,0,0,88.23,0.03510856251839371,0.0021018949200794523,3.8127142888199445e-06,75.14
11230630,대치4동,3,700546.92,25.93,28.15,1.92,0,3463.0,14193.0,2870.0,31890.0,3647.0,0,0,27.36,0.04552157619870027,0.0052059325304691095,4.282368410037655e-06,44.0
11230640,역삼1동,10,2360341.25,19.44,31.98,1.12,0,2682.0,28040.0,5281.0,155835.0,15391.0,0,0,18.22,0.06602223301369654,0.006520667297550637,4.236675523065841e-06,47.459999999999994
11230650,역삼2동,4,1134166.18,18.41,18.99,2.34,0,8582.0,23508.0,4915.0,38374.0,3728.0,0,0,69.58,0.03383454794927993,0.003286996267131797,3.5268200291113704e-06,60.260000000000005
11230660,도곡1동,3,1049811.17,11.19,11.94,1.94,0,4216.0,13972.0,4279.0,17023.0,1553.0,0,0,81.02,0.016215297080367175,0.0014793136559836822,2.857656772666482e-06,74.93
11230670,도곡2동,5,990008.67,7.88,10.32,3.0,0,7845.0,20132.0,6347.0,19893.0,1822.0,0,0,89.93,0.02009376342108101,0.0018403879230487912,5.050460820660788e-06,78.8
11230680,개포1동,3,1448844.28,6.37,5.52,0.83,0,1005.0,3722.0,2168.0,830.0,128.0,0,0,89.98,0.0005728703984628847,8.834627831716776e-05,2.0706158980586193e-06,87.28
11230800,개포2동,8,2241622.25,3.48,1.59,2.62,0,4257.0,13331.0,4413.0,3009.0,690.0,0,0,90.91,0.00134233142983238,0.00030781279048997743,3.5688439477098834e-06,92.31
11230710,개포4동,1,1664191.88,8.68,8.36,1.82,0,2866.0,11717.0,3653.0,10429.0,1788.0,0,0,22.71,0.0062667052551279925,0.0010743953395501821,6.008922480705717e-07,81.14
11230760,세곡동,4,6362857.33,4.75,2.33,0.76,0,9576.0,26501.0,8791.0,6799.0,1075.0,0,0,72.69,0.0010685450965453778,0.00016894925412358892,6.2864838743661e-07,92.16
11230720,일원본동,1,2352816.26,4.56,1.95,1.76,0,5866.0,14236.0,4263.0,9714.0,459.0,0,0,94.47,0.004128669188965361,0.00019508535698323047,4.250225642336176e-07,91.73
11230730,일원1동,1,952738.11,11.73,5.09,3.01,0,2114.0,9715.0,4452.0,5582.0,817.0,0,0,64.28,0.005858902820567775,0.0008575284135442265,1.0496063813270827e-06,80.17
11230740,일원2동,0,1299292.83,3.29,1.41,1.53,0,3195.0,10542.0,4351.0,9447.0,505.0,0,0,93.93,0.007270878266854817,0.0003886729675835379,0.0,93.77
11230750,수서동,2,1628147.0,3.3,2.77,1.43,0,1416.0,8478.0,5963.0,17972.0,1421.0,0,0,93.76,0.011038315336323818,0.0008727713160981608,1.2283903111867147e-06,92.5
11240510,풍납1동,3,1074461.54,14.06,4.09,1.1,0,1776.0,8796.0,4109.0,2345.0,586.0,0,0,47.78,0.002182488542100981,0.0005453894608405863,2.7920962159074385e-06,80.75
11240520,풍납2동,4,2562572.86,5.85,4.29,1.6,0,4155.0,15649.0,5292.0,16145.0,980.0,0,0,70.05,0.006300308667101468,0.0003824281507438488,1.5609312275259135e-06,88.26
11240530,거여1동,2,521901.49,16.6,7.03,3.15,0,1857.0,8027.0,3230.0,3469.0,646.0,0,0,44.36,0.0066468482393746975,0.0012377814824549018,3.832140812553876e-06,73.22
11240540,거여2동,2,509222.94,17.11,6.43,1.96,0,2583.0,9868.0,4391.0,4356.0,639.0,0,0,81.35,0.008554210067430304,0.0012548531297263462,3.927552831694354e-06,74.5
11240550,마천1동,1,574808.47,31.66,8.32,2.65,0,2909.0,11777.0,5873.0,2115.0,698.0,0,0,43.15,0.0036794864904534296,0.00121431752734586,1.7397099245642693e-06,57.37
11240560,마천2동,1,889992.56,20.18,8.19,2.33,0,2596.0,11803.0,5661.0,3922.0,1036.0,0,0,24.69,0.004406778411671141,0.001164054674781056,1.1236048984373126e-06,69.3
11240570,방이1동,5,608786.99,18.9,14.04,8.02,0,2953.0,10336.0,3105.0,8372.0,1235.0,0,0,43.32,0.013751936452949629,0.0020286241661959855,8.21305330443719e-06,59.040000000000006
11240580,방이2동,4,769245.32,30.93,23.27,1.86,0,2716.0,17758.0,5031.0,19629.0,2956.0,0,0,11.5,0.02551721731598553,0.0038427273109202316,5.199901638593006e-06,43.94
11240590,오륜동,7,3082692.3,2.22,1.03,2.1,0,4341.0,10804.0,3708.0,5717.0,489.0,0,0,99.89,0.0018545477276410152,0.00015862757369537457,2.270742363737468e-06,94.65
11240600,오금동,5,1647585.93,14.28,8.84,3.5,0,6612.0,25263.0,8983.0,16323.0,2046.0,0,0,56.38,0.009907222259357924,0.001241816868384875,3.0347430801194405e-06,73.38
11240610,송파1동,5,686394.29,35.56,18.15,2.73,0,2908.0,17691.0,4964.0,14149.0,1977.0,0,0,13.88,0.0206135164670351,0.0028802687154801322,7.284442881841508e-06,43.56
11240620,송파2동,7,630534.11,16.53,6.92,5.11,0,3701.0,12701.0,4289.0,4084.0,771.0,0,0,72.06,0.006477048481858071,0.0012227728647190433,1.1101699160873284e-05,71.44
11240630,석촌동,4,946183.86,33.67,18.61,3.39,0,4006.0,23175.0,6393.0,15110.0,2459.0,0,0,8.69,0.015969412118105996,0.0025988606484727097,4.227508171570085e-06,44.33
11240640,삼전동,2,952604.67,33.02,12.05,3.7,0,4039.0,22388.0,5774.0,11201.0,1811.0,0,0,4.33,0.011758287936886156,0.0019011034241318478,2.099506818478021e-06,51.23
11240650,가락본동,8,1013951.7,14.0,17.94,2.79,0,3787.0,18211.0,5513.0,25302.0,3343.0,0,0,55.26,0.024953851351844927,0.003297001227935246,7.889922172743634e-06,65.27
11240660,가락1동,3,1392151.44,4.13,18.46,1.17,0,5436.0,17588.0,4600.0,11354.0,2959.0,0,0,99.95,0.008155721909046362,0.0021254871524456743,2.1549379713879768e-06,76.24
11240670,가락2동,5,931587.04,16.88,10.0,2.92,0,6516.0,21011.0,6174.0,9595.0,1720.0,0,0,61.66,0.01029962804108675,0.0018463116446763117,5.367185013593929e-06,70.2
11240680,문정1동,5,612070.76,20.29,13.73,2.16,0,3091.0,13619.0,4385.0,6080.0,1181.0,0,0,47.3,0.009933492003278617,0.001929515469715797,8.168990134275178e-06,63.82
11240690,문정2동,6,2240295.84,3.13,11.73,2.57,0,3359.0,21092.0,5337.0,59054.0,6330.0,0,0,38.25,0.026359911465860867,0.002825519686708763,2.6782177125201544e-06,82.57
11240810,장지동,4,1277361.59,12.84,5.68,3.79,0,5919.0,20433.0,6481.0,8925.0,1033.0,0,0,71.18,0.0069870583786147255,0.0008086981854463879,3.1314547355136025e-06,77.69
11240820,위례동,5,2638595.7,3.27,1.17,0.61,0,8254.0,16799.0,3185.0,3782.0,588.0,0,0,99.72,0.0014333381957628698,0.00022284581150411618,1.8949473767356818e-06,94.95
11240710,잠실본동,3,1028207.02,24.24,18.62,2.62,0,3406.0,20236.0,5401.0,19077.0,2927.0,0,0,11.52,0.018553656636009414,0.0028467029917492036,2.917700367354838e-06,54.519999999999996
11240790,잠실2동,2,2684789.48,3.02,0.59,1.05,0,10470.0,21428.0,4812.0,4541.0,735.0,0,0,100.0,0.0016913802865404128,0.0002737644815254797,7.44937364695183e-07,95.34
11240800,잠실3동,6,1541455.1,6.93,3.09,1.19,0,7496.0,20675.0,7672.0,9473.0,1480.0,0,0,97.48,0.0061454920094257326,0.0009601317612108186,3.892426058962778e-06,88.79
11240750,잠실4동,5,779600.62,9.66,1.86,2.24,0,5418.0,12861.0,3878.0,1660.0,337.0,0,0,99.3,0.0021292953820107366,0.00043227261670940857,6.413540307261255e-06,86.24
11240770,잠실6동,7,1506838.65,3.78,3.6,1.39,0,3224.0,10033.0,3992.0,48702.0,2051.0,0,0,95.25,0.032320646938328,0.0013611278155006104,4.645487424916759e-06,91.23
11240780,잠실7동,2,722932.2,6.2,1.16,2.07,0,1779.0,5614.0,2785.0,1278.0,190.0,0,0,100.0,0.0017678006319020265,0.00026281856029842333,2.766511161036035e-06,90.57
11250750,강일동,1,2270383.5,4.19,0.94,1.52,0,7284.0,17958.0,6731.0,3409.0,433.0,0,0,91.93,0.0015015084455929956,0.00019071667848101116,4.404542228198872e-07,93.35
1174052000,Unknown,0,,,,,0,,,,,,0,0,,,,,
11250530,명일1동,3,634446.91,16.14,13.39,3.84,0,4957.0,16115.0,5594.0,6441.0,1537.0,0,0,82.32,0.010152149688771404,0.002422582529365261,4.728528033894459e-06,66.63
11250540,명일2동,3,913614.16,7.18,6.17,2.18,0,3839.0,10248.0,3648.0,3928.0,971.0,0,0,83.76,0.004299407968848694,0.0010628118986130556,3.2836618906685547e-06,84.47
11250550,고덕1동,2,1517309.4,9.12,1.72,3.1,0,6799.0,15881.0,4285.0,2503.0,565.0,0,0,90.89,0.001649630589505017,0.00037236966962458435,1.3181227243348118e-06,86.06
11250560,고덕2동,2,2473375.27,3.98,3.71,1.97,0,3759.0,11587.0,3899.0,3149.0,538.0,0,0,69.8,0.0012731590059066405,0.00021751652752549142,8.086116264888157e-07,90.34
11250720,암사1동,2,734907.6,41.91,14.63,2.93,0,5302.0,22560.0,8506.0,5241.0,1513.0,0,0,28.12,0.00713150877733294,0.002058762217154119,2.721430558035848e-06,40.53
11250580,암사2동,1,2172643.04,3.14,1.8,0.73,0,2309.0,9256.0,3162.0,3532.0,659.0,0,0,74.28,0.0016256697188433416,0.00030331719839121236,4.6026888981974565e-07,94.33
