시도,시군구명칭,읍면동명칭,행정구역코드,아파트수,전체주택수,아파트비율_퍼센트
경기,파주시,운정5동,31200515,8695,9759,89.1
경기,파주시,금촌2동,31200520,11047,11383,97.05
경기,파주시,금촌1동,31200530,3441,7805,44.09
경기,파주시,금촌3동,31200540,7575,9493,79.8
경기,파주시,운정2동,31200570,18928,19433,97.4
경기,이천시,장호원읍,31210110,1914,5497,34.82
경기,이천시,부발읍,31210120,7838,12579,62.31
경기,이천시,신둔면,31210310,895,4695,19.06
경기,이천시,백사면,31210320,1004,4060,24.73
경기,이천시,호법면,31210330,275,2079,13.23
경기,이천시,마장면,31210340,1171,3805,30.78
경기,이천시,대월면,31210350,2364,4814,49.11
경기,이천시,모가면,31210360,0,1678,0.0
경기,이천시,설성면,31210370,119,1840,6.47
경기,이천시,율면,31210380,0,1228,0.0
경기,이천시,창전동,31210510,1770,5290,33.46
경기,이천시,중리동,31210520,1471,4602,31.96
경기,이천시,관고동,31210530,1395,3521,39.62
경기,이천시,증포동,31210540,14707,16836,87.35
경기,안성시,공도읍,31220110,16444,20600,79.83
경기,안성시,보개면,31220310,180,2085,8.63
경기,안성시,금광면,31220320,1507,3015,49.98
경기,안성시,서운면,31220330,0,1327,0.0
경기,안성시,미양면,31220340,471,2251,20.92
경기,안성시,대덕면,31220350,3437,6576,52.27
경기,안성시,양성면,31220360,0,1929,0.0
경기,안성시,원곡면,31220380,938,2458,38.16
경기,안성시,일죽면,31220390,472,3104,15.21
경기,안성시,죽산면,31220400,420,2740,15.33
경기,안성시,삼죽면,31220410,0,1413,0.0
경기,안성시,고삼면,31220420,0,762,0.0
경기,안성시,안성1동,31220510,1991,4400,45.25
경기,안성시,안성2동,31220520,6456,8166,79.06
경기,안성시,안성3동,31220530,5655,7647,73.95
경기,김포시,통진읍,31230110,4861,10390,46.79
경기,김포시,고촌읍,31230120,6363,8732,72.87
경기,김포시,양촌읍,31230130,6429,10595,60.68
경기,김포시,대곶면,31230340,0,4728,0.0
경기,김포시,월곶면,31230350,0,2254,0.0
경기,김포시,하성면,31230360,11,3241,0.34
경기,김포시,사우동,31230530,5066,7681,65.95
경기,김포시,풍무동,31230540,18131,19538,92.8
경기,김포시,장기동,31230560,12189,13026,93.57
경기,김포시,운양동,31230600,13113,16327,80.31
경기,김포시,김포본동,31230610,13966,16338,85.48
경기,김포시,장기본동,31230620,11276,11488,98.15
경기,김포시,구래동,31230630,13244,14439,91.72
경기,김포시,마산동,31230640,10462,11146,93.86
경기,화성시,봉담읍,31240120,22055,26822,82.23
경기,화성시,우정읍,31240130,1515,6513,23.26
경기,화성시,향남읍,31240140,22766,29009,78.48
경기,화성시,남양읍,31240150,9251,14365,64.4
경기,화성시,매송면,31240310,817,2839,28.78
경기,화성시,비봉면,31240330,365,2244,16.27
경기,화성시,마도면,31240350,115,2912,3.95
경기,화성시,송산면,31240360,419,4067,10.3
경기,화성시,서신면,31240370,0,2794,0.0
경기,화성시,팔탄면,31240380,525,4613,11.38
경기,화성시,장안면,31240390,416,4193,9.92
경기,화성시,양감면,31240420,38,1925,1.97
경기,화성시,정남면,31240430,1001,4658,21.49
경기,화성시,진안동,31240520,10758,13985,76.93
경기,화성시,병점1동,31240530,7971,10042,79.38
경기,화성시,병점2동,31240540,7742,7925,97.69
경기,화성시,반월동,31240550,9506,9803,96.97
경기,화성시,기배동,31240560,3720,4382,84.89
경기,화성시,화산동,31240570,5110,7945,64.32
경기,화성시,동탄2동,31240600,8824,10389,84.94
경기,화성시,동탄1동,31240610,12950,17015,76.11
경기,화성시,동탄3동,31240620,11336,14737,76.92
경기,화성시,동탄4동,31240640,15834,15983,99.07
경기,화성시,동탄5동,31240650,12562,13457,93.35
경기,화성시,새솔동,31240670,5321,5352,99.42
경기,화성시,동탄7동,31240691,13132,13552,96.9
경기,화성시,동탄6동,31240700,7825,10478,74.68
경기,화성시,동탄8동,31240710,6794,7168,94.78
경기,화성시,동탄9동,31240720,10338,10419,99.22
경기,광주시,초월읍,31250120,5985,14225,42.07
경기,광주시,곤지암읍,31250140,2772,7793,35.57
경기,광주시,도척면,31250340,351,3158,11.11
경기,광주시,퇴촌면,31250350,0,5167,0.0
경기,광주시,남종면,31250360,0,542,0.0
경기,광주시,남한산성면,31250380,0,762,0.0
경기,광주시,오포1동,31250511,2040,5625,36.27
경기,광주시,오포2동,31250512,4914,10535,46.64
경기,광주시,신현동,31250513,2767,10687,25.89
경기,광주시,능평동,31250514,1131,7575,14.93
경기,광주시,경안동,31250540,2980,6951,42.87
경기,광주시,송정동,31250550,2550,6651,38.34
경기,광주시,쌍령동,31250560,3771,6109,61.73
경기,광주시,탄벌동,31250570,4123,13290,31.02
경기,광주시,광남1동,31250580,1807,10297,17.55
경기,광주시,광남2동,31250590,9972,10528,94.72
경기,양주시,백석읍,31260110,5856,9415,62.2
경기,양주시,은현면,31260310,156,2345,6.65
경기,양주시,남면,31260320,380,2687,14.14
경기,양주시,광적면,31260330,1611,4622,34.86
경기,양주시,장흥면,31260340,1278,3370,37.92
경기,양주시,양주1동,31260510,495,1694,29.22
경기,양주시,양주2동,31260520,15819,17062,92.71
경기,양주시,회천1동,31260530,2009,3468,57.93
경기,양주시,회천2동,31260540,5957,9409,63.31
경기,양주시,회천3동,31260550,8773,9438,92.95
경기,양주시,옥정1동,31260561,5886,6422,91.65
경기,양주시,옥정2동,31260571,7872,7976,98.7
경기,포천시,소흘읍,31270110,9811,15778,62.18
경기,포천시,군내면,31270310,1168,3370,34.66
경기,포천시,내촌면,31270320,22,1835,1.2
경기,포천시,가산면,31270330,28,3293,0.85
경기,포천시,신북면,31270340,1668,4791,34.82
경기,포천시,창수면,31270350,27,942,2.87
경기,포천시,영중면,31270360,32,1966,1.63
경기,포천시,일동면,31270370,404,3368,12.0
경기,포천시,이동면,31270380,457,2344,19.5
경기,포천시,영북면,31270390,683,3145,21.72
경기,포천시,관인면,31270400,18,1194,1.51
경기,포천시,화현면,31270410,243,1137,21.37
경기,포천시,포천동,31270510,2817,6595,42.71
경기,포천시,선단동,31270520,461,5345,8.62
경기,여주시,가남읍,31280110,2258,5825,38.76
경기,여주시,점동면,31280310,0,1699,0.0
경기,여주시,흥천면,31280330,0,1897,0.0
경기,여주시,금사면,31280340,0,1116,0.0
경기,여주시,산북면,31280350,0,896,0.0
경기,여주시,대신면,31280360,84,2728,3.08
경기,여주시,북내면,31280370,0,1755,0.0
경기,여주시,강천면,31280380,0,1432,0.0
경기,여주시,세종대왕면,31280390,72,2258,3.19
경기,여주시,여흥동,31280510,3417,7397,46.19
경기,여주시,중앙동,31280520,3026,5831,51.9
경기,여주시,오학동,31280530,3319,5925,56.02
경기,연천군,연천읍,31550110,864,2828,30.55
경기,연천군,전곡읍,31550120,3014,6794,44.36
경기,연천군,군남면,31550310,30,1299,2.31
경기,연천군,청산면,31550320,204,1659,12.3
경기,연천군,백학면,31550330,0,992,0.0
경기,연천군,미산면,31550340,0,724,0.0
경기,연천군,왕징면,31550350,0,458,0.0
경기,연천군,신서면,31550360,133,1232,10.8
경기,연천군,중면,31550370,0,53,0.0
경기,연천군,장남면,31550380,0,295,0.0
경기,가평군,가평읍,31570110,2223,7151,31.09
경기,가평군,설악면,31570310,208,3622,5.74
경기,가평군,청평면,31570320,1622,5366,30.23
경기,가평군,상면,31570330,31,2207,1.4
경기,가평군,북면,31570350,51,1630,3.13
경기,가평군,조종면,31570360,415,3049,13.61
경기,양평군,양평읍,31580110,3746,9843,38.06
경기,양평군,강상면,31580310,1070,3520,30.4
경기,양평군,강하면,31580320,0,1872,0.0
경기,양평군,양서면,31580330,613,4648,13.19
경기,양평군,옥천면,31580340,67,2716,2.47
경기,양평군,서종면,31580350,0,3305,0.0
경기,양평군,단월면,31580360,0,1524,0.0
경기,양평군,청운면,31580370,0,1602,0.0
경기,양평군,양동면,31580380,15,1853,0.81
경기,양평군,지평면,31580390,22,2791,0.79
경기,양평군,용문면,31580400,1103,6152,17.93
경기,양평군,개군면,31580410,34,1904,1.79
