시도,시군구명칭,읍면동명칭,행정구역코드,아파트수,전체주택수,아파트비율_퍼센트
경기,이천시,중리동,31210520,2257,4775,47.27
경기,이천시,관고동,31210530,1274,3379,37.7
경기,이천시,증포동,31210540,16495,18878,87.38
경기,안성시,공도읍,31220110,22167,26052,85.09
경기,안성시,보개면,31220310,184,1875,9.81
경기,안성시,금광면,31220320,1568,2992,52.41
경기,안성시,서운면,31220330,0,1161,0
경기,안성시,미양면,31220340,719,2282,31.51
경기,안성시,대덕면,31220350,3501,6150,56.93
경기,안성시,양성면,31220360,0,1704,0
경기,안성시,원곡면,31220380,1054,2374,44.4
경기,안성시,일죽면,31220390,472,2798,16.87
경기,안성시,죽산면,31220400,441,2593,17.01
경기,안성시,삼죽면,31220410,0,1328,0
경기,안성시,고삼면,31220420,0,679,0
경기,안성시,안성1동,31220510,2040,4352,46.88
경기,안성시,안성2동,31220520,9483,11184,84.79
경기,안성시,안성3동,31220530,7271,9132,79.62
경기,김포시,통진읍,31230110,9569,14616,65.47
경기,김포시,고촌읍,31230120,14672,16495,88.95
경기,김포시,양촌읍,31230130,9509,12509,76.02
경기,김포시,대곶면,31230340,0,3066,0
경기,김포시,월곶면,31230350,0,1757,0
경기,김포시,하성면,31230360,75,2823,2.66
경기,김포시,사우동,31230530,5057,7421,68.14
경기,김포시,풍무동,31230540,18222,19133,95.24
경기,김포시,장기동,31230560,12169,13514,90.05
경기,김포시,운양동,31230600,13246,15451,85.73
경기,김포시,김포본동,31230610,18360,19929,92.13
경기,김포시,장기본동,31230620,12089,12541,96.4
경기,김포시,구래동,31230630,14220,14306,99.4
경기,김포시,마산동,31230640,12278,13099,93.73
경기,화성시,봉담읍,31240120,34724,38843,89.4
경기,화성시,우정읍,31240130,1579,6731,23.46
경기,화성시,향남읍,31240140,25803,30882,83.55
경기,화성시,남양읍,31240150,18711,23391,79.99
경기,화성시,매송면,31240310,779,2748,28.35
경기,화성시,비봉면,31240330,1977,3586,55.13
경기,화성시,마도면,31240350,97,2296,4.22
경기,화성시,송산면,31240360,522,3950,13.22
경기,화성시,서신면,31240370,0,2579,0
경기,화성시,팔탄면,31240380,561,3242,17.3
경기,화성시,장안면,31240390,440,3359,13.1
경기,화성시,양감면,31240420,27,1281,2.11
경기,화성시,정남면,31240430,1039,3739,27.79
경기,화성시,진안동,31240520,14000,17527,79.88
경기,화성시,병점1동,31240530,11464,12558,91.29
경기,화성시,병점2동,31240540,7798,7897,98.75
경기,화성시,반월동,31240550,12239,12431,98.46
경기,화성시,기배동,31240560,4911,5547,88.53
경기,화성시,화산동,31240570,8009,10610,75.49
경기,화성시,동탄2동,31240600,9068,10471,86.6
경기,화성시,동탄1동,31240610,13400,14396,93.08
경기,화성시,동탄3동,31240620,11695,12107,96.6
경기,화성시,동탄4동,31240640,16095,16123,99.83
경기,화성시,동탄5동,31240650,17340,18143,95.57
경기,화성시,새솔동,31240670,7793,8585,90.77
경기,화성시,동탄7동,31240691,19332,20107,96.15
경기,화성시,동탄6동,31240700,11130,12264,90.75
경기,화성시,동탄8동,31240710,12304,13061,94.2
경기,화성시,동탄9동,31240720,16467,16846,97.75
경기,광주시,초월읍,31250120,9400,17625,53.33
경기,광주시,곤지암읍,31250140,2854,7517,37.97
경기,광주시,도척면,31250340,364,3085,11.8
경기,광주시,퇴촌면,31250350,0,6013,0
경기,광주시,남종면,31250360,0,572,0
경기,광주시,남한산성면,31250380,0,673,0
경기,광주시,오포1동,31250511,7248,10486,69.12
경기,광주시,오포2동,31250512,4992,11111,44.93
경기,광주시,신현동,31250513,2965,11896,24.92
경기,광주시,능평동,31250514,1149,8012,14.34
경기,광주시,경안동,31250540,4925,8852,55.64
경기,광주시,송정동,31250550,3364,7570,44.44
경기,광주시,쌍령동,31250560,3706,6161,60.15
경기,광주시,탄벌동,31250570,5042,14738,34.21
경기,광주시,광남1동,31250580,3099,11623,26.66
경기,광주시,광남2동,31250590,10370,11105,93.38
경기,양주시,백석읍,31260110,6197,9644,64.26
경기,양주시,은현면,31260310,135,1711,7.89
경기,양주시,남면,31260320,336,2165,15.52
경기,양주시,광적면,31260330,1627,4043,40.24
경기,양주시,장흥면,31260340,1968,4145,47.48
경기,양주시,양주1동,31260510,497,1579,31.48
경기,양주시,양주2동,31260520,17284,18432,93.77
경기,양주시,회천1동,31260530,2060,3271,62.98
경기,양주시,회천2동,31260540,14283,17865,79.95
경기,양주시,회천3동,31260550,8767,9424,93.03
경기,양주시,옥정1동,31260561,15470,16010,96.63
경기,양주시,옥정2동,31260571,19574,20498,95.49
경기,포천시,소흘읍,31270110,10611,15755,67.35
경기,포천시,군내면,31270310,1964,3688,53.25
경기,포천시,내촌면,31270320,30,1390,2.16
경기,포천시,가산면,31270330,28,1967,1.42
경기,포천시,신북면,31270340,1693,4522,37.44
경기,포천시,창수면,31270350,21,825,2.55
경기,포천시,영중면,31270360,58,1834,3.16
경기,포천시,일동면,31270370,498,3275,15.21
경기,포천시,이동면,31270380,462,2191,21.09
경기,포천시,영북면,31270390,625,2845,21.97
경기,포천시,관인면,31270400,20,1127,1.77
경기,포천시,화현면,31270410,178,930,19.14
경기,포천시,포천동,31270510,3875,7787,49.76
경기,포천시,선단동,31270520,460,5543,8.3
경기,여주시,가남읍,31280110,2246,5718,39.28
경기,여주시,점동면,31280310,0,1804,0
경기,여주시,흥천면,31280330,0,1896,0
경기,여주시,금사면,31280340,0,1115,0
경기,여주시,산북면,31280350,0,842,0
경기,여주시,대신면,31280360,62,2601,2.38
경기,여주시,북내면,31280370,0,1760,0
경기,여주시,강천면,31280380,0,1578,0
경기,여주시,세종대왕면,31280390,61,2152,2.83
경기,여주시,여흥동,31280510,3386,7485,45.24
경기,여주시,중앙동,31280520,6332,9159,69.13
경기,여주시,오학동,31280530,4219,6962,60.6
경기,연천군,연천읍,31550110,1500,3222,46.55
경기,연천군,전곡읍,31550120,3371,6920,48.71
경기,연천군,군남면,31550310,30,1227,2.44
경기,연천군,청산면,31550320,263,1628,16.15
경기,연천군,백학면,31550330,0,941,0
경기,연천군,미산면,31550340,0,698,0
경기,연천군,왕징면,31550350,0,450,0
경기,연천군,신서면,31550360,124,1094,11.33
경기,연천군,중면,31550370,0,52,0
경기,연천군,장남면,31550380,0,307,0
경기,가평군,가평읍,31570110,3827,8439,45.35
경기,가평군,설악면,31570310,250,3766,6.64
경기,가평군,청평면,31570320,1658,5346,31.01
경기,가평군,상면,31570330,30,2277,1.32
경기,가평군,북면,31570350,46,1557,2.95
경기,가평군,조종면,31570360,309,3119,9.91
경기,양평군,양평읍,31580110,7228,13506,53.52
경기,양평군,강상면,31580310,1222,3749,32.6
경기,양평군,강하면,31580320,0,1940,0
경기,양평군,양서면,31580330,726,5282,13.74
경기,양평군,옥천면,31580340,81,2894,2.8
경기,양평군,서종면,31580350,0,3462,0
경기,양평군,단월면,31580360,0,1575,0
경기,양평군,청운면,31580370,0,1658,0
경기,양평군,양동면,31580380,18,1801,1
경기,양평군,지평면,31580390,0,2811,0
경기,양평군,용문면,31580400,1789,6967,25.68
경기,양평군,개군면,31580410,21,1945,1.08
