시군구,행정동코드,행정동명,행정동총면적_m2,주거용지비율,상업업무용지비율,공공시설용지비율
서울_양천구,11150520,목2동,1020612.2424162788,20.858571656998883,4.86330787818454,1.264922774620913
서울_양천구,11150530,목3동,531463.9500147799,26.821875329979296,9.636515975415108,2.832884042924223
서울_양천구,11150540,목4동,577073.8617576781,26.42238347951704,8.963230121053783,3.3571235875481285
서울_양천구,11150570,신월1동,621951.4510105938,25.952080841795016,11.314724130376584,2.151300655771537
서울_양천구,11150580,신월2동,606373.1224224624,19.91689144315244,6.750168444074396,3.805453949456857
서울_양천구,11150590,신월3동,917379.760310372,13.328234306470128,5.717070599616338,4.14416448307835
서울_양천구,11150600,신월4동,469534.5188639525,20.205466360428847,7.097239821509098,3.5146855624149653
서울_양천구,11150610,신월5동,637843.5041681058,16.735883907335104,7.960281569710935,3.327503734257363
서울_양천구,11150620,신월6동,443965.829853491,11.51922462554634,6.084179036573543,2.698432388562028
서울_양천구,11150630,신월7동,1229742.6291137673,9.397942310592509,3.154548114276648,2.124571691066626
서울_양천구,11150640,신정1동,747026.4143278865,10.537520797715215,7.512120918022777,2.156715346638224
서울_양천구,11150650,신정2동,525516.3905447104,11.534518827759358,8.686610565681455,3.5723946463456584
서울_양천구,11150660,신정3동,2754548.01680671,7.79254419481831,3.132133638592103,1.8954275919803567
서울_양천구,11150690,신정6동,940200.9858627926,6.512262518430322,3.640849603836463,2.030341544159327
서울_양천구,11150700,신정7동,1233234.5357700682,6.423179857743184,5.684702605820409,2.640516607721555
서울_양천구,11150710,목5동,1765073.5205782815,8.696450952902467,4.080019968092743,3.4111339818272857
서울_양천구,11150720,신정4동,996421.2101886552,24.34687090562661,12.477886658387504,2.9021483195427327
서울_강서구,11160510,염창동,1733196.0007027274,7.521611093702941,6.08455981230645,1.520461677337235
서울_강서구,11160520,등촌1동,650269.1672525492,13.82598839442981,17.4685995134094,1.8718474390484408
서울_강서구,11160530,등촌2동,910005.5269936752,15.382481732618976,4.143125676715425,3.2913736794378314
서울_강서구,11160540,등촌3동,1059596.5790403178,6.883329996528127,10.735555184259155,5.419110141433933
서울_강서구,11160550,화곡본동,972031.8907713532,26.267240233114432,6.097427372553939,2.3729533445071933
서울_강서구,11160570,화곡2동,454291.5865664552,31.860610938309,9.180794342095975,3.254711469823984
서울_강서구,11160580,화곡3동,521482.3815115427,25.659235693947167,8.260902888765164,2.3176477609339097
서울_강서구,11160590,화곡4동,851431.6652886255,19.81866593627939,7.728098901255518,2.2919202930768634
서울_강서구,11160610,화곡6동,1037160.7448248954,15.027018811328617,8.490758341427512,2.0158531763571763
서울_강서구,11160630,화곡8동,592893.632388941,32.04391052701339,7.335406805483662,1.8625704585905083
서울_강서구,11160640,가양1동,4967111.377800222,1.731368712113658,9.566450360974926,3.9300408340906094
서울_강서구,11160650,가양2동,823278.047801683,3.961692665797388,2.5714505583590936,3.1022718732929326
서울_강서구,11160660,가양3동,472283.6424196507,8.0815649932082,8.896850087394158,3.634530848589216
서울_강서구,11160670,발산1동,2885594.7091239244,5.943144663234111,9.923912934405204,2.1165760192563834
서울_강서구,11160690,공항동,10853939.253527034,1.7326555109487516,1.404666525108981,0.544443821464104
서울_강서구,11160700,방화1동,1474547.8069130369,15.85445130295826,7.292504444356247,2.994306818120494
