dong_code,dong_name,sido,sigungu,pop_0_19,pop_20_59,pop_60_plus,worker_count,business_count,population_year,business_year
3104158,안양8동,경기도,안양시 만안구,1300,6980,2905,5006,752,2019,2019
3104159,안양9동,경기도,안양시 만안구,2471,10648,4567,1254,390,2019,2019
3104160,석수1동,경기도,안양시 만안구,3211,12228,4750,4964,791,2019,2019
3104161,석수2동,경기도,안양시 만안구,5068,20123,7252,9599,1362,2019,2019
3104162,석수3동,경기도,안양시 만안구,2528,8604,2975,1728,418,2019,2019
3104163,박달1동,경기도,안양시 만안구,2072,9577,4015,4031,1048,2019,2019
3104164,박달2동,경기도,안양시 만안구,4638,14713,4041,7816,692,2019,2019
3104251,비산1동,경기도,안양시 동안구,4372,13631,4212,2555,456,2019,2019
3104252,비산2동,경기도,안양시 동안구,2032,7039,2192,2122,420,2019,2019
3104253,비산3동,경기도,안양시 동안구,3352,14670,5336,6079,1012,2019,2019
3104254,부흥동,경기도,안양시 동안구,3965,10721,3276,5358,902,2019,2019
3104255,달안동,경기도,안양시 동안구,1686,7569,2074,6586,771,2019,2019
3104256,관양1동,경기도,안양시 동안구,5660,23778,8224,9885,2187,2019,2019
3104257,관양2동,경기도,안양시 동안구,2870,12695,3855,53502,5492,2019,2019
3104258,부림동,경기도,안양시 동안구,5102,18738,3592,16282,2565,2019,2019
3104259,평촌동,경기도,안양시 동안구,3334,10023,2345,8447,1211,2019,2019
3104260,평안동,경기도,안양시 동안구,6403,14888,3047,3712,425,2019,2019
3104261,귀인동,경기도,안양시 동안구,4893,10022,2116,5351,1279,2019,2019
3104262,호계1동,경기도,안양시 동안구,1708,5247,1153,16812,3266,2019,2019
3104263,호계2동,경기도,안양시 동안구,3794,15600,4814,9824,1260,2019,2019
3104264,호계3동,경기도,안양시 동안구,3875,14153,4234,4341,996,2019,2019
3104265,범계동,경기도,안양시 동안구,3616,9742,2449,14017,2201,2019,2019
3104266,신촌동,경기도,안양시 동안구,2654,8456,2293,3071,710,2019,2019
3104267,갈산동,경기도,안양시 동안구,2315,6714,2280,1818,409,2019,2019
3105087,심곡동,경기도,부천시,7657,42486,15550,22886,5374,2019,2019
3105088,부천동,경기도,부천시,13911,57654,20329,55619,9754,2019,2019
3105089,중동,경기도,부천시,6942,26493,8801,18383,3160,2019,2019
3105090,신중동,경기도,부천시,22196,85319,23104,50811,7712,2019,2019
3105091,상동,경기도,부천시,19218,57156,12195,31425,6063,2019,2019
3105092,대산동,경기도,부천시,12015,52044,19685,21629,4910,2019,2019
3105093,소사본동,경기도,부천시,8603,34961,13700,10544,2523,2019,2019
3105094,범안동,경기도,부천시,19879,58721,18394,13238,3233,2019,2019
3105095,성곡동,경기도,부천시,13011,54470,19016,13825,3426,2019,2019
3105096,오정동,경기도,부천시,13123,55637,17726,53772,9529,2019,2019
3106051,광명1동,경기도,광명시,999,4569,1899,474,168,2019,2019
3106052,광명2동,경기도,광명시,1120,5723,2707,1383,480,2019,2019
3106053,광명3동,경기도,광명시,1055,6016,2861,4102,1222,2019,2019
3106054,광명4동,경기도,광명시,1720,8545,4006,3162,906,2019,2019
3106055,광명5동,경기도,광명시,2376,8827,3650,1853,525,2019,2019
3106056,광명6동,경기도,광명시,2189,6703,2482,4791,962,2019,2019
3106057,광명7동,경기도,광명시,2684,10377,4316,3416,721,2019,2019
3106058,철산1동,경기도,광명시,2801,8215,2145,1775,299,2019,2019
3106059,철산2동,경기도,광명시,1657,9085,3061,2115,542,2019,2019
3106060,철산3동,경기도,광명시,7564,20270,5662,13879,1848,2019,2019
3106061,철산4동,경기도,광명시,2472,8788,2541,899,303,2019,2019
3106062,하안1동,경기도,광명시,5946,16169,4702,5610,956,2019,2019
3106063,하안2동,경기도,광명시,2429,9270,2869,2096,407,2019,2019
3106064,하안3동,경기도,광명시,3838,12686,4752,4777,1156,2019,2019
3106065,하안4동,경기도,광명시,2812,8368,1867,1232,238,2019,2019
3106066,소하1동,경기도,광명시,7652,19133,5640,21310,2084,2019,2019
3106068,학온동,경기도,광명시,173,1168,944,7678,1517,2019,2019
3106069,소하2동,경기도,광명시,9300,29848,7901,4756,1076,2019,2019
3106070,일직동,경기도,광명시,0,0,0,6458,1027,2019,2019
3107011,팽성읍,경기도,평택시,3322,15210,8949,10330,1843,2019,2019
3107012,안중읍,경기도,평택시,10408,26949,6389,12860,2836,2019,2019
3107013,포승읍,경기도,평택시,4240,15538,4326,28471,2570,2019,2019
3107014,청북읍,경기도,평택시,7127,14853,3651,20088,1963,2019,2019
3107031,진위면,경기도,평택시,1412,6839,3213,21935,1197,2019,2019
3107032,서탄면,경기도,평택시,341,1933,1413,11133,1168,2019,2019
3107033,고덕면,경기도,평택시,2801,9144,2893,3519,610,2019,2019
3107034,오성면,경기도,평택시,871,3663,2299,4021,541,2019,2019
3107037,현덕면,경기도,평택시,494,2629,2413,1406,384,2019,2019
3107051,중앙동,경기도,평택시,8664,28180,7268,10531,2398,2019,2019
3107052,서정동,경기도,평택시,4119,16518,5893,7801,1982,2019,2019
3107053,송탄동,경기도,평택시,3806,11305,2531,17489,1110,2019,2019
3107055,지산동,경기도,평택시,1751,8122,2069,2441,618,2019,2019
3107056,송북동,경기도,평택시,4034,13550,4491,4335,1273,2019,2019
3107057,신장1동,경기도,평택시,1027,4101,1584,1339,315,2019,2019
3107058,신장2동,경기도,평택시,505,3129,2105,1812,729,2019,2019
3107059,신평동,경기도,평택시,3074,14639,5128,16623,3630,2019,2019
3107060,원평동,경기도,평택시,1422,6768,2738,3224,696,2019,2019
3107061,통복동,경기도,평택시,370,2410,1348,3272,1065,2019,2019
3107064,세교동,경기도,평택시,5027,16828,4359,10648,1302,2019,2019
3107065,비전2동,경기도,평택시,11852,32808,7485,10457,2064,2019,2019
3107066,용이동,경기도,평택시,6576,16015,2067,3274,713,2019,2019
3107067,비전1동,경기도,평택시,18078,48167,7796,14106,2424,2019,2019
3107068,동삭동,경기도,평택시,0,0,0,4212,726,2019,2019
3107069,고덕동,경기도,평택시,0,0,0,5910,180,2019,2019
3108051,생연1동,경기도,동두천시,1067,3849,2064,1968,241,2019,2019
3108052,생연2동,경기도,동두천시,2072,6352,3221,2458,865,2019,2019
3108053,중앙동,경기도,동두천시,407,2720,2131,2892,1029,2019,2019
3108055,보산동,경기도,동두천시,372,1650,1104,833,302,2019,2019
3108056,불현동,경기도,동두천시,5073,16104,6897,4490,1013,2019,2019
3108058,소요동,경기도,동두천시,899,4508,3268,6094,572,2019,2019
3108060,상패동,경기도,동두천시,465,2636,1937,2665,409,2019,2019
3108061,송내동,경기도,동두천시,5572,15271,5129,7252,1517,2019,2019
3109151,일동,경기도,안산시 상록구,4733,16870,4470,4949,906,2019,2019
3109154,본오1동,경기도,안산시 상록구,7520,26043,6131,8500,1954,2019,2019
3109155,본오2동,경기도,안산시 상록구,5071,18075,4762,4168,1118,2019,2019
3109156,본오3동,경기도,안산시 상록구,3158,14096,3776,5847,1449,2019,2019
3109157,부곡동,경기도,안산시 상록구,4033,14842,3822,3806,966,2019,2019
3109158,월피동,경기도,안산시 상록구,6938,26883,6394,7075,1830,2019,2019
3109162,성포동,경기도,안산시 상록구,4904,18272,4785,4607,848,2019,2019
3109171,반월동,경기도,안산시 상록구,2713,10906,4930,8122,1087,2019,2019
3109173,안산동,경기도,안산시 상록구,1383,5562,2356,3947,898,2019,2019
3109174,이동,경기도,안산시 상록구,3183,17618,4408,10806,2551,2019,2019
3109176,사동,경기도,안산시 상록구,5470,23732,5472,6812,1490,2019,2019
3109177,사이동,경기도,안산시 상록구,6655,21313,4915,5705,1303,2019,2019
3109178,해양동,경기도,안산시 상록구,3887,11984,2548,6009,752,2019,2019
3109259,와동,경기도,안산시 단원구,7181,26612,5985,4599,1625,2019,2019
3109266,초지동,경기도,안산시 단원구,9575,31628,6741,123256,9805,2019,2019
3109268,선부1동,경기도,안산시 단원구,1660,7382,2345,3349,415,2019,2019
3109269,선부2동,경기도,안산시 단원구,2983,12259,3145,5532,1289,2019,2019
3109270,선부3동,경기도,안산시 단원구,6836,24800,5077,5895,1353,2019,2019
3109272,대부동,경기도,안산시 단원구,714,4279,3557,3804,1170,2019,2019
3109273,호수동,경기도,안산시 단원구,9558,30852,5670,26771,4958,2019,2019
3109274,고잔동,경기도,안산시 단원구,3501,15255,3792,8813,768,2019,2019
3109275,중앙동,경기도,안산시 단원구,4311,17898,3856,18776,3235,2019,2019
3109276,원곡동,경기도,안산시 단원구,635,4145,1866,13475,3922,2019,2019
3109277,신길동,경기도,안산시 단원구,4535,14782,3792,16946,1823,2019,2019
3109278,백운동,경기도,안산시 단원구,3434,12319,3345,2715,776,2019,2019
3110151,주교동,경기도,고양시 덕양구,2030,9508,4210,4898,924,2019,2019
3110152,원신동,경기도,고양시 덕양구,5207,14359,4376,4226,916,2019,2019
3110153,흥도동,경기도,고양시 덕양구,9443,27391,7731,7120,1285,2019,2019
3110154,성사1동,경기도,고양시 덕양구,3409,13513,5140,6395,1644,2019,2019
3110155,성사2동,경기도,고양시 덕양구,1869,6873,2987,1748,363,2019,2019
3110156,효자동,경기도,고양시 덕양구,744,3319,978,1559,204,2019,2019
3110158,창릉동,경기도,고양시 덕양구,3898,12619,3335,10659,1973,2019,2019
3110159,고양동,경기도,고양시 덕양구,5922,17791,7455,7104,1414,2019,2019
3110160,관산동,경기도,고양시 덕양구,5262,21610,9739,7622,1670,2019,2019
3110161,능곡동,경기도,고양시 덕양구,2318,9705,3974,4127,881,2019,2019
3110162,화정1동,경기도,고양시 덕양구,6223,24617,7843,11945,1912,2019,2019
3110163,화정2동,경기도,고양시 덕양구,6961,21435,5528,9657,1973,2019,2019
3110164,행주동,경기도,고양시 덕양구,2245,12665,5040,6613,1329,2019,2019
3110165,행신1동,경기도,고양시 덕양구,3882,14121,4633,3138,745,2019,2019
3110166,행신2동,경기도,고양시 덕양구,5676,21394,5988,8534,1727,2019,2019
3110167,화전동,경기도,고양시 덕양구,3955,12058,3369,2696,549,2019,2019
3110168,대덕동,경기도,고양시 덕양구,307,1606,824,3173,478,2019,2019
3110169,행신3동,경기도,고양시 덕양구,8438,29822,8933,6997,1351,2019,2019
3110170,삼송동,경기도,고양시 덕양구,3631,13648,4600,6215,1420,2019,2019
3110351,식사동,경기도,고양시 일산동구,8119,21406,4672,11239,1774,2019,2019
3110352,중산동,경기도,고양시 일산동구,8434,29709,9521,8384,1682,2019,2019
3110353,정발산동,경기도,고양시 일산동구,3743,15656,4950,6072,1715,2019,2019
3110354,풍산동,경기도,고양시 일산동구,8311,24408,6948,8073,1438,2019,2019
3110355,백석1동,경기도,고양시 일산동구,5224,20850,5282,14863,2248,2019,2019
3110356,마두1동,경기도,고양시 일산동구,4963,15579,4396,9516,1387,2019,2019
3110357,마두2동,경기도,고양시 일산동구,3601,10028,3061,4662,1127,2019,2019
3110358,장항1동,경기도,고양시 일산동구,1962,5842,1605,11401,2039,2019,2019
3110359,장항2동,경기도,고양시 일산동구,2850,18987,4232,35812,6685,2019,2019
3110360,고봉동,경기도,고양시 일산동구,3084,13734,5623,24456,3958,2019,2019
3110361,백석2동,경기도,고양시 일산동구,2438,14534,3919,10019,2083,2019,2019
3110451,일산1동,경기도,고양시 일산서구,5150,17503,5635,2815,754,2019,2019
3110452,일산2동,경기도,고양시 일산서구,2763,12050,4405,3535,1215,2019,2019
3110453,일산3동,경기도,고양시 일산서구,8796,22660,5193,4205,1084,2019,2019
3110454,탄현동,경기도,고양시 일산서구,11005,34084,7843,7559,1397,2019,2019
3110455,주엽1동,경기도,고양시 일산서구,5561,16983,5845,5308,1328,2019,2019
3110456,주엽2동,경기도,고양시 일산서구,5568,17667,6415,6664,1584,2019,2019
3110457,대화동,경기도,고양시 일산서구,5381,23174,6236,17611,2852,2019,2019
3110458,송포동,경기도,고양시 일산서구,4110,13708,3728,5187,930,2019,2019
3110459,송산동,경기도,고양시 일산서구,11330,31324,8406,16823,3528,2019,2019
3111051,중앙동,경기도,과천시,1079,3965,1692,8872,428,2019,2019
3111052,갈현동,경기도,과천시,2712,6393,1778,1872,311,2019,2019
3111053,별양동,경기도,과천시,1893,6570,2327,9684,999,2019,2019
3111054,부림동,경기도,과천시,2255,7398,2206,660,145,2019,2019
3111055,과천동,경기도,과천시,1349,6185,2321,10947,1310,2019,2019
3111056,문원동,경기도,과천시,1585,4805,1776,2554,259,2019,2019
3112051,갈매동,경기도,구리시,6994,19474,4870,5994,1425,2019,2019
3112052,동구동,경기도,구리시,7465,24688,6859,15415,2962,2019,2019
3112053,인창동,경기도,구리시,4318,14806,4546,7167,1257,2019,2019
3112054,교문1동,경기도,구리시,1985,10270,4262,10665,1545,2019,2019
3112055,교문2동,경기도,구리시,4709,13727,4208,2112,628,2019,2019
3112056,수택1동,경기도,구리시,2424,12368,4791,9338,2381,2019,2019
3112057,수택2동,경기도,구리시,3343,15082,5753,4646,1510,2019,2019
3112058,수택3동,경기도,구리시,4223,14176,3924,9368,1441,2019,2019
3113011,와부읍,경기도,남양주시,12523,37583,14232,13498,2980,2019,2019
3113012,진접읍,경기도,남양주시,20852,54686,18355,28193,5587,2019,2019
3113013,화도읍,경기도,남양주시,20837,60675,19711,27352,6098,2019,2019
3113014,진건읍,경기도,남양주시,3345,14945,6662,15123,3218,2019,2019
3113015,오남읍,경기도,남양주시,11437,31903,10308,11113,2523,2019,2019
3113016,퇴계원읍,경기도,남양주시,4781,18276,7305,3647,1027,2019,2019
3113031,별내면,경기도,남양주시,3465,11546,5104,3526,935,2019,2019
3113034,수동면,경기도,남양주시,999,4587,3492,7106,1163,2019,2019
3113035,조안면,경기도,남양주시,468,2238,1569,1038,302,2019,2019
3113051,호평동,경기도,남양주시,12620,29979,8110,9430,1910,2019,2019
3113052,평내동,경기도,남양주시,8359,20604,5622,7301,1597,2019,2019
3113053,금곡동,경기도,남양주시,2229,11511,5768,8137,1412,2019,2019
3113054,양정동,경기도,남양주시,393,2546,1723,6736,1347,2019,2019
3113057,별내동,경기도,남양주시,15004,43490,12078,13721,2840,2019,2019
3113058,다산1동,경기도,남양주시,17893,45383,11221,8860,2153,2019,2019
3113059,다산2동,경기도,남양주시,7511,19659,4733,7150,1193,2019,2019
3114051,중앙동,경기도,오산시,8485,22074,5086,9479,1947,2019,2019
3114052,대원동,경기도,오산시,14203,41375,8506,18219,3537,2019,2019
3114053,남촌동,경기도,오산시,2257,14877,2676,16303,1733,2019,2019
3114054,신장동,경기도,오산시,14265,36201,8950,10193,2045,2019,2019
3114055,세마동,경기도,오산시,7406,19995,3763,11662,1426,2019,2019
3114056,초평동,경기도,오산시,3629,10226,2405,4249,578,2019,2019
3115051,대야동,경기도,시흥시,5149,21173,6598,16017,3383,2019,2019
3115052,신천동,경기도,시흥시,5762,24361,7456,11292,3138,2019,2019
3115053,신현동,경기도,시흥시,1388,6363,2610,7238,1697,2019,2019
3115054,은행동,경기도,시흥시,11118,30759,6381,8477,1819,2019,2019
3115055,매화동,경기도,시흥시,2123,7638,2798,4834,1032,2019,2019
3115056,목감동,경기도,시흥시,9985,26604,6603,8292,1921,2019,2019
3115059,과림동,경기도,시흥시,111,1032,851,7783,2134,2019,2019
3115061,정왕2동,경기도,시흥시,6563,21769,3652,33374,4473,2019,2019
3115062,정왕3동,경기도,시흥시,4143,15745,3281,23236,3349,2019,2019
3115064,정왕본동,경기도,시흥시,2437,15774,2482,8704,2387,2019,2019
3115065,정왕1동,경기도,시흥시,3646,16240,2979,42747,6422,2019,2019
3115067,능곡동,경기도,시흥시,3805,10815,2698,3456,684,2019,2019
3115068,군자동,경기도,시흥시,4223,14358,4487,4205,1146,2019,2019
3115069,월곶동,경기도,시흥시,2985,9575,2707,4660,1011,2019,2019
3115070,연성동,경기도,시흥시,5277,15726,3461,7478,1320,2019,2019
3115071,장곡동,경기도,시흥시,4679,11187,1641,2932,661,2019,2019
3115072,정왕4동,경기도,시흥시,4756,14450,2511,2302,647,2019,2019
3115074,배곧1동,경기도,시흥시,0,0,0,3964,962,2019,2019
3115075,배곧2동,경기도,시흥시,0,0,0,5326,1310,2019,2019
3116051,군포1동,경기도,군포시,4976,21209,6730,36957,4948,2019,2019
3116052,군포2동,경기도,군포시,11539,33719,8832,7922,1463,2019,2019
3116054,산본1동,경기도,군포시,1814,10252,4436,8379,1813,2019,2019
3116055,산본2동,경기도,군포시,5448,17192,5277,5122,642,2019,2019
3116056,금정동,경기도,군포시,2199,11361,4016,12910,1947,2019,2019
3116057,재궁동,경기도,군포시,2982,12455,4311,5317,770,2019,2019
3116058,오금동,경기도,군포시,4547,14263,3930,1359,256,2019,2019
3116059,수리동,경기도,군포시,3005,10427,3941,1735,248,2019,2019
3116060,궁내동,경기도,군포시,5296,12777,3329,1894,360,2019,2019
3116061,광정동,경기도,군포시,4864,15844,4983,13734,2583,2019,2019
3116063,대야동,경기도,군포시,4001,12668,3229,2205,431,2019,2019
3116064,송부동,경기도,군포시,0,0,0,11309,807,2019,2019
3117051,고천동,경기도,의왕시,1843,6906,3202,10863,1279,2019,2019
3117052,부곡동,경기도,의왕시,4656,17192,6384,12709,1584,2019,2019
3117053,오전동,경기도,의왕시,7200,23349,7992,9535,1615,2019,2019
3117054,내손1동,경기도,의왕시,3821,13557,3932,4443,936,2019,2019
3117055,내손2동,경기도,의왕시,5206,18947,5657,2726,803,2019,2019
3117056,청계동,경기도,의왕시,5537,19518,6254,13557,1745,2019,2019
3118051,천현동,경기도,하남시,828,4555,2352,12216,1873,2019,2019
3118052,신장1동,경기도,하남시,719,4033,1617,2370,851,2019,2019
3118053,신장2동,경기도,하남시,8108,26766,10890,11424,2129,2019,2019
3118054,덕풍1동,경기도,하남시,2223,10018,4221,1604,472,2019,2019
3118055,덕풍2동,경기도,하남시,2501,11878,5209,2464,728,2019,2019
3118056,덕풍3동,경기도,하남시,4918,15100,5544,9413,1565,2019,2019
3118059,춘궁동,경기도,하남시,361,2351,1379,6777,1220,2019,2019
3118060,초이동,경기도,하남시,386,2215,1137,6679,1222,2019,2019
3118061,풍산동,경기도,하남시,7330,17216,3650,10156,1533,2019,2019
3118062,미사1동,경기도,하남시,8331,27688,5157,6412,1446,2019,2019
3118063,미사2동,경기도,하남시,12187,28615,7468,4651,927,2019,2019
3118065,위례동,경기도,하남시,4342,12336,2543,1554,288,2019,2019
3118066,감북동,경기도,하남시,1045,3813,1425,5630,877,2019,2019
3118067,감일동,경기도,하남시,0,0,0,1729,257,2019,2019
3119111,포곡읍,경기도,용인시 처인구,6350,20411,6189,13068,2125,2019,2019
3119112,모현읍,경기도,용인시 처인구,4450,15310,5977,14878,2625,2019,2019
3119113,이동읍,경기도,용인시 처인구,3564,11602,5010,12815,1707,2019,2019
3119114,남사읍,경기도,용인시 처인구,0,0,0,14215,1375,2019,2019
3119134,원삼면,경기도,용인시 처인구,930,4294,2999,5568,827,2019,2019
3119135,백암면,경기도,용인시 처인구,785,4359,3323,6775,979,2019,2019
3119136,양지면,경기도,용인시 처인구,3363,10873,4209,11336,1678,2019,2019
3119151,중앙동,경기도,용인시 처인구,3932,15470,4863,14177,2733,2019,2019
3119153,유림동,경기도,용인시 처인구,7961,22185,5562,7706,1141,2019,2019
3119154,동부동,경기도,용인시 처인구,2041,8087,3153,6143,1122,2019,2019
3119155,역북동,경기도,용인시 처인구,0,0,0,6364,1472,2019,2019
3119156,삼가동,경기도,용인시 처인구,0,0,0,6830,542,2019,2019
3119252,구갈동,경기도,용인시 기흥구,8106,28194,5798,12715,2572,2019,2019
3119254,기흥동,경기도,용인시 기흥구,4216,12420,4412,12131,1248,2019,2019
3119255,서농동,경기도,용인시 기흥구,5803,16835,2727,24574,940,2019,2019
3119256,구성동,경기도,용인시 기흥구,8705,22266,8590,7501,1248,2019,2019
3119257,마북동,경기도,용인시 기흥구,6058,18650,7611,10000,944,2019,2019
3119259,보정동,경기도,용인시 기흥구,8073,20590,7375,14571,2115,2019,2019
3119260,상하동,경기도,용인시 기흥구,5169,15045,4660,4755,630,2019,2019
3119261,신갈동,경기도,용인시 기흥구,7466,24360,7127,10067,1605,2019,2019
3119263,영덕1동,경기도,용인시 기흥구,0,0,0,14772,1895,2019,2019
3119264,영덕2동,경기도,용인시 기흥구,0,0,0,9131,665,2019,2019
3119265,상갈동,경기도,용인시 기흥구,10189,27918,8726,3325,583,2019,2019
3119266,보라동,경기도,용인시 기흥구,0,0,0,8649,1275,2019,2019
3119267,동백1동,경기도,용인시 기흥구,0,0,0,3554,722,2019,2019
3119268,동백2동,경기도,용인시 기흥구,0,0,0,12117,2112,2019,2019
3119269,동백3동,경기도,용인시 기흥구,0,0,0,2979,416,2019,2019
3119351,풍덕천1동,경기도,용인시 수지구,6863,23134,6010,9123,2020,2019,2019
3119352,풍덕천2동,경기도,용인시 수지구,10835,26103,5132,7327,1225,2019,2019
3119353,신봉동,경기도,용인시 수지구,9036,21748,7131,5147,1056,2019,2019
3119355,죽전2동,경기도,용인시 수지구,3329,12122,3234,6396,1296,2019,2019
3119356,동천동,경기도,용인시 수지구,10386,27994,7562,13021,1983,2019,2019
3119358,상현2동,경기도,용인시 수지구,7796,19886,6459,3610,891,2019,2019
3119359,성복동,경기도,용인시 수지구,10630,26859,10720,7196,1279,2019,2019
3119360,죽전1동,경기도,용인시 수지구,12940,34597,9619,8086,1156,2019,2019
3119361,죽전3동,경기도,용인시 수지구,0,0,0,5858,927,2019,2019
3119362,상현1동,경기도,용인시 수지구,11303,29610,7996,1791,302,2019,2019
3119363,상현3동,경기도,용인시 수지구,0,0,0,7473,1165,2019,2019
3120011,문산읍,경기도,파주시,10144,28277,10358,13393,2493,2019,2019
3120012,파주읍,경기도,파주시,1371,7166,4679,8214,1129,2019,2019
3120013,법원읍,경기도,파주시,1246,5967,3911,6097,993,2019,2019
3120015,조리읍,경기도,파주시,4886,17731,7903,12731,2417,2019,2019
3120031,월롱면,경기도,파주시,500,7055,1992,29970,1476,2019,2019
3120032,탄현면,경기도,파주시,1840,7912,3829,16092,2521,2019,2019
3120035,광탄면,경기도,파주시,1226,6260,4151,13655,2177,2019,2019
3120036,파평면,경기도,파주시,340,1853,1753,1987,369,2019,2019
3120037,적성면,경기도,파주시,1126,3952,2489,2893,685,2019,2019
3120039,장단면,경기도,파주시,0,0,0,198,38,2019,2019
3120052,금촌2동,경기도,파주시,8246,20612,5138,7907,1359,2019,2019
3120053,금촌1동,경기도,파주시,2872,14112,5596,12878,2968,2019,2019
3120054,금촌3동,경기도,파주시,5422,16763,5421,5450,1037,2019,2019
3120055,교하동,경기도,파주시,9842,24571,6827,31733,4358,2019,2019
3120056,운정1동,경기도,파주시,11305,27348,6474,11629,2479,2019,2019
3120057,운정2동,경기도,파주시,16128,36958,7218,6001,1434,2019,2019
3120058,운정3동,경기도,파주시,17400,44962,10176,9135,1745,2019,2019
3121011,장호원읍,경기도,이천시,2516,7873,4500,4204,1152,2019,2019
3121012,부발읍,경기도,이천시,8329,22151,5531,39543,2027,2019,2019
3121031,신둔면,경기도,이천시,2077,7857,3341,6325,1121,2019,2019
3121032,백사면,경기도,이천시,1672,6339,3032,4508,658,2019,2019
3121033,호법면,경기도,이천시,644,3155,1895,7392,873,2019,2019
3121034,마장면,경기도,이천시,2361,7497,2657,16707,1427,2019,2019
3121035,대월면,경기도,이천시,2597,9043,2755,5673,721,2019,2019
3121036,모가면,경기도,이천시,427,2216,1839,4195,456,2019,2019
3121037,설성면,경기도,이천시,460,2328,2098,2092,335,2019,2019
3121038,율면,경기도,이천시,208,1102,1411,873,158,2019,2019
3121051,창전동,경기도,이천시,2691,10912,3862,8331,2275,2019,2019
3121052,중리동,경기도,이천시,1985,9470,3091,11133,1834,2019,2019
3121053,관고동,경기도,이천시,1466,6431,2410,5399,887,2019,2019
3121054,증포동,경기도,이천시,15242,33057,5306,8462,1658,2019,2019
3122011,공도읍,경기도,안성시,13941,34840,8742,14926,2637,2019,2019
3122031,보개면,경기도,안성시,515,2674,2327,3949,517,2019,2019
3122032,금광면,경기도,안성시,1200,3969,2471,1527,327,2019,2019
3122033,서운면,경기도,안성시,264,1672,1520,4792,488,2019,2019
3122034,미양면,경기도,안성시,530,2879,2273,11475,816,2019,2019
3122035,대덕면,경기도,안성시,2643,9785,3059,8337,1166,2019,2019
3122036,양성면,경기도,안성시,433,2539,2251,5696,706,2019,2019
3122038,원곡면,경기도,안성시,773,3693,1627,10294,1140,2019,2019
3122039,일죽면,경기도,안성시,771,3670,3191,4749,812,2019,2019
3122040,죽산면,경기도,안성시,676,3555,2670,4996,783,2019,2019
3122041,삼죽면,경기도,안성시,354,1728,1498,2695,385,2019,2019
3122042,고삼면,경기도,안성시,138,900,882,1723,191,2019,2019
3122051,안성1동,경기도,안성시,1905,7230,3546,5708,1121,2019,2019
3122052,안성2동,경기도,안성시,4674,13454,4041,9152,1999,2019,2019
3122053,안성3동,경기도,안성시,4388,13244,4270,9555,1460,2019,2019
3123011,통진읍,경기도,김포시,4189,15631,6817,20008,3670,2019,2019
3123012,고촌읍,경기도,김포시,5340,15518,6207,13224,2471,2019,2019
3123013,양촌읍,경기도,김포시,4325,14995,6696,30970,4734,2019,2019
3123034,대곶면,경기도,김포시,918,5441,3441,29134,4871,2019,2019
3123035,월곶면,경기도,김포시,423,2800,2336,9780,1279,2019,2019
3123036,하성면,경기도,김포시,756,4236,3228,10364,1912,2019,2019
3123053,사우동,경기도,김포시,4001,14585,4576,10775,2083,2019,2019
3123054,풍무동,경기도,김포시,14502,37044,9966,9535,2039,2019,2019
3123056,장기동,경기도,김포시,11382,24762,5450,6320,1439,2019,2019
3123060,운양동,경기도,김포시,13041,30094,6042,6869,1484,2019,2019
3123061,김포본동,경기도,김포시,10031,31005,10075,11399,2654,2019,2019
3123062,장기본동,경기도,김포시,10470,22077,5119,6454,1261,2019,2019
3123063,구래동,경기도,김포시,10016,25037,4218,7355,1795,2019,2019
3123064,마산동,경기도,김포시,7474,18433,4524,1891,420,2019,2019
3124012,봉담읍,경기도,화성시,18275,47715,12002,28761,5287,2019,2019
3124013,우정읍,경기도,화성시,2512,9829,5090,27369,1866,2019,2019
3124014,향남읍,경기도,화성시,20777,52389,9946,43294,6480,2019,2019
3124015,남양읍,경기도,화성시,7519,24688,6960,38166,3856,2019,2019
3124031,매송면,경기도,화성시,891,4155,2339,2493,629,2019,2019
3124033,비봉면,경기도,화성시,590,3093,2166,7929,1232,2019,2019
3124035,마도면,경기도,화성시,709,3915,2192,17528,1981,2019,2019
3124036,송산면,경기도,화성시,1323,5606,4019,7067,1532,2019,2019
3124037,서신면,경기도,화성시,513,3599,2979,7429,1408,2019,2019
3124038,팔탄면,경기도,화성시,813,5924,3145,36388,5166,2019,2019
3124039,장안면,경기도,화성시,1091,5505,3669,22025,2636,2019,2019
3124042,양감면,경기도,화성시,289,2275,1494,15935,1734,2019,2019
3124043,정남면,경기도,화성시,1284,6596,3448,29325,4687,2019,2019
3124052,진안동,경기도,화성시,8804,29305,5180,15508,3143,2019,2019
3124053,병점1동,경기도,화성시,6209,18312,3750,5294,1236,2019,2019
3124054,병점2동,경기도,화성시,6813,14844,2965,4189,912,2019,2019
3124055,반월동,경기도,화성시,8425,20076,3141,56867,1689,2019,2019
3124056,기배동,경기도,화성시,3470,8256,2153,5462,907,2019,2019
3124057,화산동,경기도,화성시,4378,14547,4630,10497,1555,2019,2019
3124060,동탄2동,경기도,화성시,11185,21384,3191,5115,932,2019,2019
3124061,동탄1동,경기도,화성시,13742,33208,3451,31469,4132,2019,2019
3124062,동탄3동,경기도,화성시,11751,26739,3408,8240,1349,2019,2019
3124064,동탄4동,경기도,화성시,18512,32338,2840,5249,1045,2019,2019
3124065,동탄5동,경기도,화성시,9770,23987,3383,18196,2660,2019,2019
3124067,새솔동,경기도,화성시,5088,12143,1155,920,285,2019,2019
