자료권역,시도,행정동코드,행정동명,행정동전체면적_m2,상업업무지역면적_m2,상업업무지역비율_pct,공공시설지역면적_m2,공공시설지역비율_pct,주거지역면적_m2,주거지역비율_pct
서울_관악구,서울,1121083,미성동,1359451.701393907,73173.53820248948,5.382577264603175,10187.206049999602,0.749361381471236,586063.0433105226,43.110251192418666
서울_광진구,서울,1105053,화양동,1136335.576785331,51343.62181652507,4.5183502888975,0.0,0.0,468331.0793313564,41.214152658693926
서울_광진구,서울,1105054,군자동,738037.4710945713,3352.524100000038,0.4542484943248158,0.0,0.0,497869.45065000356,67.45856005273303
서울_광진구,서울,1105055,중곡1동,614514.7898448854,17078.352749995545,2.7791605722469965,16821.638750001966,2.7373854995822073,348771.8633425462,56.75565000324606
서울_광진구,서울,1105056,중곡2동,545550.9442046662,0.0,0.0,3.7923948474263653,0.0006951495341933877,412656.9744377599,75.64041063834169
서울_광진구,서울,1105057,중곡3동,601876.0500341719,5127.276650000732,0.8518824847258214,41040.7392551507,6.81880251803018,374760.16986967664,62.26534015573462
서울_광진구,서울,1105058,중곡4동,2313505.9769072123,7767.064600000353,0.335727016810377,0.0,0.0,579585.4941752878,25.052258345582533
서울_광진구,서울,1105059,능동,1092122.6180825029,0.0,0.0,0.0,0.0,146343.31632093128,13.399897950824782
서울_광진구,서울,1105060,구의1동,595014.1374442762,7443.164500001464,1.2509222943796903,0.0,0.0,459960.2007956497,77.30239869111102
서울_광진구,서울,1105061,구의2동,1388063.3041620322,10217.77964999776,0.7361176986208269,104920.93579165971,7.558800486768867,590746.0172900769,42.559011215033
서울_광진구,서울,1105062,구의3동,1027578.0276492558,74905.29370000232,7.289499355232401,45236.81090156205,4.402275027722058,490414.9160203676,47.725321369732654
서울_광진구,서울,1105063,광장동,2393800.147748933,196226.68850181584,8.197287843195358,3075.840077327076,0.1284919328048131,529460.9283588772,22.118008842833785
서울_광진구,서울,1105064,자양1동,568877.0831126112,11477.479249997403,2.017567518662972,15904.835750000193,2.7958299291961066,472344.48248397507,83.03102664982424
서울_광진구,서울,1105065,자양2동,1657549.845081507,4656.638599998709,0.280935056874246,324340.5912148404,19.56747136004779,472761.5916016677,28.521711911379683
서울_광진구,서울,1105066,자양3동,1196438.6389968407,0.0,0.0,184032.48793782445,15.381690455277115,407855.35792604816,34.089116201397204
서울_광진구,서울,1105067,자양4동,1180042.0616848983,33116.23288347548,2.806360379747071,73401.35479575893,6.220232072995292,488492.4347191066,41.39618837159269
