dong_code,dong_name,station_count_지하철,행정동전체면적_m2,주거용지면적_m2,상업업무용지면적_m2,공공시설용지면적_m2,주거지역비율_pct,상업업무지역비율_pct,공공시설지역비율_pct,station_count_고속철도,pop_0_19,pop_20_59,pop_60_plus,worker_count,business_count,station_count_준고속철도,station_count_일반철도,아파트비율_퍼센트,worker_density,business_density,station_density_지하철,기타지역비율_pct
11040570,행당2동,8,457322.1761841619,7533452.634575476,1723597.1901903066,1933756.6925836103,16.47296594587572,3.768890467048378,4.228434117756175,0,4282,15152,5120,1937,514,0,0,95.72,0.004235526070744538,0.0011239341251227117,1.749313813420563e-05,75.52970946931973
11040580,응봉동,3,553164.5845739627,7635520.875758067,1796457.9604054647,1305470.7428920737,13.803343685928132,3.24760118507779,2.3600042000113284,0,3079,9652,3389,927,268,0,0,73.49,0.0016758122732987333,0.0004844851016656532,5.423340690287163e-06,80.58905092898274
11040590,금호1가동,2,445096.9507123839,6185388.16916795,2060031.78645418,1477897.7035727105,13.896721061036589,4.628276565716908,3.3203950312562567,0,2516,9804,3533,2006,464,0,0,84.13,0.004506883268340302,0.0010424695097257727,4.4934030591628135e-06,78.15460734199024
11040720,금호2·3가동,2,630718.9454332939,18184885.824803244,3930245.228635496,1732311.672468139,28.831995544878577,6.231373351145303,2.7465667315226567,0,3480,15018,5466,2535,878,0,0,67.59,0.004019222854037313,0.001392062195599511,3.170984500226677e-06,62.19006437245346
11040620,금호4가동,4,831211.830733361,8928918.971758911,2691750.426050098,2208153.1994411293,10.742049910287143,3.2383446992991214,2.6565468846767035,0,2486,9354,3238,1939,579,0,0,84.08,0.0023327386934157727,0.0006965733385702591,4.812251043663275e-06,83.36305850573703
11040730,옥수동,4,1920719.090109008,11067835.952990266,3642902.03442373,2592012.627197613,5.762339745559631,1.896634470487291,1.3495011532636492,0,4425,16910,5611,4126,805,0,0,94.32,0.0021481537936629516,0.0004191138642507698,2.0825533627367444e-06,90.99152463068943
11040650,성수1가1동,4,1884441.4977924544,11457243.89355478,8442036.018612327,5811331.72535239,6.079914875031392,4.479861024341601,3.0838483084564445,0,2345,11134,3352,10606,1682,0,0,63.27,0.005628192762878662,0.0008925721504018394,2.12264482854183e-06,86.35637579217057
11040660,성수1가2동,4,929378.449226402,12650664.787146294,12699936.254555136,2700728.916128337,13.611962702251684,13.664978206807287,2.9059517340609475,0,1898,9442,2998,21371,2736,0,0,51.99,0.022994938195047335,0.002943902994789645,4.3039517467684875e-06,69.81710735688009
11040670,성수2가1동,1,1184060.9126513745,15607807.876784565,17771470.44371042,3601316.8291712496,13.181592019480846,15.00891571863154,3.041496253015484,0,1919,10917,4236,18235,2367,0,0,43.25,0.015400390136191384,0.0019990525611387443,8.445511453902596e-07,68.76799600887213
11040680,성수2가3동,3,1053696.7254850871,5808459.379204123,36073884.70733894,1579513.6551608157,5.512458413050587,34.23554789043471,1.4990211290954327,0,1208,7495,2639,52912,5468,0,0,50.65,0.05021558738842897,0.005189348953733172,2.8471190309435837e-06,58.75297256741927
11040690,송정동,0,681394.466015134,12458656.180903511,4955615.508000787,1249781.1730449686,18.284058357214192,7.272755731319252,1.8341522207449372,0,1255,7121,2584,2591,593,0,0,32.36,0.0038024963940702567,0.0008702741650650955,0.0,72.60903369072162
11040700,용답동,5,2375334.161802022,15494518.128122538,23365317.725518085,34933419.4281333,6.523089836070807,9.836644503016888,14.70673894641899,0,1214,7948,3070,13189,1774,0,0,13.97,0.005552481925296263,0.0007468422879274828,2.1049669896490493e-06,68.93352671449331
11050530,화양동,4,1135446.812010598,22576582.98467878,14668100.21019018,11313060.024436723,19.88343508992833,12.918350780532442,9.963531452789116,0,1277,17629,3151,14945,2369,0,0,18.53,0.01316221934993542,0.002086403321512011,3.522842248226275e-06,57.23468267675011
11050540,군자동,0,737460.1372972513,25170140.78457172,10519550.203029012,5466047.325927249,34.130849264366795,14.264567901368276,7.411990220868068,0,2101,13600,4165,9904,1476,0,0,16.45,0.013429878442193892,0.0020014641135579748,0.0,44.19259261339686
11050550,중곡1동,3,614033.6009455529,17767311.60452891,11595579.839902332,2148456.607976315,28.935406103459083,18.88427574980628,3.49892351927956,0,1667,10580,3585,6146,1446,0,0,3.86,0.010009224235344217,0.002354919987684305,4.885726115527604e-06,48.68139462745508
11050560,중곡2동,4,545123.0428054762,24568182.18255413,10847175.07334626,1840570.8305110624,45.069058273732026,19.898581093767863,3.3764318988215263,0,2852,14724,4649,6790,1505,0,0,5.67,0.012455903468931896,0.0027608445833199563,7.337792912478289e-06,31.655928733678593
11050570,중곡3동,2,601404.2505817785,18823521.586506043,9713744.577962888,2384219.8486670298,31.299282584545743,16.151772403613933,3.964421346142158,0,1943,11071,4048,4369,1127,0,0,11.71,0.0072646643180538355,0.0018739475134920286,3.3255501570399794e-06,48.58452366569817
11050580,중곡4동,3,2311686.975970048,36570858.73041892,10348735.66832338,3540481.935091151,15.81998735580226,4.476702847703142,1.5315576770966002,0,3867,19080,7168,4453,1226,0,0,4.27,0.0019262988658367705,0.0005303486210455604,1.2977535588390547e-06,78.171752119398
11050590,능동,4,1091266.620928269,18017167.39281397,5019605.945479219,1422867.3050788278,16.51032575108725,4.599797931333562,1.3038677054636636,0,1191,8134,2270,5658,737,0,0,0.79,0.00518480075486526,0.0006753619929896954,3.6654653622235847e-06,77.58600861211552
