dong_code,dong_name,station_count_준고속철도,행정동전체면적_m2,상업업무지역비율_pct,공공시설지역비율_pct,주거지역비율_pct,station_count_고속철도,pop_0_19,pop_20_59,pop_60_plus,worker_count,business_count,아파트비율_퍼센트,station_count_지하철,station_count_일반철도
23070510,효성1동,0,2082824.02,0.57,0.0,43.89,0,3565,15463,7595,4903,1557,71.03,1,0
23070520,효성2동,0,2910609.15,3.23,1.85,15.72,0,3633,15680,8014,7523,1966,66.87,1,0
23070530,계산1동,0,1457427.38,13.07,3.61,24.32,0,1565,10530,5829,8566,2692,36.83,2,0
23070540,계산2동,0,1584017.19,4.74,8.36,21.49,0,1210,8551,4947,5361,1334,46.62,2,0
23070550,계산3동,0,522309.07,9.5,0.0,59.42,0,1851,11158,4984,8130,998,90.17,3,0
23070560,작전1동,0,832020.0,18.8,0.0,40.65,0,3572,15663,6873,4671,1611,84.6,1,0
23070570,작전2동,0,968009.87,23.66,0.0,41.64,0,1876,10599,5836,7843,2094,68.79,2,0
23070580,작전서운동,0,3278707.23,8.11,0.74,13.77,0,5258,20863,7098,17010,3092,81.28,0,0
23070610,계양2동,0,4159040.58,2.91,0.8,14.31,0,3515,19351,9306,6386,2350,54.28,3,0
23070620,계산4동,0,850882.36,12.39,8.0,28.61,0,3465,14066,4972,17698,4207,98.45,1,0
23070630,계양1동,0,17071926.7,0.07,0.45,5.77,0,2475,11169,5726,4482,1351,54.94,3,0
23070640,계양3동,0,9818259.34,0.0,2.46,7.49,0,4633,14095,5280,4523,1606,49.86,4,0
23080510,검암경서동,0,15005648.17,0.89,0.43,2.81,0,9826,35429,8859,20557,4855,58.11,5,0
23080530,연희동,0,9453836.13,3.91,7.34,5.44,0,4365,23056,10387,19078,3946,43.0,0,0
23080540,가정1동,0,2436494.26,6.69,0.0,19.91,0,8565,25205,7456,8056,2774,82.55,0,0
23080550,가정2동,0,1283015.46,3.12,0.1,23.7,0,3140,11099,2671,944,372,99.91,2,0
23080560,가정3동,0,589346.24,0.0,4.37,31.9,0,894,5363,2565,777,304,30.75,1,0
23080580,석남1동,0,1147173.39,12.75,0.0,40.15,0,2169,11980,6544,5201,2015,44.9,3,0
23080590,석남2동,0,2723776.28,16.05,0.0,15.67,0,1238,6677,4154,14365,3433,44.04,3,0
23080600,석남3동,0,1450847.43,0.4,0.0,21.79,0,1321,7336,3985,1596,644,33.91,4,0
23080620,가좌1동,0,4345305.47,1.8,0.39,5.85,0,1310,7608,3649,25358,4349,23.98,2,0
23080630,가좌2동,0,724432.27,5.82,0.0,45.68,0,2603,10617,5325,2778,1055,88.25,2,0
23080640,가좌3동,0,1941645.91,5.53,0.71,18.02,0,1534,8690,5353,13756,2194,53.42,4,0
23080650,가좌4동,0,1900243.97,7.92,0.64,18.47,0,1547,6833,3473,6817,1212,79.47,1,0
23080730,신현원창동,0,10084374.51,0.19,0.08,6.29,0,4814,17224,7700,19682,3809,65.54,2,0
23080740,청라1동,0,2470167.51,0.0,0.12,0.12,0,7372,19431,3505,13310,3836,96.7,0,0
23080780,청라2동,0,4922596.98,0.04,0.0,0.0,0,11924,29224,6390,8636,3277,96.74,0,0
23080790,청라3동,0,13202934.97,0.0,0.0,0.0,0,9088,22384,3916,9978,2255,83.05,1,0
23080800,검단동,0,8029081.32,2.02,0.0,6.83,0,5288,20169,6976,8992,2886,74.61,2,0
23080810,불로대곡동,0,10786442.49,0.15,0.14,5.09,0,4077,13987,5149,4268,1578,89.08,0,0
23080840,오류왕길동,0,30022641.71,0.36,0.19,2.51,0,4291,14342,5632,33111,5699,81.69,5,0
23080850,당하동,0,2339405.81,2.95,0.0,7.52,0,5283,18037,5361,5570,1499,76.91,3,0
23080860,마전동,0,1213302.17,8.28,0.0,19.28,0,4307,13213,4140,4629,1545,85.19,2,0
23080870,원당동,0,2619018.12,0.0,0.83,6.91,0,4683,14214,3859,4904,1744,80.34,0,0
23080880,아라동,0,3962497.88,0.0,0.0,8.1,0,18118,41419,6015,6574,2295,99.95,1,0
23090520,숭의2동,0,531845.98,6.53,2.52,61.78,0,1746,7804,4250,6864,1747,30.57,1,0
23090540,숭의4동,0,793241.04,0.2,0.0,67.16,0,1977,8363,4695,2025,870,17.61,1,0
23090560,용현2동,0,665530.79,5.89,0.0,68.41,0,2971,11472,5061,3339,1311,85.07,2,0
23090570,용현3동,0,431861.75,6.71,0.0,71.1,0,523,3744,2886,2080,852,7.98,1,0
23090590,용현5동,0,1959270.15,1.65,0.0,34.19,0,7909,27283,10706,8584,3075,78.64,2,0
23090600,학익1동,0,5113685.63,1.51,1.45,13.37,0,4908,16793,7694,8761,2116,86.67,1,0
23090610,학익2동,0,836601.32,3.49,14.32,56.15,0,2271,9835,5714,7511,1642,74.35,0,0
23090620,도화1동,0,1003874.58,11.53,0.0,59.44,0,2699,12361,6051,4951,1640,45.75,5,0
23090650,주안1동,0,647972.02,26.83,0.0,52.56,0,1855,13944,4057,11401,2970,61.69,4,0
23090660,주안2동,0,1009098.99,4.44,0.0,70.35,0,2795,12547,6527,3324,1288,38.5,1,0
23090670,주안3동,0,459499.22,5.45,1.49,73.06,0,1650,7124,3457,2391,625,45.92,0,0
23090680,주안4동,0,981119.41,4.6,1.31,69.1,0,2291,9879,5532,5832,1525,50.93,2,0
23090690,주안5동,0,1164464.91,5.12,1.26,42.17,0,2062,11800,5957,10355,2186,54.71,5,0
23090700,주안6동,0,658912.17,23.84,2.73,47.07,0,3150,12261,5619,8499,2192,63.6,4,0
23090710,주안7동,0,484014.01,5.06,0.0,73.31,0,1135,6024,4449,2939,1275,42.82,0,0
23090720,주안8동,0,776966.42,8.85,0.0,58.11,0,2432,10917,6123,4815,1315,60.52,0,0
23090730,관교동,0,899767.2,9.4,0.01,40.1,0,1867,7785,4670,5471,1443,82.04,2,0
23090740,문학동,0,1713864.7,1.19,16.83,32.53,0,1740,9054,3274,3239,1008,5.85,2,0
23090750,숭의1·3동,0,717130.91,24.78,10.23,41.18,0,2130,9689,3914,7742,3196,70.04,3,0
23090760,용현1·4동,0,1259509.97,0.81,2.96,50.45,0,1380,10307,5566,7329,1681,8.55,1,0
23090770,도화2·3동,0,2875410.76,2.99,0.09,24.25,0,5204,18277,7835,17181,3298,60.41,2,0
23310110,강화읍,0,25018609.54,0.0,0.0,0.0,0,3342,10644,8313,10028,2922,12.89,0,0
23310310,선원면,0,21417078.74,0.0,0.0,0.0,0,1070,3586,3275,2441,824,41.53,0,0
23310320,불은면,0,31632031.28,0.0,0.0,0.0,0,371,1768,2928,2398,545,0.0,0,0
23310330,길상면,0,35389541.24,0.0,0.0,0.0,0,656,2937,3639,3052,1248,2.45,0,0
23310340,화도면,0,42431956.99,0.0,0.0,0.0,0,320,1614,2618,1699,826,0.0,0,0
23310350,양도면,0,35640101.54,0.0,0.0,0.0,0,320,1453,2442,1064,389,0.0,0,0
23310360,내가면,0,29883953.74,0.0,0.0,0.0,0,184,995,1850,956,407,0.0,0,0
23310370,하점면,0,36393361.27,0.0,0.0,0.0,0,237,1310,2462,915,342,0.73,0,0
23310380,양사면,0,27303213.38,0.0,0.0,0.0,0,141,583,1189,426,171,0.0,0,0
23310390,송해면,0,22309485.59,0.0,0.0,0.0,0,267,1141,1844,697,267,0.0,0,0
23310400,교동면,0,47056587.79,0.0,0.0,0.0,0,141,869,1745,697,292,0.0,0,0
23310410,삼산면,0,45623778.95,0.0,0.0,0.0,0,111,677,1312,840,406,0.0,0,0
23310420,서도면,0,13141759.75,0.0,0.0,0.0,0,24,112,242,118,47,0.0,0,0
23320310,북도면,0,19231663.53,0.0,0.0,0.0,0,71,412,679,625,276,0.0,0,0
23320320,연평면,0,7294644.65,0.0,0.0,0.0,0,177,1279,629,475,176,20.18,0,0
23320330,백령면,0,51369920.2,0.0,0.0,0.0,0,516,2706,1653,1396,517,10.06,0,0
23320340,대청면,0,15844398.63,0.0,0.0,0.0,0,85,589,527,407,141,0.0,0,0
23320350,덕적면,0,41528404.03,0.0,0.0,0.0,0,134,659,1147,553,191,0.0,0,0
23320360,자월면,0,20195000.04,0.0,0.0,0.0,0,30,358,590,387,211,0.0,0,0
23320370,영흥면,0,29865381.98,0.0,0.0,0.0,0,631,3087,2858,3805,1101,3.03,0,0
31011540,파장동,0,8644987.94,1.74,5.94,9.55,0,3303,14757,6798,12695,2275,55.54,0,0
31011550,율천동,0,2999227.06,0.49,0.73,25.64,0,5788,27153,7451,11720,2832,69.38,1,0
31011560,정자1동,0,1147886.74,3.5,0.03,43.08,0,4825,16609,6127,4087,1372,93.35,0,0
31011570,정자2동,0,1216123.24,9.9,23.01,44.11,0,6874,23020,7831,9611,2525,75.1,1,0
31011580,영화동,0,1282446.03,18.9,6.31,40.67,0,1615,10376,6633,8050,2651,14.3,0,0
31011590,송죽동,0,1676416.56,8.5,2.04,21.94,0,2389,11137,4980,8761,2562,41.03,0,0
31011600,조원1동,0,1635550.71,5.61,16.67,36.07,0,3776,16862,7944,5877,1913,49.53,0,0
31011610,연무동,0,11575515.7,0.81,0.77,5.31,0,1662,9933,5654,6925,1389,36.19,0,0
31011620,정자3동,0,1908798.4,0.62,7.56,33.83,0,8369,25119,6153,10069,2454,97.79,1,0
31011630,조원2동,0,1256580.68,5.07,3.63,20.73,0,2781,10230,4700,3613,894,99.56,0,0
31012520,세류1동,0,786932.52,0.0,0.0,41.59,1,1238,5973,2475,1990,642,69.11,3,5
31012530,세류2동,0,4155323.63,0.83,0.09,21.42,0,2285,14187,6424,5728,1998,18.77,1,0
31012540,세류3동,0,876849.49,4.82,0.0,70.13,0,1902,10549,5351,5303,1987,26.46,1,0
31012550,평동,0,10865513.36,2.44,10.68,11.91,1,6131,24853,9978,40776,5560,78.73,4,5
31012560,서둔동,0,5445639.82,0.67,23.39,16.98,1,4594,23322,9698,12768,3656,32.97,3,5
31012570,구운동,0,1942479.62,0.26,0.0,26.48,0,2708,14048,6394,6290,1978,63.79,0,0
31012600,권선1동,0,1220184.58,25.2,0.0,43.03,0,2290,16749,5138,14568,3339,49.29,3,0
31012610,곡선동,0,3598806.36,0.0,0.3,5.1,0,4967,24871,5211,9459,3028,86.72,1,0
31012620,입북동,0,6952434.82,0.0,5.22,7.67,0,3441,12470,3737,2641,1102,93.24,0,0
31012640,권선2동,0,2459441.9,2.87,0.5,20.87,0,9276,28768,8461,7667,2292,97.45,2,0
31012650,금곡동,0,4098966.06,0.0,1.53,10.08,0,8585,26795,8647,9852,3107,96.39,0,0
31012660,호매실동,0,4751722.35,0.0,0.02,6.05,0,10417,26791,7443,8028,2921,92.66,0,0
31013530,지동,0,793302.54,3.65,6.12,73.19,0,800,5217,3824,5181,1014,13.76,0,0
31013540,우만1동,0,1305428.0,4.64,32.14,35.06,0,1662,11456,5620,5754,1746,43.79,0,0
31013550,우만2동,0,806999.14,11.37,33.13,28.35,0,2400,10986,3416,4981,1168,87.0,0,0
31013560,인계동,0,2921788.54,24.86,9.71,29.04,0,5719,31613,8276,47946,9130,71.39,2,0
31013670,매교동,0,723616.73,13.0,0.91,57.53,0,4121,13911,3422,3702,1292,84.11,1,0
31013680,매산동,0,832111.27,22.29,7.17,33.13,1,777,6129,2972,11681,3091,45.54,2,5
31013690,고등동,0,1014081.57,2.07,0.59,66.88,1,2968,12266,4669,2968,1260,65.4,2,5
31013700,화서1동,0,955014.87,9.86,3.64,61.52,0,2943,12087,6184,4875,1915,41.75,0,0
31013710,화서2동,0,1954307.25,2.25,7.64,23.36,0,3861,15143,5338,5476,1367,94.23,1,0
31013720,행궁동,0,1562074.03,22.63,0.75,33.93,0,565,5274,3594,8073,3009,1.49,0,0
31014510,매탄1동,0,601331.98,3.75,0.0,75.42,0,1829,7355,2520,1827,771,73.29,0,0
31014520,매탄2동,0,608340.8,10.3,1.79,50.24,0,1905,8553,3472,4052,1136,62.91,0,0
31014530,매탄3동,0,3184842.52,0.66,0.0,11.4,0,5950,23103,5459,45811,2546,89.87,2,0
31014540,매탄4동,0,745572.01,0.24,0.0,52.64,0,2622,13116,4555,2401,1113,89.29,0,0
31014600,원천동,0,3238978.58,3.2,4.58,15.92,0,9262,29818,6367,24527,4348,90.39,1,0
31014620,광교1동,0,7972362.98,0.05,1.84,3.25,0,11212,35845,6015,32061,5300,87.6,2,0
31014630,광교2동,0,4145245.92,0.0,1.68,2.68,0,5848,17790,5074,13110,3411,98.42,2,0
31014640,영통1동,0,1688727.53,2.39,3.14,32.16,0,6636,21431,5128,3750,1331,98.78,1,0
31014650,영통2동,0,1369352.44,3.78,0.28,25.1,0,3767,19084,2542,16848,3206,95.53,3,0
31014660,영통3동,0,1699302.91,14.37,4.24,32.32,0,5712,21478,4434,16347,4225,94.42,2,0
31014670,망포1동,0,1027429.72,0.05,0.0,34.97,0,7042,20244,4398,3837,1370,93.61,1,0
31014680,망포2동,0,1420101.38,1.23,6.34,2.59,0,9202,21052,3208,4411,1376,96.39,1,0
31021510,신흥1동,0,322852.53,24.03,0.0,62.8,0,958,7502,4205,4156,1366,8.04,2,0
31021520,신흥2동,0,1141191.37,9.94,7.54,38.09,0,4822,17673,6400,3537,1233,95.33,3,0
31021530,신흥3동,0,321414.37,33.59,0.0,50.56,0,846,6536,3445,4380,1487,8.53,3,0
31021540,태평1동,0,1342137.62,4.09,1.78,20.37,0,1017,8722,4637,4917,1654,17.19,2,0
31021550,태평2동,0,482637.62,5.91,9.77,60.9,0,1405,8674,4351,4028,1088,16.38,0,0
31021560,태평3동,0,371412.97,7.05,0.0,64.21,0,1168,7212,4062,2617,1165,17.87,2,0
31021570,태평4동,0,404584.23,6.58,4.72,57.79,0,1319,7075,3514,2193,731,25.36,0,0
31021580,수진1동,0,333426.38,12.08,0.0,73.11,0,764,6513,4287,2831,1400,3.1,4,0
31021590,수진2동,0,924607.7,13.85,0.0,20.55,0,1449,8456,5110,5155,1390,46.13,3,0
31021600,단대동,0,803119.52,6.87,5.69,30.97,0,1897,8442,4235,3604,1008,57.08,3,0
31021610,산성동,0,584996.76,5.53,7.67,36.92,0,599,2653,1471,971,301,0.0,2,0
31021620,양지동,0,1260366.86,3.85,3.53,11.12,0,1139,5374,2818,1976,588,21.13,1,0
31021640,신촌동,0,4983271.31,0.0,0.0,6.88,0,879,2864,832,1239,300,61.48,0,0
31021650,고등동,0,12322533.77,0.0,0.0,3.55,0,2111,7466,2299,5291,1340,88.68,0,0
31021660,시흥동,0,12949411.37,0.11,3.93,2.95,0,263,2228,906,16814,1438,21.84,0,0
31021670,복정동,0,3559313.69,1.18,0.92,4.22,0,936,7589,1832,9923,1484,0.0,5,0
31021680,위례동,0,3166325.65,0.0,0.61,7.31,0,9186,26773,9028,17883,4511,95.74,4,0
31022510,성남동,0,2000825.67,16.89,5.91,19.45,0,2856,20378,9196,14022,4578,41.06,4,0
31022530,금광1동,0,606187.92,7.91,1.79,53.39,0,3348,12311,3908,2528,893,90.22,1,0
31022540,금광2동,0,1094812.06,5.47,1.01,37.42,0,2811,14776,7104,5112,2030,41.36,2,0
31022550,은행1동,0,273136.46,0.0,0.0,46.49,0,1274,5893,2509,707,331,33.4,1,0
31022560,은행2동,0,2407367.88,0.88,1.41,17.52,0,2383,12916,6876,2649,1284,27.17,1,0
31022570,상대원1동,0,6791300.5,1.08,0.29,7.05,0,2737,14443,7156,46392,6318,54.1,0,0
31022580,상대원2동,0,514232.54,8.37,0.0,48.75,0,316,1819,1034,4436,852,9.99,0,0
31022590,상대원3동,0,305902.58,8.65,0.0,73.66,0,1071,6654,4033,1828,1010,1.58,0,0
31022600,하대원동,0,2339445.8,6.89,0.61,11.57,0,2587,11299,5707,5958,1802,65.09,2,0
31022610,도촌동,0,9399368.92,0.3,0.6,2.56,0,4956,15474,6098,9026,2051,93.03,0,0
31022620,중앙동,0,679222.17,17.38,0.0,44.74,0,2573,10037,4315,1729,932,74.48,3,0
31023510,분당동,0,3386618.59,1.25,1.36,19.38,0,4293,14913,5682,3475,893,70.02,0,0
31023520,수내3동,0,1049864.37,1.52,1.52,24.42,0,3118,8204,2114,2333,734,87.85,0,0
31023530,수내1동,0,1022529.66,12.95,7.13,25.35,0,3311,11123,3404,23859,3498,100.0,2,0
31023540,수내2동,0,823351.32,1.12,4.87,23.2,0,2982,5750,1623,1889,695,100.0,2,0
31023550,정자2동,0,502331.51,0.0,0.0,70.22,0,1907,8973,3734,1381,537,100.0,0,0
31023560,정자3동,0,1970271.79,3.39,5.48,15.38,0,3295,10260,3342,7681,670,93.45,0,0
31023580,서현1동,0,7490739.68,4.72,1.96,7.51,0,6061,19059,5901,37303,5423,90.68,1,0
31023590,서현2동,0,780679.23,6.38,0.0,49.53,0,3268,10708,3783,3221,1190,89.11,0,0
31023600,이매1동,0,2885199.91,3.77,0.88,16.41,0,4818,14769,5258,5363,1299,88.45,3,0
31023610,이매2동,0,636016.57,0.0,0.0,49.86,0,2549,7368,3229,2299,740,100.0,2,0
31023620,야탑1동,0,1152104.97,10.13,16.85,28.58,0,2286,10132,4390,25254,3727,96.27,1,0
31023630,야탑3동,0,5108682.39,2.0,1.1,13.05,0,3487,16195,7156,13664,2619,68.13,3,0
31023640,야탑2동,0,623246.83,2.99,0.0,58.5,0,2697,8709,4468,8635,891,97.72,1,0
31023670,구미동,0,3758023.76,5.51,2.72,20.84,0,4070,16732,7871,23169,2632,86.16,2,0
31023680,운중동,0,17585271.72,1.16,0.87,1.71,0,7517,20947,6092,8594,2206,79.48,0,0
31023710,금곡동,0,5763143.06,1.19,0.18,8.92,0,3797,16026,7260,14262,2668,85.23,4,0
31023720,구미1동,0,3546946.85,1.08,0.0,14.55,0,2480,10294,3721,10208,2271,75.48,4,0
31023740,삼평동,1,2796727.21,0.78,0.55,4.68,0,5053,14477,4409,96004,4677,100.0,2,2
31023750,판교동,0,4576521.94,2.39,2.53,5.19,0,6499,15721,4292,6261,1474,81.81,0,0
31023760,백현동,1,1932769.41,0.0,0.0,4.97,0,5002,16272,5574,26195,2420,97.02,2,2
31023770,정자1동,0,1456921.56,3.47,0.32,4.7,0,5048,19526,5674,34858,4184,100.0,3,0
31023780,정자동,0,974622.46,15.35,0.0,35.34,0,2171,8988,3125,4832,1646,76.93,3,0
31030520,의정부2동,0,2320381.05,8.41,2.0,29.06,0,3171,18630,7773,20008,4664,41.04,8,0
31030550,호원1동,0,6227405.2,1.15,0.42,12.54,0,4352,19051,11080,7528,2065,67.67,7,0
31030560,장암동,0,8963288.56,1.12,0.0,6.05,0,2920,10239,5848,3460,932,98.14,7,0
31030570,신곡1동,0,2957597.22,2.52,0.65,29.05,0,5135,22868,11416,5211,1932,85.23,3,0
31030580,신곡2동,0,2436233.75,0.63,0.55,22.74,0,7161,26244,11996,10920,3679,92.8,6,0
31030590,송산1동,0,16096788.51,0.06,0.16,7.63,0,10706,35009,11578,15262,3703,91.04,0,0
31030600,자금동,0,11853900.16,0.77,1.4,6.69,0,3601,14913,7288,13391,2350,69.58,7,0
31030640,녹양동,0,3827297.28,0.42,6.92,15.7,0,2884,11393,5875,5173,1411,78.86,1,0
31030650,호원2동,0,4496387.8,0.83,0.0,12.51,0,4742,18372,9906,6004,1995,85.69,4,0
31030670,흥선동,0,6633189.78,0.03,0.0,10.84,0,2610,11038,5720,5153,1406,38.2,5,0
31030680,가능동,0,3310318.11,1.77,8.72,21.92,0,2956,13883,7421,6449,2125,37.57,3,0
31030690,의정부1동,0,1944041.14,13.77,2.26,47.26,0,3973,25474,9519,19314,6524,68.81,11,0
31030700,송산2동,0,1449692.05,2.6,0.91,40.37,0,5804,19339,6869,5786,1941,95.22,3,0
31030710,송산3동,0,9306172.38,0.0,0.0,2.43,0,10624,27092,7740,12952,3703,98.13,2,0
31041510,안양1동,0,606692.36,31.53,0.0,25.69,0,1636,7319,2928,7022,2230,95.5,1,2
31041520,안양2동,0,1709180.92,8.67,3.96,26.91,0,2717,13779,6487,6827,2038,56.51,1,2
31041530,안양3동,0,728205.6,3.32,0.0,43.89,0,1716,8886,5085,4954,1346,37.91,1,2
31041540,안양4동,0,310155.68,24.89,0.0,44.96,0,603,3855,2280,5280,1708,57.3,1,2
31041550,안양5동,0,644161.87,6.18,0.0,52.16,0,1049,5563,3400,4870,978,43.99,0,0
31041560,안양6동,0,1440984.12,10.59,7.58,20.47,0,3396,16803,6358,10395,2729,64.3,1,0
31041570,안양7동,0,1054269.24,10.66,0.0,23.58,0,2741,9157,3108,20688,3650,94.4,1,0
31041580,안양8동,0,1169433.17,2.08,4.15,23.71,0,757,4764,2818,4543,872,14.57,1,0
31041590,안양9동,0,6529738.06,0.03,0.0,6.4,0,1812,8987,5725,2086,794,59.62,0,0
31041600,석수1동,0,10369360.64,0.57,0.35,4.9,0,2498,10695,5671,6013,1279,76.71,2,0
31041610,석수2동,0,3313257.13,2.4,0.99,18.38,2,3888,17515,8694,9633,2044,62.37,3,0
31041620,석수3동,0,788986.56,1.3,9.04,33.35,0,1755,7161,3619,1674,678,39.08,0,0
31041630,박달1동,0,451171.36,7.21,4.97,64.56,0,1401,7980,4799,3309,1397,41.68,0,0
31041640,박달2동,0,7427220.98,0.39,0.66,5.4,2,3885,12457,4917,5879,1206,85.06,1,0
31042510,비산1동,0,2098510.5,1.28,0.87,20.25,0,5081,17303,6416,3276,995,99.39,1,2
31042520,비산2동,0,476894.19,6.52,0.0,47.45,0,2537,8663,3347,2489,700,98.78,0,0
31042530,비산3동,0,5335692.5,1.32,3.03,8.37,0,1279,6515,3644,5538,1284,54.28,0,0
31042540,부흥동,0,483614.38,0.87,12.64,52.32,0,3146,9469,3902,5364,1354,100.0,1,0
31042550,달안동,0,433768.11,5.12,18.41,38.24,0,1023,6440,2489,5628,1062,100.0,1,0
31042560,관양1동,0,3239770.22,1.75,0.03,18.49,0,3800,19767,10249,10085,3095,47.99,0,0
31042570,관양2동,0,1660688.25,4.28,1.05,19.26,0,2295,11479,4601,57742,8060,61.69,0,0
31042580,부림동,0,947724.6,4.74,18.5,29.16,0,3842,17213,4792,16927,3615,100.0,2,0
31042590,평촌동,0,533385.6,0.0,0.86,49.12,0,2562,8541,2944,11654,1833,95.29,0,0
31042600,평안동,0,831387.37,0.0,17.82,41.6,0,5568,13808,3569,4418,831,100.0,2,0
31042610,귀인동,0,715438.98,13.59,1.53,47.53,0,4485,9244,2499,5106,1600,94.63,0,0
31042620,호계1동,0,1006107.86,0.0,0.0,40.63,0,4812,13347,3091,22980,5301,96.84,2,0
31042630,호계2동,0,1661540.89,6.56,0.27,21.85,0,2590,11432,4825,9983,2051,88.87,4,0
31042640,호계3동,0,849850.45,1.72,0.0,47.98,0,3626,13958,5576,5220,1499,93.38,0,0
31042650,범계동,0,572755.32,10.37,5.32,47.6,0,3110,9254,2962,12289,2649,100.0,1,0
31042660,신촌동,0,400300.32,4.37,0.0,60.84,0,2241,7276,2869,3139,988,96.42,0,0
31042670,갈산동,0,729835.25,0.0,9.62,41.67,0,2032,5830,2653,1846,679,89.7,0,0
31050870,심곡동,0,17155775.75,2.45,1.74,15.94,0,5750,36110,17333,24149,7173,26.0,0,0
31050880,부천동,0,17155775.75,2.45,1.74,15.94,0,10676,49845,24479,60159,13002,37.91,0,0
31050890,중동,0,17155775.75,2.45,1.74,15.94,0,5622,23311,10989,20977,4502,58.76,0,0
31050900,신중동,0,17155775.75,2.45,1.74,15.94,0,18824,78534,30332,53817,12687,93.21,0,0
31050910,상동,0,17155775.75,2.45,1.74,15.94,0,15384,50940,16167,31197,8652,96.4,0,0
31050920,대산동,0,17155775.75,2.45,1.74,15.94,0,9196,44098,23073,19428,6492,52.59,0,0
31050930,소사본동,0,17155775.75,2.45,1.74,15.94,0,6834,30212,16684,11862,3844,58.92,0,0
31050940,범안동,0,17155775.75,2.45,1.74,15.94,0,19019,58049,22895,20049,7127,81.15,0,0
31050950,성곡동,0,17155775.75,2.45,1.74,15.94,0,9012,45499,23047,14144,5163,34.35,0,0
31050960,오정동,0,17155775.75,2.45,1.74,15.94,0,9564,46762,21728,52553,12390,39.38,0,0
31060510,광명1동,0,308585.62,2.54,0.0,70.56,0,4,32,14,56,30,66.19,0,0
31060520,광명2동,0,258223.36,4.83,0.0,74.1,0,242,1542,1137,777,291,3.85,1,0
31060530,광명3동,0,319192.97,2.53,0.0,69.35,0,850,5155,3723,3680,1448,0.0,1,0
31060540,광명4동,0,289068.66,0.0,0.0,82.9,0,790,4044,2858,2231,843,61.57,1,0
31060550,광명5동,0,394641.84,0.0,0.0,69.97,0,1632,6684,3687,1942,667,37.9,1,0
31060560,광명6동,0,2436247.68,0.71,0.0,19.97,0,2496,7840,3408,4771,1265,73.24,0,0
31060570,광명7동,0,2321173.46,0.52,0.0,18.24,0,3456,12990,5603,3750,1177,68.44,1,0
31060580,철산1동,0,568373.17,2.27,0.1,31.87,0,1932,6426,2174,2139,457,99.68,1,0
31060590,철산2동,0,616783.92,0.0,0.0,65.99,0,452,3097,1828,1820,556,2.19,1,0
31060600,철산3동,0,1332741.69,6.21,6.26,46.87,0,7584,21509,7679,14209,2295,99.29,1,0
31060610,철산4동,0,334981.53,0.0,0.0,64.51,0,1612,5960,1817,743,386,99.51,1,0
31060620,하안1동,0,3904565.93,1.69,4.3,17.03,0,4855,14586,5877,7667,1702,92.92,0,0
31060630,하안2동,0,441554.91,6.28,0.0,55.27,0,1557,8149,3496,2065,669,100.0,0,0
31060640,하안3동,0,576420.07,7.69,0.0,60.52,0,2637,11039,5413,4943,1533,100.0,1,0
31060650,하안4동,0,430821.96,0.0,2.71,44.58,0,1889,7530,2416,1250,456,100.0,1,0
31060660,소하1동,0,3754836.94,0.37,0.0,9.64,0,6261,17372,6578,23983,3052,94.4,2,0
31060680,학온동,0,12912992.76,0.66,0.0,4.89,0,126,851,927,6326,1744,0.0,0,0
31060690,소하2동,0,3899319.9,2.01,0.4,11.44,0,3959,15055,7623,4432,1414,61.21,0,0
31060700,일직동,0,3449914.18,0.0,0.29,4.58,2,4470,14781,2493,20617,3835,97.23,1,0
31070110,팽성읍,0,56841957.48,0.31,0.35,5.93,0,3277,15314,9749,11356,2857,33.65,0,0
31070120,안중읍,0,28552059.0,1.06,0.52,6.37,0,8181,26407,8150,13694,3913,75.15,0,0
31070130,포승읍,0,61908938.41,0.9,0.04,3.86,0,3058,15267,5314,28233,3380,61.64,0,0
31070140,청북읍,0,52484366.58,0.11,0.18,3.09,0,6609,15494,4532,23651,3240,76.07,0,0
31070310,진위면,0,33968295.13,0.28,0.19,4.25,0,1059,6318,3755,25097,2074,44.31,1,0
31070320,서탄면,0,28554805.47,0.1,0.23,3.82,0,289,1684,1593,12814,1679,0.0,0,0
31070330,고덕면,0,22184075.2,0.14,0.13,6.81,0,1692,7839,3233,8226,1549,65.59,0,0
31070340,오성면,0,32509332.4,0.22,0.15,5.29,0,643,3164,2651,4696,898,5.41,0,0
31070370,현덕면,0,46399871.38,0.2,0.1,3.93,0,526,2695,2585,1466,573,34.43,0,0
31070510,중앙동,0,5341866.85,1.77,1.06,15.44,0,6272,27767,9236,12654,3162,83.24,1,2
31070520,서정동,0,1672522.6,2.45,2.4,59.26,0,2827,14561,6487,7262,2512,36.54,1,0
31070530,송탄동,0,19553607.39,0.22,0.13,5.02,0,4356,14067,3480,18953,2600,87.35,0,0
31070550,지산동,0,698334.53,2.37,0.0,56.25,0,1326,8876,2495,2428,833,56.17,1,0
31070560,송북동,0,7131737.13,0.64,0.0,11.59,0,3161,12607,5607,5219,1719,64.47,1,0
31070570,신장1동,0,1588391.5,0.0,0.0,22.02,0,1011,4438,1609,1773,569,30.02,0,0
31070580,신장2동,0,632375.77,0.0,0.0,55.21,0,376,2879,1853,2471,868,18.23,1,0
31070590,신평동,0,6417828.23,2.74,1.6,14.24,0,2103,12974,5486,16647,5063,56.36,1,4
