dong_code,dong_name,station_count_준고속철도,행정동전체면적_m2,상업업무지역비율_pct,공공시설지역비율_pct,주거지역비율_pct,station_count_고속철도,pop_0_19,pop_20_59,pop_60_plus,worker_count,business_count,아파트비율_퍼센트,station_count_지하철,station_count_일반철도,worker_density,business_density,station_density_지하철,기타지역비율_pct
11190750,도림동,0,585894.19,11.32,0.0,60.53,1,1606,11125,4848,3140,1422,39.72,3,5,0.005359329472009967,0.002427059397833813,5.120378476442644e-06,28.150000000000006
11190760,문래동,0,1786737.86,18.05,11.13,22.7,1,5831,19534,6749,50398,7117,96.02,7,5,0.028206711867468866,0.003983236802269453,3.917754336923729e-06,48.120000000000005
11200520,노량진2동,0,600578.26,21.15,0.0,57.61,0,556,6460,3170,6801,1843,15.46,5,0,0.0113240862229791,0.0030687091470299192,8.325309677237979e-06,21.24000000000001
11200530,상도1동,0,1482881.14,3.15,0.62,61.59,0,5209,28371,10614,9253,2518,60.42,3,0,0.006239879751884633,0.0016980457381655144,2.0230886475363554e-06,34.64
11200540,상도2동,0,778668.57,9.86,0.0,78.63,0,4169,16985,6339,5159,1649,75.82,2,0,0.006625411887285686,0.002117717426271389,2.568486872372819e-06,11.510000000000005
11200550,상도3동,0,637209.87,6.11,0.0,74.81,0,2285,14928,6717,3441,1368,12.88,3,0,0.005400104678143167,0.002146859401249594,4.708025002740338e-06,19.08
11200560,상도4동,0,939577.66,1.98,0.0,72.27,0,2929,16992,7767,3282,1362,15.94,4,0,0.003493058785545273,0.0014495874667619323,4.25723191413196e-06,25.75
11200630,사당1동,0,635182.65,3.36,0.0,75.87,0,1391,15547,5581,10847,2455,11.39,6,0,0.0170769777792722,0.0038650300035137134,9.446101841581377e-06,20.769999999999996
11200650,사당3동,0,907699.14,3.2,0.0,49.99,0,3300,13717,6678,4734,1304,68.73,4,0,0.005215384471938407,0.0014365993560219018,4.4067464908647295e-06,46.809999999999995
11200660,사당4동,0,436154.87,0.0,0.0,67.91,0,1228,8616,3980,1880,871,23.35,2,0,0.004310395525233723,0.0019969970757864747,4.5855271545039605e-06,32.09
11200670,사당5동,0,682209.62,0.0,0.0,39.0,0,1743,8829,3577,1930,797,59.49,2,0,0.0028290424869290317,0.0011682626228406417,2.9316502455223128e-06,61.0
11200680,대방동,0,1544928.38,10.28,6.69,42.1,0,5174,22343,8121,12000,2222,61.08,10,0,0.007767350354404343,0.001438254373957204,6.472791962003619e-06,40.93
11200690,신대방1동,0,675291.7,6.88,2.44,57.02,0,3512,13914,5871,4189,1347,71.82,4,0,0.0062032452049062175,0.0019946935524012117,5.923366154123865e-06,33.66
11200700,신대방2동,0,977393.31,13.63,38.58,32.57,0,3211,13934,4878,17213,1749,62.53,7,0,0.017611129341394704,0.0017894536233137358,7.161907011547256e-06,15.219999999999999
11200710,흑석동,0,1708333.59,0.0,2.01,53.96,0,4509,18182,7270,10586,1696,83.46,3,0,0.00619668199577931,0.0009927803386398741,1.756097297122419e-06,44.03
11200720,노량진1동,0,1613472.12,9.76,3.56,43.75,0,3389,20147,8486,7175,2169,78.08,6,0,0.004446931503195438,0.0013443058439624954,3.718688365041481e-06,42.93
11200730,사당2동,0,2763246.32,1.95,1.89,20.14,0,3460,16558,8132,6229,2118,78.39,6,0,0.0022542326230176463,0.0007664897568713075,2.1713590846212676e-06,76.02
11210520,보라매동,0,749893.17,6.64,0.0,64.3,0,2229,15014,6585,7212,1827,22.46,5,0,0.009617369898040046,0.00243634703323893,6.667616401858046e-06,29.060000000000002
11210540,청림동,0,297159.82,0.0,0.0,62.31,0,2129,8570,4025,1493,695,82.79,0,0,0.005024232414563172,0.002338808793115475,0.0,37.69
11210570,행운동,0,718246.43,3.07,0.0,68.28,0,2080,20486,6299,6632,1960,49.39,2,0,0.009233599671226578,0.0027288684191200383,2.784559611346978e-06,28.650000000000006
11210580,낙성대동,0,2262854.67,2.05,2.46,13.97,0,1294,13159,2825,8617,1832,42.69,2,0,0.0038080218381686525,0.0008095968443222666,8.838393496967976e-07,81.52
11210610,중앙동,0,384734.5,11.15,0.0,65.24,0,859,10978,3344,5124,1576,28.15,2,0,0.01331827532978409,0.004096331366069424,5.1983900584637355e-06,23.61
11210620,인헌동,0,1089095.4,1.33,0.0,40.33,0,2134,17464,5856,4469,1449,18.72,1,0,0.004103405450026661,0.0013304619595186017,9.18193208777503e-07,58.34
11210630,남현동,0,3281077.09,1.04,1.5,13.45,0,1420,11976,4291,6669,1453,39.88,3,0,0.0020325642516310625,0.00044284238380865704,9.143338963702486e-07,84.01
11210640,서원동,0,647542.9,11.55,0.0,61.57,0,1249,16816,4859,8251,1794,18.81,5,0,0.012742012922808018,0.0027704728134186865,7.721496135503585e-06,26.879999999999995
11210650,신원동,0,544985.89,2.94,0.0,65.32,0,1079,11945,4544,2624,1110,17.11,4,0,0.004814803553816507,0.0020367499789391477,7.339639563744675e-06,31.74000000000001
11210660,서림동,0,941267.09,3.27,0.0,47.53,0,1538,16476,5335,2893,1233,33.58,3,0,0.003073516572187035,0.0013099363752183248,3.1871931270518853e-06,49.199999999999996
11210680,신사동,0,641041.84,9.63,0.02,63.64,0,1440,15640,5205,4368,1787,6.57,3,0,0.0068139078097177895,0.0027876495549372,4.679881737443536e-06,26.709999999999994
11210690,신림동,0,541248.63,23.4,3.11,47.84,0,685,19377,2778,5851,2181,30.52,5,0,0.010810189025128616,0.004029571400411128,9.23789867127723e-06,25.650000000000006
11210710,난향동,0,821409.89,2.08,0.0,36.14,0,2213,8387,4130,1917,617,78.61,0,0,0.0023337922069293104,0.0007511475178275349,0.0,61.78
11210720,조원동,0,666617.47,16.34,2.98,51.13,0,1502,13678,4463,6434,2053,44.74,2,0,0.009651712247960563,0.003079727268427578,3.0002214012933056e-06,29.549999999999997
11210730,대학동,0,8405319.65,0.36,0.28,5.84,0,1463,18122,4696,16255,2076,49.59,2,0,0.001933894328454321,0.00024698644268663,2.3794454979444124e-07,93.52
11210780,은천동,0,776224.67,11.35,0.0,66.33,0,4078,19660,8657,7517,2181,56.91,3,0,0.009684051912319611,0.0028097535214539142,3.8648604146546275e-06,22.320000000000007
11210790,성현동,0,678233.66,0.0,4.99,73.23,0,4165,16281,7821,2976,1180,82.98,1,0,0.004387868334278958,0.0017398133852315762,1.4744181230776069e-06,21.78
11210800,청룡동,0,1195623.79,12.05,1.9,42.82,0,2502,26674,6607,12886,2594,55.0,6,0,0.010777637671371713,0.002169578776931416,5.018300948954701e-06,43.23
11210810,난곡동,0,972388.64,2.34,0.0,53.34,0,2434,14759,8141,2790,1181,11.66,0,0,0.0028692231533796074,0.0012145349620578194,0.0,44.31999999999999
11210820,삼성동,0,2604428.79,0.67,0.48,23.69,0,1728,10478,7776,2516,1014,67.27,2,0,0.0009660467622116631,0.00038933681116161623,7.679227044607814e-07,75.16
11210830,미성동,0,1359451.7,5.38,0.75,43.11,0,3338,17390,8830,5347,1848,41.47,0,0,0.003933203364239177,0.0013593715760452586,0.0,50.76
11220510,서초1동,0,1382707.51,13.68,7.43,41.66,0,2982,12668,4515,38516,5279,67.21,3,0,0.027855493458425955,0.0038178717926843552,2.1696562564980235e-06,37.230000000000004
11220520,서초2동,0,1230944.41,21.6,8.31,33.04,0,4295,15981,4404,76349,8269,92.47,4,0,0.06202473432523224,0.006717606362039391,3.249537483148816e-06,37.05
11220530,서초3동,0,2998620.44,19.52,22.63,20.64,0,4237,20577,7202,93255,11147,63.11,5,0,0.031099301117179408,0.00371737611445176,1.6674334414872879e-06,37.21
11220540,서초4동,0,879787.48,21.34,0.63,53.43,0,6586,17588,6110,29297,4180,99.14,7,0,0.033300087425280255,0.004751147402043603,7.956466941221345e-06,24.599999999999994
11220550,잠원동,0,1756895.34,3.36,9.21,42.6,0,5122,16422,5268,17138,3235,88.25,7,0,0.009754707414673006,0.0018413162846579048,3.984301079630706e-06,44.83
11220560,반포본동,0,972551.61,1.64,12.84,42.58,0,44,137,49,949,229,100.0,4,0,0.0009757836913048164,0.0002354630825171791,4.112892271042429e-06,42.94
11220570,반포1동,0,992383.8,5.22,0.0,65.66,0,6966,20891,5951,11439,2510,72.77,9,0,0.011526790340475865,0.0025292633756966885,9.069071865047886e-06,29.120000000000005
11220580,반포2동,0,1396053.87,2.1,9.17,29.16,0,5942,12842,4521,2617,569,100.0,5,0,0.0018745694963628115,0.00040757739527338163,3.581523684300366e-06,59.57
11220590,반포3동,0,1251728.58,5.5,12.18,33.18,0,5158,13886,4728,7367,1410,99.91,6,0,0.005885461207525632,0.001126442283509046,4.793371419187429e-06,49.14
11220600,반포4동,0,1427164.01,20.13,23.74,35.55,0,3522,10729,4222,28826,4063,61.9,8,0,0.020198099025631973,0.002846904750612041,5.605522521510296e-06,20.580000000000013
11220610,방배본동,0,677520.99,7.28,0.09,67.68,0,3931,11863,4620,9270,2240,60.21,3,0,0.01368223292958522,0.003306170632391682,4.427907096953146e-06,24.94999999999999
11220620,방배1동,0,689255.66,7.45,14.93,58.18,0,2232,10050,4230,23145,2676,35.19,2,0,0.03357970248610538,0.0038824490755160076,2.9016809234050876e-06,19.439999999999998
11220630,방배2동,0,1904061.32,2.67,4.9,37.44,0,2442,10560,5047,16664,2634,41.25,8,0,0.008751818980237717,0.0013833588090462162,4.201545357771348e-06,54.99
11220640,방배3동,0,2375172.0,3.1,1.13,25.63,0,2689,8847,4346,12585,1906,83.33,3,0,0.005298563640842437,0.0008024682001943334,1.2630664221316895e-06,70.14
11220650,방배4동,0,949542.25,4.88,11.01,62.44,0,3885,13756,5141,13760,3228,47.9,4,0,0.014491192993102822,0.0033995327748354586,4.21255610264617e-06,21.67
11220660,양재1동,0,5765451.1,3.9,2.93,11.77,0,7160,24082,10746,49549,5382,74.04,4,0,0.008594123710443761,0.0009334915701549642,6.937878633630355e-07,81.4
11220670,양재2동,0,7562389.88,10.96,6.65,4.94,0,2440,14082,4774,51197,7134,12.42,2,0,0.006769949819081835,0.0009433525794349243,2.644666609012964e-07,77.45
11220680,내곡동,0,12709085.01,1.52,4.55,4.82,0,2991,9352,4853,10233,1325,87.19,1,0,0.0008051720475502546,0.00010425612850621396,7.868387057072751e-08,89.11
11230510,신사동,0,2059267.86,6.4,10.34,28.89,0,2347,8997,4098,27934,5847,76.84,4,0,0.013565015286483588,0.002839358644664908,1.9424379303334417e-06,54.37
11230520,논현1동,0,1258764.65,11.13,0.0,63.4,0,1369,15495,4176,49670,8020,31.87,8,0,0.03945932228046395,0.006371326045687959,6.3554374520578135e-06,25.47
11230530,논현2동,0,1458547.67,24.73,4.74,47.98,0,2080,13911,4416,68183,8291,51.1,7,0,0.04674718653489915,0.005684421682249957,4.799294629809396e-06,22.55000000000001
11230580,삼성1동,0,1944660.09,12.41,23.75,20.17,0,1776,7241,3133,71426,7462,70.17,6,0,0.03672929802330273,0.0038371744441783795,3.0853721073532935e-06,43.67
11230590,삼성2동,0,1242291.61,15.32,21.99,44.08,0,5524,19649,5420,48075,5954,72.92,8,0,0.03869864338825649,0.004792755543082249,6.439711848279811e-06,18.61
11230600,대치1동,0,809835.92,9.69,4.8,47.28,0,6873,13070,3946,7798,1377,99.19,6,0,0.00962911104252292,0.001700344435182619,7.40890821430335e-06,38.230000000000004
11230630,대치4동,0,701092.72,31.83,0.0,46.96,0,2807,12811,3020,32608,5484,31.33,3,0,0.04651025330791468,0.007822075231250126,4.279034590399413e-06,21.210000000000008
11230640,역삼1동,0,2362171.48,32.99,4.25,40.38,0,2143,26570,5418,171515,19243,29.24,10,0,0.0726090385272427,0.008146317980233398,4.233392911829444e-06,22.379999999999995
11230650,역삼2동,0,1135047.65,22.17,1.76,51.58,0,7985,23169,5244,42557,5600,76.7,4,0,0.03749358011500668,0.004933713575769848,3.5240811255498916e-06,24.489999999999995
11230660,도곡1동,0,1050626.28,9.25,34.53,30.68,0,3805,12242,4519,19183,2286,86.7,3,0,0.01825863331708913,0.0021758450587950656,2.8554397097048108e-06,25.539999999999992
11230670,도곡2동,0,990779.0,8.55,8.44,43.37,0,7205,18218,7226,21716,2793,95.26,5,0,0.021918106863166073,0.002818993943121332,5.046534090800809e-06,39.64
11230680,개포1동,0,1449975.08,1.95,1.03,38.16,0,2228,6320,3338,1116,254,98.72,3,0,0.0007696684000888507,0.00017517542439298214,2.069001075507663e-06,58.86000000000001
11230710,개포4동,0,1665487.9,11.95,7.0,23.99,0,3689,14201,5313,10653,2827,46.27,1,0,0.006396323863977659,0.0016974005034698998,6.004246563388396e-07,57.06
11230720,일원본동,0,2354662.64,0.0,6.89,17.25,0,5025,12730,5050,10089,707,94.78,1,0,0.004284690226349008,0.0003002553265961689,4.2468928797195044e-07,75.86
11230730,일원1동,0,953486.66,5.07,10.1,27.6,0,1575,8215,4768,5804,1234,58.11,1,0,0.0060871328812708595,0.0012941974458112063,1.048782370997736e-06,57.23
11230740,일원2동,0,1300311.08,1.95,11.64,29.47,0,2624,9388,4820,9337,749,100.0,0,0,0.007180589432436577,0.0005760160099491268,0.0,56.94
11230750,수서동,0,1629429.58,2.08,6.84,15.21,0,1013,6456,6558,17682,1812,99.21,2,0,0.010851650305680275,0.0011120456030931263,1.2274234029725455e-06,75.87
11230760,세곡동,0,6367874.51,1.18,0.24,6.27,0,8709,26701,10121,9536,2437,92.54,4,0,0.0014975169477680279,0.00038270226528006333,6.281530821174614e-07,92.31
11230770,압구정동,0,2345094.88,4.5,3.41,41.99,0,4479,14073,7028,38685,5746,90.71,2,0,0.016496134262949328,0.0024502206921263236,8.528439582757827e-07,50.099999999999994
11230780,청담동,0,2329254.63,10.73,3.42,37.39,0,3864,15262,5503,43007,6336,74.56,4,0,0.018463846522359544,0.0027201834949117597,1.7172875599190404e-06,48.46
11230790,대치2동,0,1837396.61,15.99,6.36,35.41,0,8923,21347,7965,58795,5599,92.44,7,0,0.03199907939292432,0.0030472462883065444,3.809738170770818e-06,42.24
11230800,개포2동,0,2243374.71,1.14,7.31,30.8,0,8770,25034,7880,4240,1294,97.43,8,0,0.0018900097166474252,0.0005768095691843793,3.5660560691460855e-06,60.75
11240510,풍납1동,0,1075311.08,1.26,9.63,30.92,0,1231,6493,4064,2105,724,51.85,3,0,0.001957573058747264,0.0006732935365952585,2.789890345007977e-06,58.19
11240520,풍납2동,0,2564595.77,2.26,8.32,18.53,0,3440,14382,5886,16221,1621,74.07,4,0,0.006324973389446381,0.0006320684214470491,1.5596999912326934e-06,70.89
11240530,거여1동,0,522316.8,4.21,9.18,46.99,0,1339,7002,3686,3457,1081,44.52,2,0,0.006618588565280332,0.0020696251776303265,3.829093760648153e-06,39.62
11240540,거여2동,0,509628.67,8.19,0.0,76.87,0,3522,13578,6461,4829,1257,89.14,2,0,0.00947552656310573,0.0024665017373832893,3.924425994245488e-06,14.939999999999998
11240550,마천1동,0,575267.44,0.0,0.0,60.67,0,2021,9699,6262,2867,1167,44.6,1,0,0.00498376894049516,0.0020286216789528605,1.7383219185542935e-06,39.33
11240560,마천2동,0,890702.3,4.43,0.0,41.0,0,1633,9590,6361,4307,1411,25.26,1,0,0.004835510136160696,0.001584143209222833,1.1227095742188753e-06,54.57
11240570,방이1동,0,609269.2,17.3,6.5,45.36,0,2338,9168,3618,7796,1771,43.14,5,0,0.012795657485840486,0.002906761083558684,8.206553030939256e-06,30.840000000000003
11240580,방이2동,0,769853.37,33.64,1.37,47.14,0,2027,18675,5538,22550,4894,16.55,4,0,0.029291292184259826,0.0063570547206105365,5.195794622485113e-06,17.849999999999994
11240590,오륜동,0,3085137.89,0.72,0.0,11.12,0,3619,9576,4601,5009,780,100.0,7,0,0.0016235903154344143,0.0002528250042002083,2.2689423453864844e-06,88.16
11240600,오금동,0,1648894.59,11.13,1.42,35.57,0,5217,21655,10541,18895,3230,55.63,5,0,0.011459192185162913,0.001958888105746293,3.03233452901903e-06,51.879999999999995
11240610,송파1동,0,686936.38,15.78,0.0,67.04,0,2097,15935,5334,13205,2926,14.47,5,0,0.019223031978314747,0.004259491977928735,7.278694425715542e-06,17.179999999999993
11240620,송파2동,0,631032.88,3.7,0.0,46.32,0,2983,10881,4684,3904,1186,69.79,7,0,0.006186682380065732,0.0018794583255015262,1.1092924349503105e-05,49.98
11240630,석촌동,0,946929.69,26.14,6.82,44.93,0,2813,20809,7144,14722,3546,9.21,4,0,0.015547088823294294,0.003744734205094523,4.224178460343511e-06,22.11
11240640,삼전동,0,953353.62,7.39,1.36,54.95,0,2820,19893,6362,10704,2555,3.96,2,0,0.011227733104834409,0.002680012900116958,2.0978574560602407e-06,36.3
11240650,가락본동,0,1014754.65,23.75,4.02,31.06,0,2967,15709,6511,27038,4737,58.59,8,0,0.026644864351923446,0.004668123471967651,7.883679074465107e-06,41.17
11240660,가락1동,0,1393250.31,34.0,1.17,29.13,0,5719,15857,5892,12851,3808,100.0,3,0,0.009223755349394297,0.0027331772134848243,2.1532383509596832e-06,35.7
11240670,가락2동,0,932326.39,9.06,8.54,55.08,0,5255,18817,7139,11767,3166,61.24,5,0,0.012621116516796,0.003395806483570675,5.362928748532336e-06,27.319999999999993
11240680,문정1동,0,612556.07,11.94,0.0,56.59,0,2439,11969,5113,7514,1783,50.47,5,0,0.012266632179283334,0.0029107539493827767,8.162518085762134e-06,31.47
11240690,문정2동,0,2242068.76,2.62,1.59,15.04,0,2902,19918,5969,97117,11426,100.0,6,0,0.04331579911026763,0.005096186256102618,2.6760999069329343e-06,80.75
11240710,잠실본동,0,1029013.59,20.68,1.56,44.58,0,2449,19326,5975,22363,4282,17.5,3,0,0.02173246322216471,0.004161266713647959,2.9154133911592422e-06,33.18000000000001
11240750,잠실4동,0,780216.16,0.0,0.03,63.2,0,4931,11834,4444,1645,582,100.0,5,0,0.0021083900645930175,0.0007459471231569217,6.408480439492454e-06,36.769999999999996
11240770,잠실6동,0,1508025.59,7.28,11.84,15.3,0,2947,9127,4432,63129,3034,100.0,7,0,0.04186202171780213,0.0020119021985428513,4.64183104475938e-06,65.58
11240780,잠실7동,0,723498.1,0.0,19.26,34.08,0,1435,4931,3053,1213,339,100.0,2,0,0.0016765766212561365,0.00046855686282426236,2.764347273299483e-06,46.66
11240790,잠실2동,0,2686893.95,0.0,27.73,17.12,0,9111,20260,5533,3929,1188,100.0,2,0,0.0014622832434400238,0.0004421462186833159,7.443539035072658e-07,55.15
11240800,잠실3동,0,1542667.75,10.69,2.51,36.25,0,6580,18570,8662,8305,1842,100.0,6,0,0.005383531223716944,0.0011940354622620843,3.889366326586594e-06,50.55
11240810,장지동,0,1278375.5,14.8,0.0,31.97,0,4332,16948,7221,10313,1654,78.18,4,0,0.008067269749709163,0.0012938295516356983,3.1289711043184965e-06,53.230000000000004
11240820,위례동,0,2640695.0,0.46,0.0,2.64,0,12600,26303,6008,6902,1648,99.37,5,0,0.002613705861515193,0.0006240781309442246,1.8934409312628173e-06,96.9
11250530,명일1동,0,634952.36,8.42,0.0,73.86,0,4367,14515,6396,7309,2558,81.9,3,0,0.011511099824693762,0.004028648700446934,4.7247639176469125e-06,17.72
11250540,명일2동,0,914343.46,7.73,0.0,40.32,0,3313,9526,4197,5589,1474,90.0,3,0,0.006112582683031248,0.0016120856816582679,3.281042771353327e-06,51.95
11250550,고덕1동,0,1518519.7,3.33,0.0,31.03,0,6081,13144,4760,2811,999,87.16,2,0,0.0018511449011701913,0.0006578775369153402,1.3170721459766569e-06,65.64
11250560,고덕2동,0,2475353.8,1.38,7.97,17.24,0,4758,13124,4891,5860,1320,82.98,3,0,0.0023673383578445744,0.0005332571044974127,1.211947964766847e-06,73.41
11250580,암사2동,0,2174364.73,1.62,0.0,10.49,0,2127,8986,3761,3514,1052,78.54,1,0,0.0016161042126468998,0.00048381947401950445,4.599044429843198e-07,87.89
11250590,암사3동,0,1799397.05,0.93,0.0,17.27,0,3442,9535,4195,2782,1210,85.25,1,0,0.0015460734472052954,0.0006724474734429933,5.557417135892507e-07,81.8
11250610,천호1동,0,669009.18,4.03,0.0,73.06,0,2646,15157,8168,5465,2066,31.85,3,0,0.00816879672700203,0.0030881489548007673,4.484243400001115e-06,22.909999999999997
11250630,천호3동,0,561881.09,13.48,0.0,74.4,0,2198,16672,7184,9135,2299,55.65,5,0,0.016257888301308417,0.004091613049229124,8.898679967875434e-06,12.11999999999999
11250650,성내1동,0,663685.94,17.99,2.63,49.91,0,2900,11664,4827,19343,2788,49.81,2,0,0.029144809063920436,0.004200782074663195,3.0134735112361513e-06,29.47
11250660,성내2동,0,625157.32,1.91,0.0,79.28,0,1878,14862,6765,6560,2361,38.88,5,0,0.01049335869552814,0.003776649371972856,7.99798681061596e-06,18.810000000000002
11250670,성내3동,0,647366.91,21.04,0.0,54.69,0,2471,13741,6225,9030,2951,40.58,4,0,0.013948813046160349,0.004558465924608991,6.178876210923742e-06,24.27000000000001
11250700,둔촌1동,0,912192.44,4.16,0.0,53.0,0,5,34,13,205,22,0.0,3,0,0.00022473328105827395,2.41177179672294e-05,3.288779722804009e-06,42.84
11250710,둔촌2동,0,1550480.18,3.79,2.7,33.03,0,3369,14256,6672,9432,1830,61.34,3,0,0.006083276730399202,0.0011802795183026443,1.934884456233843e-06,60.48
11250720,암사1동,0,735491.49,3.11,0.0,76.52,0,4032,20083,9614,6285,2332,26.89,2,0,0.008545306214099836,0.0031706689087161203,2.7192700760858665e-06,20.370000000000005
11250730,천호2동,0,1850883.41,9.57,0.0,32.19,0,3076,20476,9234,14701,4229,34.94,3,0,0.007942693699934656,0.0022848548844992627,1.6208476362018888e-06,58.24
11250740,길동,0,1631642.7,13.92,0.3,42.19,0,4622,27129,12924,19527,5177,63.79,3,0,0.011967693662270743,0.0031728760224087487,1.8386378341174901e-06,43.59
11250750,강일동,0,2272204.27,0.0,0.03,12.15,0,6789,18514,8796,4894,1330,99.77,2,0,0.00215385564783683,0.0005853346979205116,8.802025532639272e-07,87.82
11250760,상일1동,0,1804074.54,5.24,0.0,42.41,0,9335,22059,7923,7003,1638,87.88,3,0,0.0038817686546151146,0.0009079447460030784,1.6629024652071033e-06,52.35
11250770,상일2동,0,1116420.44,5.01,0.0,2.36,0,2344,6733,2659,17923,468,98.73,2,0,0.016053987689296927,0.0004191969111527625,1.791439791251122e-06,92.63
23010520,연안동,0,5702041.92,0.0,0.82,0.0,0,422,2674,2337,12289,2357,93.83,0,0,0.002155192854137847,0.0004133606930753442,0.0,99.18
23010530,신포동,0,1589150.25,8.43,3.63,6.66,0,510,2401,1750,10357,1858,38.82,4,0,0.006517319554859477,0.001169178307707725,2.5170684773040364e-06,81.28
23010540,신흥동,0,3540442.82,12.31,0.36,5.93,0,1901,7967,4242,14790,2369,73.39,1,0,0.004177443543618147,0.000669125338392927,2.8245054385518236e-07,81.4
23010560,도원동,0,232955.67,7.25,17.79,48.82,0,289,1730,1650,952,338,10.17,2,0,0.004086614418782482,0.0014509198251559654,8.585324409206897e-06,26.14
23010570,율목동,0,183031.1,8.93,14.84,52.8,0,198,1448,1305,856,218,0.0,2,0,0.004676800827581935,0.0011910544163701658,1.0927104737340971e-05,23.430000000000007
23010580,동인천동,0,626315.51,26.57,0.0,35.34,0,375,2634,2373,3822,1395,14.32,4,0,0.0061023556640629525,0.002227311918201941,6.386557471546784e-06,38.089999999999996
23010630,용유동,0,39144255.64,0.0,0.0,0.0,0,148,1511,1958,2774,982,0.0,4,0,7.086608123324864e-05,2.5086694942700133e-05,1.0218613011283149e-07,100.0
23010640,운서동,0,52833221.33,0.0,0.0,0.0,0,5014,26575,5031,54243,3786,79.07,12,0,0.0010266835645168057,7.165945790720696e-05,2.271298190402756e-07,100.0
23010650,영종동,0,36096066.13,0.0,0.0,0.0,0,3301,14328,5295,4991,1949,56.03,1,0,0.00013826991512104196,5.3994803560591214e-05,2.7703849954125817e-08,100.0
23010660,영종1동,0,5666940.43,0.0,0.0,0.0,0,13868,32264,6528,7659,3298,99.69,0,0,0.0013515229416283957,0.000581971884252572,0.0,100.0
23010670,개항동,0,2875179.71,0.0,0.0,2.01,0,546,3564,2821,4042,865,24.14,2,0,0.0014058251683982362,0.00030085075968938006,6.956086929234221e-07,97.99
23020510,만석동,0,1134326.29,0.0,0.0,8.04,0,806,3345,2277,3267,653,59.02,0,0,0.0028801236723264155,0.0005756721022433882,0.0,91.96000000000001
23020520,화수1·화평동,0,286959.76,1.78,0.0,78.38,0,570,2660,2347,1215,436,33.41,1,0,0.004234043128408176,0.0015193767934040864,3.484809159183684e-06,19.840000000000003
23020530,화수2동,0,593046.36,0.0,0.0,29.93,0,672,3357,3039,3832,331,69.03,1,0,0.0064615521793867595,0.0005581351177914972,1.6862088150800522e-06,70.07
23020550,송현1·2동,0,333430.46,0.0,0.0,85.87,0,1374,5364,3134,1690,785,89.97,1,0,0.005068523133577282,0.0023543139999160747,2.9991261145427705e-06,14.129999999999995
23020570,송현3동,0,2236368.64,2.98,0.75,8.27,0,200,1391,1302,7186,1663,98.42,0,0,0.0032132448431971693,0.0007436162224098098,0.0,88.0
23020580,송림1동,0,196248.51,0.0,0.0,83.2,0,916,4083,1494,794,190,98.8,1,0,0.0040458905902497865,0.0009681602168104022,5.095580088475802e-06,16.799999999999997
23020590,송림2동,0,198269.3,2.34,0.0,77.68,0,84,584,759,1661,305,7.88,0,0,0.008377494649530842,0.0015383117809192695,0.0,19.97999999999999
23020600,송림3·5동,0,520068.26,5.37,0.0,50.08,0,755,3035,1830,1711,382,75.15,1,0,0.0032899527457551443,0.0007345189648617564,1.922824515344912e-06,44.550000000000004
23020610,송림4동,0,799912.22,0.57,12.37,21.02,0,1018,3703,1333,7589,3300,92.49,0,0,0.009487290992885604,0.004125452665242126,0.0,66.03999999999999
23020630,송림6동,0,558669.25,7.17,0.0,31.25,0,909,2950,1917,4314,874,69.69,0,0,0.0077219213334594325,0.0015644319066860325,0.0,61.58
23020640,금창동,0,289380.6,0.0,0.0,68.69,0,179,999,1096,1583,425,0.0,2,0,0.005470304505365242,0.0014686540838788553,6.911313335900495e-06,31.310000000000002
23040510,옥련1동,0,2168209.69,9.35,3.25,24.96,0,2574,10126,5146,6831,2451,65.47,0,0,0.003150525537946699,0.0011304257200274277,0.0,62.44
23040520,선학동,0,2436102.63,2.46,0.0,20.19,0,2010,10180,5675,3789,1194,81.11,4,0,0.0015553531913326847,0.000490127133927481,1.6419669478307572e-06,77.35
23040530,연수1동,0,1638933.05,2.53,0.0,40.54,0,1783,10670,4929,4128,1800,75.39,2,0,0.002518711792391283,0.001098275490868292,1.220306100964769e-06,56.93
23040540,연수2동,0,971087.79,11.71,1.17,32.25,0,2511,11930,5428,10438,2023,94.72,6,0,0.010748770716077598,0.002083230806536212,6.178638081669437e-06,54.87
23040550,연수3동,0,864323.77,2.63,7.77,43.75,0,1720,8391,5049,2718,476,100.0,6,0,0.003144654924818918,0.0005507195526908774,6.941843101145514e-06,45.85
23040560,청학동,0,2389609.79,5.84,0.87,27.87,0,2379,13209,7561,7416,2048,54.2,2,0,0.0031034355613219033,0.0008570436933100402,8.369567317480861e-07,65.42
23040570,동춘1동,0,3822861.77,23.83,2.62,18.75,0,4486,14498,5339,4682,1436,96.35,2,0,0.0012247369331347161,0.0003756348218670338,5.23168275580827e-07,54.8
23040580,동춘2동,0,1280097.15,3.38,4.03,40.61,0,2728,10462,4201,4624,1222,100.0,2,0,0.003612225837674803,0.0009546150462021214,1.562381417679413e-06,51.980000000000004
23040590,동춘3동,0,707819.84,0.0,3.06,54.49,0,3767,10229,3924,4628,905,100.0,1,0,0.006538386943116227,0.0012785739376664185,1.4127888813993575e-06,42.449999999999996
23040600,옥련2동,0,1994192.01,0.65,1.09,26.06,0,3093,11102,5042,3571,1262,82.61,0,0,0.0017907001843729645,0.0006328377576809525,0.0,72.2
